,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,3.470000E+02,3.440038E-03,3.273461E-02,2.618000E+02,2.616449E-03,5.492440E-02,1.956000E+02,3.045265E-03,7.709113E-02,1.504000E+02,4.602569E-03,9.922931E-02,1.153000E+02,9.608556E-03,1.146241E-01
gammam,1.523000E+02,6.639309E-03,9.531089E-02,1.715000E+02,3.104962E-03,8.865860E-02,2.050000E+02,2.095823E-03,7.917276E-02,2.642000E+02,1.748620E-03,6.834951E-02,3.667000E+02,1.764323E-03,5.143375E-02
gammamRNA,1.387000E+02,8.362716E-03,1.068932E-01,1.607000E+02,4.103488E-03,9.395589E-02,1.949000E+02,2.936446E-03,7.567419E-02,2.489000E+02,2.669308E-03,5.651861E-02,3.181000E+02,3.426782E-03,3.502412E-02
gammad,1.635000E+02,3.906954E-03,9.207031E-02,1.636000E+02,3.905980E-03,9.199208E-02,1.636000E+02,3.903613E-03,9.180437E-02,1.637000E+02,3.898089E-03,9.135229E-02,1.640000E+02,3.885596E-03,9.027939E-02
alphaass,2.207000E+02,2.471512E-03,7.239476E-02,1.856000E+02,3.085283E-03,8.352525E-02,1.577000E+02,4.230042E-03,9.446234E-02,1.344000E+02,6.559845E-03,1.038160E-01,1.113000E+02,1.244437E-02,1.028166E-01
alphadiss,1.262000E+02,8.636832E-03,1.053281E-01,1.626000E+02,3.958224E-03,9.243390E-02,2.099000E+02,2.427072E-03,7.559208E-02,2.803000E+02,1.829403E-03,5.869693E-02,3.952000E+02,1.982504E-03,3.862868E-02
phi0,3.464000E+02,3.420875E-03,3.292310E-02,2.617000E+02,2.616445E-03,5.495100E-02,1.960000E+02,3.039891E-03,7.695347E-02,1.509000E+02,4.568444E-03,9.893547E-02,1.160000E+02,9.414416E-03,1.146013E-01
f1,1.633000E+02,3.669124E-03,9.387645E-02,1.632000E+02,3.672534E-03,9.384896E-02,1.633000E+02,3.695615E-03,9.366803E-02,1.635000E+02,3.844793E-03,9.252813E-02,1.633000E+02,4.634484E-03,8.716507E-02
f2,1.636000E+02,3.904428E-03,9.203284E-02,1.635000E+02,3.905985E-03,9.205565E-02,1.630000E+02,3.916408E-03,9.220615E-02,1.595000E+02,3.988324E-03,9.319755E-02,1.421000E+02,4.586369E-03,9.897584E-02
f3,1.709000E+02,3.762236E-03,9.058726E-02,1.709000E+02,3.764009E-03,9.060597E-02,1.702000E+02,3.775440E-03,9.072920E-02,1.661000E+02,3.851424E-03,9.152053E-02,1.469000E+02,4.451694E-03,9.615273E-02
f12,1.637000E+02,3.671562E-03,9.397180E-02,1.636000E+02,3.680004E-03,9.390097E-02,1.636000E+02,3.736116E-03,9.343844E-02,1.632000E+02,4.103458E-03,9.056580E-02,1.569000E+02,6.366949E-03,7.671204E-02
f13,1.635000E+02,3.904377E-03,9.209023E-02,1.635000E+02,3.907657E-03,9.206353E-02,1.635000E+02,3.929996E-03,9.189009E-02,1.633000E+02,4.081101E-03,9.073653E-02,1.610000E+02,5.069203E-03,8.400940E-02
f23,1.731000E+02,6.153757E-03,5.018000E-02,1.670000E+02,4.039502E-03,8.096771E-02,1.553000E+02,3.920076E-03,1.232551E-01,1.463000E+02,4.428337E-03,1.769052E-01,1.372000E+02,6.284431E-03,2.330102E-01
f123,1.654000E+02,3.175025E-03,9.670649E-02,1.649000E+02,3.368836E-03,9.535278E-02,1.638000E+02,3.797223E-03,9.269184E-02,1.605000E+02,4.850638E-03,8.742880E-02,1.504000E+02,8.011657E-03,7.650408E-02
kb1,1.693000E+02,4.206800E-03,2.068419E-01,1.659000E+02,3.969227E-03,1.381106E-01,1.633000E+02,3.912485E-03,8.877133E-02,1.606000E+02,4.287469E-03,5.473016E-02,1.532000E+02,5.895578E-03,3.267959E-02
kb2,1.878000E+02,1.862903E-02,6.920445E-02,1.899000E+02,1.038485E-02,7.565448E-02,1.858000E+02,6.636241E-03,8.148020E-02,1.779000E+02,4.944577E-03,8.670721E-02,1.689000E+02,4.160345E-03,9.058072E-02
