,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.816400E+03,2.037058E-02,6.904467E-02,1.492375E+03,2.134186E-02,7.716952E-02,1.258175E+03,2.328693E-02,7.942419E-02,1.082400E+03,2.626902E-02,7.818657E-02,9.407000E+02,3.136255E-02,7.256452E-02
gammam,9.651500E+02,3.076905E-02,7.343491E-02,1.104125E+03,2.596405E-02,7.842445E-02,1.278275E+03,2.310882E-02,7.933084E-02,1.512025E+03,2.124356E-02,7.683824E-02,1.836575E+03,2.036895E-02,6.826089E-02
gammamRNA,9.353750E+02,3.188004E-02,7.197490E-02,1.078825E+03,2.642032E-02,7.808622E-02,1.257325E+03,2.331289E-02,7.943212E-02,1.497425E+03,2.131530E-02,7.709464E-02,1.833100E+03,2.036872E-02,6.839940E-02
gammad,1.915272E+03,2.048063E-02,6.452253E-02,1.915320E+03,2.048292E-02,6.450598E-02,1.915375E+03,2.048850E-02,6.446583E-02,1.915560E+03,2.050205E-02,6.436857E-02,1.915944E+03,2.053515E-02,6.413296E-02
alphaass,1.811575E+03,2.037294E-02,6.922073E-02,1.491000E+03,2.135255E-02,7.717132E-02,1.258850E+03,2.328561E-02,7.939027E-02,1.084250E+03,2.623902E-02,7.817451E-02,9.433750E+02,3.125295E-02,7.266859E-02
alphadiss,9.508750E+02,3.087272E-02,7.314174E-02,1.095450E+03,2.598035E-02,7.837267E-02,1.276425E+03,2.308376E-02,7.933439E-02,1.519325E+03,2.120107E-02,7.670250E-02,1.855050E+03,2.037893E-02,6.747635E-02
phi0,1.831100E+03,2.036911E-02,6.847507E-02,1.498750E+03,2.130650E-02,7.706692E-02,1.259575E+03,2.327041E-02,7.942100E-02,1.080950E+03,2.630412E-02,7.815774E-02,9.373000E+02,3.154683E-02,7.232993E-02
f1,1.940280E+03,2.034800E-02,6.447987E-02,1.937928E+03,2.036057E-02,6.448149E-02,1.928232E+03,2.041376E-02,6.448274E-02,1.889064E+03,2.065156E-02,6.440100E-02,1.746384E+03,2.189067E-02,6.305637E-02
f2,1.915400E+03,2.048849E-02,6.446587E-02,1.914936E+03,2.047298E-02,6.457887E-02,1.911700E+03,2.037046E-02,6.534193E-02,1.884225E+03,1.979133E-02,7.024007E-02,1.647150E+03,1.801988E-02,9.591309E-02
f3,1.917168E+03,2.051007E-02,6.428125E-02,1.916256E+03,2.049859E-02,6.437870E-02,1.909896E+03,2.042517E-02,6.501680E-02,1.863575E+03,2.005843E-02,6.869462E-02,1.571925E+03,1.955547E-02,8.061014E-02
