,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.513000E+02,8.799230E-01,7.478706E+00,1.233000E+02,9.211258E-01,1.093228E+01,1.064000E+02,1.179386E+00,1.320502E+01,9.500000E+01,1.696193E+00,1.401680E+01,8.680000E+01,2.744814E+00,1.294491E+01
gammam,8.480000E+01,3.173233E+00,1.227373E+01,8.650000E+01,2.211338E+00,1.296675E+01,9.080000E+01,1.703500E+00,1.244647E+01,9.800000E+01,1.363349E+00,1.135047E+01,1.095000E+02,1.122396E+00,9.781798E+00
gammamRNA,8.070000E+01,1.621352E+00,1.709948E+01,7.870000E+01,7.913060E-01,1.905658E+01,8.140000E+01,4.929563E-01,1.700316E+01,8.960000E+01,3.977637E-01,1.325417E+01,1.074000E+02,4.136922E-01,8.728173E+00
gammad,8.430000E+01,3.156263E+00,1.273223E+01,8.440000E+01,3.185440E+00,1.260838E+01,8.450000E+01,3.249128E+00,1.234708E+01,8.490000E+01,3.394999E+00,1.179233E+01,8.560000E+01,3.769170E+00,1.059232E+01
alphaass,1.069000E+02,1.047679E+00,1.303984E+01,9.850000E+01,1.305423E+00,1.394604E+01,9.240000E+01,1.686318E+00,1.416200E+01,8.800000E+01,2.272056E+00,1.362474E+01,8.470000E+01,3.296611E+00,1.212665E+01
alphadiss,8.600000E+01,2.754208E+00,1.293171E+01,9.210000E+01,1.720016E+00,1.411130E+01,1.017000E+02,1.186175E+00,1.360327E+01,1.172000E+02,8.931826E-01,1.160460E+01,1.438000E+02,7.967561E-01,8.182777E+00
phi0,1.518000E+02,8.812161E-01,7.431848E+00,1.237000E+02,9.182946E-01,1.087904E+01,1.068000E+02,1.170299E+00,1.316469E+01,9.530000E+01,1.674209E+00,1.401712E+01,8.710000E+01,2.686275E+00,1.302923E+01
f1,8.470000E+01,3.293035E+00,1.215741E+01,8.470000E+01,3.299058E+00,1.213976E+01,8.460000E+01,3.319932E+00,1.207895E+01,8.470000E+01,3.393967E+00,1.186822E+01,8.480000E+01,3.680266E+00,1.111731E+01
f2,8.920000E+01,3.585306E+00,9.965798E+00,8.460000E+01,3.309140E+00,1.214092E+01,8.070000E+01,3.353839E+00,1.373448E+01,7.710000E+01,3.633907E+00,1.472401E+01,7.370000E+01,4.158995E+00,1.506039E+01
f3,8.420000E+01,2.291965E+00,1.657711E+01,8.430000E+01,2.302118E+00,1.651434E+01,8.430000E+01,2.336040E+00,1.630810E+01,8.430000E+01,2.452083E+00,1.564406E+01,8.450000E+01,2.884922E+00,1.361574E+01
f12,8.450000E+01,2.563737E+00,1.256148E+01,8.450000E+01,2.564571E+00,1.256304E+01,8.450000E+01,2.568929E+00,1.257121E+01,8.450000E+01,2.592928E+00,1.260925E+01,8.460000E+01,2.751528E+00,1.268298E+01
f13,8.450000E+01,3.200532E+00,1.245124E+01,8.460000E+01,3.203149E+00,1.244283E+01,8.460000E+01,3.214761E+00,1.240553E+01,8.470000E+01,3.267122E+00,1.224012E+01,8.490000E+01,3.519771E+00,1.150033E+01
f23,8.400000E+01,2.459368E+00,1.539676E+01,8.390000E+01,2.467509E+00,1.535643E+01,8.400000E+01,2.493938E+00,1.522744E+01,8.400000E+01,2.582559E+00,1.481057E+01,8.440000E+01,2.917221E+00,1.342808E+01
f123,8.410000E+01,2.984229E+00,1.311037E+01,8.420000E+01,3.043943E+00,1.291509E+01,8.440000E+01,3.155494E+00,1.256459E+01,8.480000E+01,3.375828E+00,1.192249E+01,8.550000E+01,3.866390E+00,1.069569E+01
kb1,9.050000E+01,2.559016E+00,8.187354E+00,1.089000E+02,1.914625E+00,4.241705E+00,1.324000E+02,6.302583E-01,5.830721E+00,1.503000E+02,2.853902E-01,8.280137E+00,1.608000E+02,2.023914E-01,1.010017E+01
