,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.887875E+03,7.538819E-03,4.282404E+00,1.341175E+03,9.734842E-03,3.403288E+00,1.062800E+03,1.339210E-02,2.434063E+00,8.768000E+02,2.034602E-02,1.462552E+00,7.514500E+02,3.638317E-02,6.943651E-01
gammam,7.530500E+02,3.745924E-02,6.675240E-01,8.665500E+02,2.095002E-02,1.409748E+00,1.039350E+03,1.378408E-02,2.363808E+00,1.295725E+03,1.001020E-02,3.337502E+00,1.775925E+03,7.748791E-03,4.234143E+00
gammamRNA,7.724000E+02,3.448469E-02,7.394884E-01,8.780500E+02,1.998428E-02,1.501390E+00,1.043650E+03,1.342470E-02,2.476887E+00,1.295075E+03,9.882759E-03,3.500335E+00,1.775950E+03,7.723653E-03,4.496087E+00
gammad,8.397500E+02,2.293309E-02,1.270785E+00,8.398500E+02,2.293153E-02,1.270271E+00,8.400500E+02,2.292778E-02,1.269031E+00,8.405500E+02,2.291866E-02,1.266049E+00,8.418000E+02,2.289656E-02,1.258930E+00
alphaass,1.810525E+03,7.687862E-03,4.239520E+00,1.315150E+03,9.918312E-03,3.356330E+00,1.051450E+03,1.362318E-02,2.391996E+00,8.724000E+02,2.061964E-02,1.438347E+00,7.512000E+02,3.657164E-02,6.890899E-01
alphadiss,7.522500E+02,3.630432E-02,6.956627E-01,8.756000E+02,2.041006E-02,1.457166E+00,1.058100E+03,1.346395E-02,2.423817E+00,1.329200E+03,9.794146E-03,3.395925E+00,1.851075E+03,7.585783E-03,4.284368E+00
phi0,1.800825E+03,7.732105E-03,4.191921E+00,1.312250E+03,9.967030E-03,3.326431E+00,1.050150E+03,1.367696E-02,2.376242E+00,8.717000E+02,2.067300E-02,1.433164E+00,7.507000E+02,3.658432E-02,6.894737E-01
f1,8.476500E+02,2.258166E-02,1.292355E+00,8.470000E+02,2.261585E-02,1.288489E+00,8.440500E+02,2.277774E-02,1.270471E+00,8.308000E+02,2.355841E-02,1.189754E+00,7.812500E+02,2.770858E-02,8.830079E-01
f2,8.421500E+02,2.287968E-02,1.258973E+00,8.419000E+02,2.290467E-02,1.256991E+00,8.403000E+02,2.307362E-02,1.243710E+00,8.305500E+02,2.417048E-02,1.162349E+00,7.940000E+02,3.011479E-02,8.341782E-01
f3,8.420000E+02,2.289122E-02,1.258109E+00,8.396500E+02,2.303697E-02,1.243065E+00,8.324000E+02,2.350970E-02,1.196501E+00,8.114500E+02,2.509875E-02,1.061373E+00,7.623500E+02,3.118965E-02,7.317709E-01
