,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.255000E+02,1.653235E-03,2.908539E-01,9.700000E+01,2.019573E-03,3.887194E-01,8.130000E+01,2.576327E-03,4.735384E-01,7.060000E+01,3.614026E-03,5.432541E-01,6.100000E+01,6.617129E-03,5.539950E-01
gammam,7.440000E+01,6.622109E-03,4.139190E-01,8.340000E+01,3.479443E-03,4.287378E-01,9.250000E+01,2.457748E-03,3.929429E-01,1.060000E+02,1.941168E-03,3.419954E-01,1.310000E+02,1.616783E-03,2.771478E-01
gammamRNA,6.440000E+01,6.838325E-03,5.306867E-01,7.360000E+01,3.638634E-03,5.271262E-01,8.350000E+01,2.575075E-03,4.624510E-01,9.810000E+01,2.020109E-03,3.833840E-01,1.248000E+02,1.659784E-03,2.924611E-01
gammad,1.312000E+02,1.615074E-03,2.766520E-01,1.312000E+02,1.614938E-03,2.765307E-01,1.313000E+02,1.614617E-03,2.762034E-01,1.314000E+02,1.613836E-03,2.754503E-01,1.317000E+02,1.611944E-03,2.736058E-01
alphaass,1.266000E+02,1.647734E-03,2.874623E-01,9.920000E+01,2.017462E-03,3.734129E-01,8.380000E+01,2.589602E-03,4.445309E-01,7.310000E+01,3.669447E-03,4.984227E-01,6.350000E+01,6.787559E-03,4.955081E-01
alphadiss,6.270000E+01,1.194809E-02,3.625786E-01,7.430000E+01,5.408466E-03,4.254148E-01,8.630000E+01,3.270284E-03,4.053501E-01,1.025000E+02,2.231937E-03,3.527871E-01,1.307000E+02,1.620078E-03,2.775986E-01
phi0,2.071000E+02,1.432385E-03,1.628252E-01,1.764000E+02,1.463481E-03,1.976674E-01,1.583000E+02,1.502076E-03,2.238621E-01,1.455000E+02,1.544372E-03,2.462365E-01,1.357000E+02,1.589494E-03,2.663750E-01
f1,1.313000E+02,1.608568E-03,2.767937E-01,1.311000E+02,1.622968E-03,2.764942E-01,1.300000E+02,1.675696E-03,2.754477E-01,1.266000E+02,1.881563E-03,2.711336E-01,1.134000E+02,2.906952E-03,2.477717E-01
f2,1.311000E+02,1.615081E-03,2.766508E-01,1.311000E+02,1.615081E-03,2.766511E-01,1.311000E+02,1.615082E-03,2.766529E-01,1.312000E+02,1.615083E-03,2.766635E-01,1.312000E+02,1.615088E-03,2.766860E-01
f3,1.331000E+02,1.612776E-03,2.679399E-01,1.083000E+02,1.684850E-03,4.233596E-01,9.350000E+01,1.819714E-03,5.842451E-01,8.290000E+01,2.065066E-03,7.525963E-01,7.380000E+01,2.665178E-03,9.107235E-01
