,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,2.356656E+03,1.175993E-03,5.590887E-02,1.778800E+03,1.340542E-03,5.508564E-02,1.495700E+03,1.568097E-03,5.387746E-02,1.312925E+03,1.930834E-03,5.228782E-02,1.151600E+03,2.722304E-03,4.912417E-02
gammam,1.140000E+03,2.829329E-03,4.868447E-02,1.308050E+03,1.952996E-03,5.218992E-02,1.493875E+03,1.571655E-03,5.385618E-02,1.784575E+03,1.337092E-03,5.511015E-02,2.396592E+03,1.169059E-03,5.595286E-02
gammamRNA,1.086850E+03,3.340297E-03,4.663309E-02,1.285850E+03,2.045540E-03,5.180073E-02,1.482025E+03,1.590037E-03,5.375755E-02,1.095475E+03,1.329697E-03,5.516560E-02,2.540976E+03,1.149299E-03,5.606152E-02
gammad,1.631600E+03,1.433030E-03,5.457594E-02,1.631750E+03,1.432966E-03,5.457428E-02,1.632025E+03,1.432813E-03,5.457026E-02,1.632775E+03,1.432441E-03,5.456053E-02,1.634550E+03,1.431543E-03,5.453704E-02
alphaass,2.328624E+03,1.180092E-03,5.590728E-02,1.755175E+03,1.352800E-03,5.501936E-02,1.474700E+03,1.596203E-03,5.373727E-02,1.292000E+03,1.999980E-03,5.199557E-02,1.118850E+03,2.979271E-03,4.807705E-02
alphadiss,1.121950E+03,2.957506E-03,4.815108E-02,1.292825E+03,1.999080E-03,5.199107E-02,1.473500E+03,1.598486E-03,5.372383E-02,1.748875E+03,1.355952E-03,5.500242E-02,2.302032E+03,1.183540E-03,5.589961E-02
phi0,2.347032E+03,1.177500E-03,5.590418E-02,1.752050E+03,1.354631E-03,5.500614E-02,1.466875E+03,1.606908E-03,5.369121E-02,1.281625E+03,2.035272E-03,5.186584E-02,1.099100E+03,3.146150E-03,4.742927E-02
f1,2.389296E+03,1.226242E-03,5.304714E-02,2.382552E+03,1.227003E-03,5.305867E-02,2.350800E+03,1.230701E-03,5.311346E-02,6.819840E+02,1.249012E-03,1.249012E-03,1.800475E+03,1.349427E-03,5.420092E-02
f2,1.632100E+03,1.432498E-03,5.457519E-02,1.631775E+03,1.433081E-03,5.457112E-02,1.629725E+03,1.436851E-03,5.454478E-02,1.616525E+03,1.461588E-03,5.437173E-02,1.531425E+03,1.640687E-03,5.312130E-02
f3,3.064632E+03,1.126875E-03,5.183727E-02,2.422344E+03,1.182006E-03,5.294413E-02,2.069616E+03,1.246038E-03,5.370694E-02,1.833175E+03,1.321786E-03,5.422163E-02,1.659125E+03,1.413763E-03,5.453504E-02
f12,1.633050E+03,1.429924E-03,5.459002E-02,1.632850E+03,1.430430E-03,5.458703E-02,1.631475E+03,1.433880E-03,5.456659E-02,1.622225E+03,1.457346E-03,5.442639E-02,1.560950E+03,1.616315E-03,5.343679E-02
f13,1.635850E+03,1.441830E-03,5.387630E-02,1.635500E+03,1.440979E-03,5.394075E-02,1.632950E+03,1.435281E-03,5.438239E-02,1.616725E+03,1.400223E-03,5.751457E-02,1.541825E+03,1.248434E-03,8.585766E-02
f23,1.643675E+03,1.406146E-03,5.471010E-02,1.642725E+03,1.408295E-03,5.469912E-02,1.638525E+03,1.417737E-03,5.465071E-02,1.620050E+03,1.460253E-03,5.442952E-02,1.535350E+03,1.677550E-03,5.324592E-02
f123,1.711675E+03,1.238746E-03,5.564815E-02,1.708825E+03,1.245201E-03,5.561368E-02,1.700125E+03,1.265268E-03,5.550581E-02,1.672800E+03,1.329995E-03,5.515123E-02,1.582175E+03,1.570642E-03,5.378480E-02
kb1,1.543550E+03,1.499449E-03,1.516293E-01,1.571500E+03,1.429467E-03,1.106010E-01,1.600800E+03,1.407243E-03,7.713005E-02,1.636050E+03,1.440230E-03,5.234328E-02,1.684600E+03,1.608088E-03,3.488822E-02
kb2,1.622075E+03,1.419415E-03,5.344726E-02,1.584975E+03,1.371428E-03,4.381038E-02,1.584625E+03,1.393019E-03,3.293043E-02,1.609375E+03,1.494772E-03,2.203839E-02,1.677375E+03,1.773705E-03,1.260018E-02
kb3,2.589216E+03,1.224542E-03,5.510980E-02,1.923275E+03,1.319541E-03,5.505327E-02,1.607000E+03,1.448133E-03,5.450316E-02,1.409950E+03,1.645551E-03,5.364150E-02,1.257425E+03,2.044575E-03,5.198602E-02
