,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.130000E+01,1.636511E-02,2.819452E+00,6.790000E+01,2.454484E-02,4.529589E+00,5.440000E+01,4.467216E-02,5.761904E+00,4.550000E+01,8.898151E-02,6.496294E+00,3.980000E+01,1.984235E-01,6.350221E+00
gammam,9.880000E+01,1.644349E-01,2.415972E+00,9.430000E+01,8.005801E-02,2.998118E+00,9.520000E+01,4.284366E-02,2.999731E+00,1.014000E+02,2.573919E-02,2.536331E+00,1.151000E+02,1.990853E-02,1.619611E+00
gammamRNA,7.140000E+01,1.416152E-01,5.282280E+00,7.000000E+01,5.862123E-02,5.811726E+00,7.410000E+01,3.098643E-02,5.060154E+00,8.370000E+01,1.998784E-02,3.831945E+00,1.028000E+02,1.619169E-02,2.296916E+00
gammad,1.289000E+02,3.860837E-02,4.893810E-01,1.289000E+02,3.882709E-02,4.871165E-01,1.288000E+02,3.936303E-02,4.816641E-01,1.286000E+02,4.070164E-02,4.686523E-01,1.281000E+02,4.420761E-02,4.381095E-01
alphaass,1.257000E+02,2.574043E-02,8.030633E-01,1.147000E+02,1.867255E-02,1.457740E+00,1.044000E+02,1.770876E-02,2.004671E+00,9.610000E+01,1.849254E-02,2.453065E+00,8.930000E+01,2.023015E-02,2.826746E+00
alphadiss,6.280000E+01,1.910354E-01,3.651784E+00,6.330000E+01,9.117297E-02,4.068025E+00,6.860000E+01,4.808042E-02,3.942722E+00,7.970000E+01,2.715006E-02,3.367077E+00,1.006000E+02,1.830232E-02,2.212409E+00
phi0,1.095000E+02,1.666634E-02,1.756004E+00,8.900000E+01,1.664499E-02,2.969433E+00,7.550000E+01,2.020877E-02,3.924826E+00,6.560000E+01,2.648645E-02,4.727849E+00,5.820000E+01,3.627213E-02,5.406349E+00
f1,1.290000E+02,3.871929E-02,4.882256E-01,1.290000E+02,3.871944E-02,4.882257E-01,1.290000E+02,3.872056E-02,4.882254E-01,1.290000E+02,3.872802E-02,4.882348E-01,1.289000E+02,3.877923E-02,4.882877E-01
f2,1.379000E+02,1.628968E-02,8.127365E-01,1.378000E+02,1.647166E-02,8.078865E-01,1.374000E+02,1.705440E-02,7.928346E-01,1.364000E+02,1.903215E-02,7.463462E-01,1.327000E+02,2.722672E-02,6.067145E-01
f3,1.463000E+02,4.727709E-02,2.874888E-01,1.392000E+02,3.792393E-02,4.094294E-01,1.307000E+02,3.791429E-02,4.806910E-01,1.225000E+02,4.483003E-02,4.919552E-01,1.145000E+02,6.542419E-02,4.277659E-01
