,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,9.419500E+02,1.732147E+00,1.870989E+01,7.666500E+02,2.166806E+00,2.372268E+01,6.669500E+02,2.764296E+00,2.701772E+01,6.022000E+02,3.669957E+00,2.903569E+01,5.589500E+02,5.369082E+00,2.823828E+01
gammam,6.487000E+02,4.287573E+00,2.408117E+01,6.526500E+02,3.061985E+00,2.689519E+01,6.881500E+02,2.392927E+00,2.781464E+01,7.649000E+02,1.935059E+00,2.803164E+01,9.203500E+02,1.587846E+00,2.689492E+01
gammamRNA,5.720000E+02,5.690641E+00,2.987032E+01,6.013000E+02,3.862557E+00,2.995687E+01,6.543500E+02,2.890785E+00,2.749851E+01,7.432500E+02,2.245063E+00,2.426717E+01,9.068500E+02,1.769917E+00,1.985524E+01
gammad,6.721000E+02,2.956438E+00,2.764599E+01,6.562000E+02,2.800760E+00,2.715137E+01,6.307500E+02,2.541308E+00,2.579133E+01,6.055000E+02,2.191171E+00,2.277825E+01,6.203000E+02,1.803188E+00,1.775001E+01
alphaass,6.714000E+02,2.614166E+00,2.757570E+01,6.539000E+02,2.989132E+00,2.701614E+01,6.449000E+02,3.490011E+00,2.599183E+01,6.441000E+02,4.227145E+00,2.417065E+01,6.514500E+02,5.504697E+00,2.094183E+01
alphadiss,7.191500E+02,3.640848E+00,2.326320E+01,6.358500E+02,2.544005E+00,2.876194E+01,5.999000E+02,1.954294E+00,3.314808E+01,6.113000E+02,1.541613E+00,4.132745E+01,,,
phi0,9.380000E+02,1.738107E+00,1.882021E+01,7.659000E+02,2.169760E+00,2.374540E+01,6.673000E+02,2.761270E+00,2.700603E+01,6.029500E+02,3.653346E+00,2.902030E+01,5.598000E+02,5.307660E+00,2.831978E+01
f1,6.156500E+02,1.044051E+00,1.038903E+02,6.155000E+02,1.051098E+00,1.031995E+02,6.148500E+02,1.087243E+00,9.974571E+01,6.138000E+02,1.263855E+00,8.485030E+01,6.315500E+02,1.987037E+00,4.732897E+01
f2,6.597000E+02,2.831082E+00,2.731465E+01,6.597500E+02,2.831086E+00,2.731457E+01,6.597000E+02,2.831120E+00,2.731402E+01,6.597000E+02,2.831346E+00,2.731028E+01,6.596000E+02,2.832890E+00,2.728479E+01
f3,6.604500E+02,2.818296E+00,2.752849E+01,6.601000E+02,2.824522E+00,2.742374E+01,6.588500E+02,2.846667E+00,2.706038E+01,6.547000E+02,2.928042E+00,2.583582E+01,6.428000E+02,3.267652E+00,2.202727E+01
