,p1_per,p1_min,p1_max,p2_per,p2_min,p2_max,p3_per,p3_min,p3_max,p4_per,p4_min,p4_max,p5_per,p5_min,p5_max
beta,1.522000E+02,5.530431E-04,1.822701E-01,1.096000E+02,6.806650E-04,2.199120E-01,8.700000E+01,8.755913E-04,2.522649E-01,7.260000E+01,1.170760E-03,2.807213E-01,6.250000E+01,1.635097E-03,3.030922E-01
gammam,9.260000E+01,5.709042E-03,1.672207E-01,9.430000E+01,2.424315E-03,2.003167E-01,9.940000E+01,1.304677E-03,2.072414E-01,1.128000E+02,7.965517E-04,2.024015E-01,1.467000E+02,5.355534E-04,1.927149E-01
gammamRNA,4.640000E+01,7.257317E-03,3.016742E-01,5.380000E+01,2.918990E-03,3.308746E-01,6.470000E+01,1.539108E-03,3.076264E-01,8.330000E+01,9.327917E-04,2.617024E-01,1.220000E+02,6.252897E-04,2.066946E-01
gammad,1.341000E+02,5.885728E-04,1.960174E-01,1.341000E+02,5.886043E-04,1.960215E-01,1.341000E+02,5.886758E-04,1.959816E-01,1.342000E+02,5.888493E-04,1.958816E-01,1.341000E+02,5.892738E-04,1.956405E-01
alphaass,1.237000E+02,6.269869E-04,2.044327E-01,8.640000E+01,9.764069E-04,2.492741E-01,6.790000E+01,1.671957E-03,2.817850E-01,5.620000E+01,3.189167E-03,2.901877E-01,4.740000E+01,7.454698E-03,2.559066E-01
alphadiss,4.960000E+01,9.057554E-03,2.414721E-01,5.910000E+01,3.940498E-03,2.801647E-01,7.090000E+01,1.988607E-03,2.761953E-01,8.930000E+01,1.068954E-03,2.453283E-01,1.281000E+02,6.164252E-04,2.006549E-01
phi0,1.239000E+02,6.191967E-04,2.048895E-01,8.450000E+01,9.124167E-04,2.568269E-01,6.500000E+01,1.484575E-03,2.977529E-01,5.300000E+01,2.754495E-03,3.161531E-01,4.430000E+01,6.577778E-03,2.876124E-01
f1,1.341000E+02,5.889995E-04,1.958017E-01,1.341000E+02,5.889996E-04,1.958018E-01,1.341000E+02,5.889998E-04,1.958022E-01,1.341000E+02,5.889983E-04,1.958044E-01,1.342000E+02,5.889847E-04,1.958027E-01
f2,1.334000E+02,4.790268E-04,2.005716E-01,1.335000E+02,4.949368E-04,1.998573E-01,1.340000E+02,5.632113E-04,1.968898E-01,1.359000E+02,8.744820E-04,1.847140E-01,1.411000E+02,2.329305E-03,1.384411E-01
f3,1.904000E+02,9.685633E-04,8.803882E-02,1.615000E+02,7.299785E-04,1.347993E-01,1.421000E+02,6.245096E-04,1.752025E-01,1.278000E+02,5.639579E-04,2.144112E-01,1.165000E+02,5.266056E-04,2.540470E-01
f12,1.341000E+02,5.889962E-04,1.958057E-01,1.341000E+02,5.889963E-04,1.958057E-01,1.341000E+02,5.889964E-04,1.958057E-01,1.341000E+02,5.889969E-04,1.958058E-01,1.342000E+02,5.889999E-04,1.958056E-01
