,log10_var,log10_left_bound,log10_right_bound
beta,-0.19477108579657396,-1.164376459636305,0.013970632165686466
gammam,-1.6968039425795112,-1.8367957065602276,-0.7257813738767831
gammamRNA,-1.5424208530042374,-1.7103840750213273,-0.5741160359420767
gammad,-1.712198270069774,-3.3010299956639813,-1.0
alphaass,-1.641113795594131,-2.0,-1.2468618486056973
alphadiss,1.954772989689717,1.5628427043724642,3.0
phi0,-1.104190849830869,-2.0,-0.9028132099056492
f1,1.3102683666324475,-3.0,2.0
f2,1.745309059940828,-3.0,2.0
f3,-1.5540845860488766,-3.0,2.0
f12,-2.055369298143722,-3.0,1.180213432894775
f13,1.9074113607745862,-3.0,2.0
f23,1.9479236198317265,1.1989703375329788,2.0
f123,-2.6055483191737836,-3.0,-0.7930131896551951
kb1,-2.7812020018882624,-3.0,-2.0761614723129425
kb2,0.21112054125804933,-0.8456642462458205,0.5150902930364667
kb3,-0.4845235586176242,-1.4916967431554897,0.19969093701730747
ku1,-1.1526124489726046,-2.0,-0.9214611700747155
ku2,0.9262395210458622,0.6261856639073703,1.9833713277002174
ku3,0.750354088762708,0.08693860055529702,1.7653310526217207
bcoop12,0.2688119037397804,-0.10831808381229512,1.3010299956639813
bcoop23,-0.07329750581735504,-0.797467841625326,0.6165504783246438
bcoop13,-0.364918563989127,-0.7561838889469763,1.0765173968044803
bcoop123,1.1914510144648955,0.8360777454426143,1.3010299956639813
ucoop12,-1.198596289982645,-1.3010299956639813,-0.9984309038273487
ucoop23,-1.129947418306455,-1.3010299956639813,-0.3845109847256768
ucoop13,-0.7872798455821576,-1.3010299956639813,-0.5711071471719128
ucoop123,-0.4975728800155673,-1.3010299956639813,-0.29031200176343175
