,log10_var,log10_left_bound,log10_right_bound
beta,0.9583727324786073,-0.3388043738523445,1.9434583401076266
gammam,-0.8579235389267151,-1.3641564525788001,0.0
gammamRNA,0.8698768132667666,-0.2752136890963489,1.0
gammad,-1.250031916490597,-3.3010299956639813,-1.0
alphaass,-1.505011026316832,-2.0,-0.10288161312712718
alphadiss,0.8964711004792772,-0.7054960218857381,3.0
phi0,0.9835811867057906,-0.31299462197006567,1.0
f1,-1.1497827582016107,-3.0,2.0
f2,-2.2991232916230966,-3.0,0.21569589947283588
f3,1.7911290007272862,1.3466394938238757,2.0
f12,-0.05413767551038255,-3.0,1.8916763335180073
f13,1.4659773682858228,-3.0,2.0
f23,-1.0188612173593397,-3.0,0.32252731183841377
f123,-2.7244583115986907,-3.0,-1.3080435638830676
kb1,-1.1230896886553727,-2.7030669234005575,2.0
kb2,-2.1181020264269885,-3.0,-1.0041232556064066
kb3,0.6731131042382337,0.00233951977285315,1.5153752939307612
ku1,1.230704313612569,-2.0,2.6578900918899304
ku2,-1.8147412347034149,-2.0,-0.6157578217645763
ku3,1.5390760987927767,0.7061490091354925,2.203910608521845
bcoop12,0.06707085604537019,-1.3010299956639813,1.3010299956639813
bcoop23,0.5651391519697895,-1.3010299956639813,1.3010299956639813
bcoop13,0.8040030547296126,-0.704878057564233,1.3010299956639813
bcoop123,1.2540644529143379,-0.2480516193944005,1.3010299956639813
ucoop12,-0.975104039892515,-1.3010299956639813,0.17629970075032195
ucoop23,-0.5802094138936372,-1.3010299956639813,0.6212852871324198
ucoop13,-0.24146657776271352,-1.3010299956639813,1.1413574988053585
ucoop123,-1.161654731224009,-1.3010299956639813,-0.02170105881687294
