,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.324E+00,8.005E+01,6.557E+02,1.555E+00,4.998E+01,1.004E+03,1.859E+00,3.321E+01,1.419E+03,2.291E+00,2.229E+01,1.930E+03,3.001E+00,1.442E+01,2.562E+03
gammam,3.053E+00,1.413E+01,2.458E+03,2.301E+00,2.220E+01,1.870E+03,1.855E+00,3.350E+01,1.382E+03,1.543E+00,5.112E+01,9.754E+02,1.308E+00,8.367E+01,6.287E+02
gammamRNA,2.978E+00,1.459E+01,2.546E+03,2.276E+00,2.255E+01,1.914E+03,1.848E+00,3.365E+01,1.404E+03,1.545E+00,5.081E+01,9.895E+02,1.315E+00,8.195E+01,6.416E+02
gammad,1.280E+00,8.811E+01,6.289E+02,1.280E+00,8.870E+01,6.185E+02,1.279E+00,9.013E+01,5.948E+02,1.278E+00,9.380E+01,5.428E+02,1.274E+00,1.045E+02,4.372E+02
alphaass,1.311E+00,8.291E+01,6.339E+02,1.545E+00,5.100E+01,9.773E+02,1.853E+00,3.358E+01,1.379E+03,2.292E+00,2.236E+01,1.861E+03,3.024E+00,1.432E+01,2.440E+03
alphadiss,3.128E+00,1.363E+01,2.503E+03,2.397E+00,2.069E+01,1.961E+03,1.956E+00,3.006E+01,1.502E+03,1.645E+00,4.368E+01,1.114E+03,1.409E+00,6.571E+01,7.827E+02
phi0,1.326E+00,7.957E+01,6.593E+02,1.558E+00,4.977E+01,1.008E+03,1.862E+00,3.310E+01,1.423E+03,2.294E+00,2.223E+01,1.934E+03,3.007E+00,1.438E+01,2.566E+03
f1,9.275E-01,1.045E+02,5.687E+02,9.413E-01,1.038E+02,5.694E+02,9.830E-01,1.018E+02,5.713E+02,1.122E+00,9.610E+01,5.769E+02,1.760E+00,8.003E+01,5.923E+02
f2,1.279E+00,9.098E+01,5.819E+02,1.279E+00,9.097E+01,5.819E+02,1.280E+00,9.093E+01,5.819E+02,1.289E+00,9.067E+01,5.822E+02,1.354E+00,8.887E+01,5.839E+02
f12,1.299E+00,6.241E+01,8.342E+02,1.354E+00,3.382E+01,1.476E+03,1.433E+00,1.994E+01,2.368E+03,1.557E+00,1.203E+01,3.627E+03,1.787E+00,7.074E+00,5.410E+03
kb1,6.432E+00,1.205E+02,5.450E+02,3.486E+00,9.724E+01,5.741E+02,1.709E+00,9.174E+01,5.809E+02,8.370E-01,9.039E+01,5.826E+02,4.421E-01,9.006E+01,5.830E+02
kb2,1.282E+00,8.569E+01,5.955E+02,1.334E+00,4.497E+01,7.262E+02,1.410E+00,2.523E+01,8.189E+02,1.530E+00,1.441E+01,8.889E+02,1.754E+00,8.033E+00,9.432E+02
ku1,3.509E-01,9.001E+01,5.831E+02,6.635E-01,9.022E+01,5.828E+02,1.415E+00,9.120E+01,5.816E+02,3.088E+00,9.564E+01,5.761E+02,6.129E+00,1.166E+02,5.498E+02
ku2,1.772E+00,7.776E+00,9.456E+02,1.536E+00,1.411E+01,8.913E+02,1.412E+00,2.488E+01,8.209E+02,1.335E+00,4.466E+01,7.274E+02,1.282E+00,8.582E+01,5.952E+02
bcoop,1.281E+00,8.815E+01,5.891E+02,1.333E+00,4.573E+01,7.232E+02,1.409E+00,2.546E+01,8.176E+02,1.531E+00,1.444E+01,8.887E+02,1.761E+00,7.982E+00,9.436E+02
ucoop,1.758E+00,8.021E+00,9.432E+02,1.531E+00,1.444E+01,8.887E+02,1.410E+00,2.533E+01,8.183E+02,1.334E+00,4.526E+01,7.250E+02,1.282E+00,8.655E+01,5.933E+02
