,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.042E-01,3.121E+01,3.304E+02,3.613E-01,1.725E+01,5.321E+02,4.365E-01,1.035E+01,7.761E+02,5.428E-01,6.345E+00,1.079E+03,7.185E-01,3.779E+00,1.455E+03
gammam,7.206E-01,3.955E+00,9.800E+02,5.353E-01,6.799E+00,8.333E+02,4.246E-01,1.131E+01,6.770E+02,3.471E-01,1.916E+01,5.143E+02,2.886E-01,3.521E+01,3.465E+02
gammamRNA,7.282E-01,3.696E+00,1.472E+03,5.465E-01,6.258E+00,1.088E+03,4.380E-01,1.027E+01,7.808E+02,3.617E-01,1.719E+01,5.334E+02,3.040E-01,3.131E+01,3.295E+02
gammad,3.806E-01,1.281E+01,1.361E+03,3.798E-01,1.324E+01,1.092E+03,3.782E-01,1.409E+01,7.981E+02,3.753E-01,1.592E+01,5.187E+02,3.702E-01,2.067E+01,2.827E+02
alphaass,3.766E-01,1.529E+01,5.830E+02,4.367E-01,1.058E+01,6.978E+02,5.145E-01,7.373E+00,8.091E+02,6.230E-01,5.085E+00,9.158E+02,7.987E-01,3.360E+00,1.017E+03
alphadiss,7.203E-01,3.958E+00,9.798E+02,5.354E-01,6.797E+00,8.334E+02,4.247E-01,1.130E+01,6.772E+02,3.472E-01,1.915E+01,5.146E+02,2.886E-01,3.518E+01,3.467E+02
phi0,3.424E-01,2.039E+01,4.671E+02,4.006E-01,1.290E+01,6.624E+02,4.765E-01,8.413E+00,8.962E+02,5.831E-01,5.500E+00,1.179E+03,7.579E-01,3.464E+00,1.520E+03
f1,3.734E-01,1.539E+01,5.818E+02,3.734E-01,1.539E+01,5.818E+02,3.734E-01,1.539E+01,5.818E+02,3.736E-01,1.538E+01,5.818E+02,3.751E-01,1.536E+01,5.819E+02
f2,3.486E-01,1.582E+01,5.815E+02,3.609E-01,1.560E+01,5.817E+02,3.895E-01,1.513E+01,5.820E+02,4.641E-01,1.412E+01,5.828E+02,7.197E-01,1.183E+01,5.844E+02
f12,3.662E-01,2.602E+01,3.820E+02,3.800E-01,1.309E+01,6.566E+02,4.005E-01,7.206E+00,1.013E+03,4.335E-01,4.068E+00,1.484E+03,4.965E-01,2.246E+00,2.106E+03
kb1,3.563E-01,4.609E+01,4.393E+02,3.690E-01,2.082E+01,5.477E+02,3.884E-01,1.027E+01,6.210E+02,4.208E-01,5.210E+00,6.735E+02,4.856E-01,2.586E+00,7.119E+02
kb2,3.001E+00,1.350E+01,5.822E+02,1.610E+00,1.461E+01,5.820E+02,9.175E-01,1.506E+01,5.819E+02,5.388E-01,1.527E+01,5.819E+02,3.226E-01,1.536E+01,5.819E+02
ku1,4.858E-01,2.581E+00,7.120E+02,4.209E-01,5.207E+00,6.735E+02,3.884E-01,1.027E+01,6.210E+02,3.689E-01,2.084E+01,5.475E+02,3.563E-01,4.622E+01,4.389E+02
ku2,5.987E-02,1.544E+01,5.818E+02,1.320E-01,1.543E+01,5.818E+02,3.041E-01,1.537E+01,5.819E+02,7.328E-01,1.517E+01,5.819E+02,1.903E+00,1.439E+01,5.821E+02
bcoop,3.574E-01,4.468E+01,4.440E+02,3.697E-01,2.035E+01,5.503E+02,3.885E-01,1.009E+01,6.226E+02,4.198E-01,5.145E+00,6.745E+02,4.815E-01,2.572E+00,7.125E+02
ucoop,3.819E-01,1.239E+01,6.035E+02,3.722E-01,1.813E+01,5.636E+02,3.644E-01,2.706E+01,5.150E+02,3.582E-01,4.179E+01,4.541E+02,3.532E-01,6.927E+01,3.729E+02
