,log10_var,log10_left_bound,log10_right_bound
beta,0.06445798922691845,-0.012152756467049226,0.2179232373050582
gammam,-0.9430951486635274,-1.1078082324619558,-0.8362601513539871
gammamRNA,0.9885589568786155,0.8366509497318714,1.0
gammad,-1.712198270069774,-3.3010299956639813,-1.4924183351654299
alphaass,-1.6161846340195687,-1.8350793349302836,-1.2847405196210242
alphadiss,0.40312052117581787,0.07410789266370268,0.6237538362712318
phi0,0.884795363948981,0.8087314236886074,1.0
f1,1.9425041061680808,1.8604508153430248,2.0
f2,1.9390197764486665,-3.0,2.0
f12,-2.8664610916297826,-3.0,2.0
kb1,-1.8068754016455384,-1.923391475703591,-1.520616216170239
kb2,-2.876148359032914,-3.0,0.3095384106868315
ku1,0.7535830588929066,0.4712332335181456,0.8720464522716009
ku2,2.9030899869919438,-0.2810456002635666,3.0
bcoop,-0.8696662315049939,-1.3010299956639813,1.3010299956639813
ucoop,-0.8569851997459049,-1.3010299956639813,1.3010299956639813
