,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.040E+00,1.178E+02,3.613E+02,3.655E+00,8.579E+01,4.321E+02,4.486E+00,6.404E+01,4.936E+02,5.691E+00,4.730E+01,5.508E+02,7.727E+00,3.309E+01,6.059E+02
gammam,7.676E+00,3.365E+01,5.979E+02,5.481E+00,4.900E+01,5.499E+02,4.219E+00,6.705E+01,4.981E+02,3.367E+00,9.045E+01,4.406E+02,2.746E+00,1.248E+02,3.720E+02
gammamRNA,7.537E+00,3.404E+01,6.021E+02,5.591E+00,4.834E+01,5.470E+02,4.420E+00,6.533E+01,4.896E+02,3.608E+00,8.754E+01,4.277E+02,3.004E+00,1.207E+02,3.559E+02
gammad,8.212E+00,2.456E+01,8.707E+02,7.950E+00,2.599E+01,8.316E+02,7.515E+00,2.886E+01,7.634E+02,6.854E+00,3.499E+01,6.526E+02,5.959E+00,5.048E+01,4.862E+02
alphaass,2.749E+00,1.246E+02,3.724E+02,3.354E+00,9.095E+01,4.395E+02,4.178E+00,6.788E+01,4.959E+02,5.381E+00,5.005E+01,5.467E+02,7.413E+00,3.495E+01,5.939E+02
alphadiss,7.438E+00,3.482E+01,5.943E+02,5.387E+00,4.998E+01,5.469E+02,4.176E+00,6.793E+01,4.958E+02,3.347E+00,9.122E+01,4.389E+02,2.739E+00,1.254E+02,3.709E+02
phi0,3.055E+00,1.166E+02,3.636E+02,3.686E+00,8.470E+01,4.349E+02,4.542E+00,6.298E+01,4.969E+02,5.799E+00,4.623E+01,5.548E+02,7.978E+00,3.193E+01,6.105E+02
f1,6.421E+00,4.095E+01,5.749E+02,6.422E+00,4.093E+01,5.750E+02,6.428E+00,4.082E+01,5.755E+02,6.470E+00,4.011E+01,5.791E+02,6.751E+00,3.599E+01,6.008E+02
f2,4.954E+00,1.216E+02,3.316E+02,5.176E+00,9.135E+01,3.972E+02,5.444E+00,7.151E+01,4.532E+02,5.775E+00,5.680E+01,5.048E+02,6.198E+00,4.523E+01,5.542E+02
f12,6.421E+00,4.094E+01,5.749E+02,6.421E+00,4.093E+01,5.757E+02,6.422E+00,4.086E+01,5.808E+02,6.426E+00,4.038E+01,6.171E+02,6.457E+00,3.749E+01,9.405E+02
kb1,6.414E+00,4.144E+01,5.214E+02,6.393E+00,4.287E+01,4.164E+02,6.366E+00,4.508E+01,3.255E+02,6.329E+00,4.871E+01,2.464E+02,6.281E+00,5.567E+01,1.755E+02
kb2,4.807E+00,1.299E+02,4.118E+02,5.160E+00,8.715E+01,4.808E+02,5.645E+00,6.053E+01,5.318E+02,6.370E+00,4.181E+01,5.729E+02,7.661E+00,2.752E+01,6.073E+02
ku1,6.388E+00,4.328E+01,3.954E+02,6.445E+00,3.949E+01,8.648E+02,6.464E+00,3.848E+01,1.606E+03,6.470E+00,3.817E+01,2.586E+03,6.471E+00,3.807E+01,3.561E+03
ku2,7.467E+00,2.895E+01,6.038E+02,6.295E+00,4.318E+01,5.697E+02,5.610E+00,6.186E+01,5.291E+02,5.145E+00,8.831E+01,4.788E+02,4.803E+00,1.305E+02,4.109E+02
bcoop,6.424E+00,4.000E+01,1.963E+03,6.424E+00,4.012E+01,1.364E+03,6.423E+00,4.042E+01,8.512E+02,6.420E+00,4.130E+01,4.816E+02,6.412E+00,4.414E+01,2.427E+02
ucoop,6.421E+00,4.090E+01,5.898E+02,6.423E+00,4.028E+01,1.012E+03,6.424E+00,4.006E+01,1.571E+03,6.425E+00,3.998E+01,2.174E+03,6.425E+00,3.996E+01,2.672E+03
