,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.913E-01,4.980E+01,2.878E+02,3.876E-01,3.123E+01,3.935E+02,5.283E-01,2.056E+01,4.984E+02,7.506E-01,1.345E+01,6.073E+02,1.165E+00,8.224E+00,7.224E+02
gammam,1.485E+00,6.359E+00,7.641E+02,1.065E+00,9.091E+00,6.964E+02,8.222E-01,1.213E+01,6.307E+02,6.579E-01,1.572E+01,5.669E+02,5.377E-01,2.010E+01,5.046E+02
gammamRNA,1.147E+00,8.371E+00,7.186E+02,7.395E-01,1.369E+01,6.030E+02,5.202E-01,2.097E+01,4.934E+02,3.813E-01,3.199E+01,3.878E+02,2.863E-01,5.150E+01,2.808E+02
gammad,5.714E-01,1.846E+01,5.399E+02,5.710E-01,1.854E+01,5.338E+02,5.701E-01,1.873E+01,5.195E+02,5.680E-01,1.922E+01,4.877E+02,5.629E-01,2.050E+01,4.226E+02
alphaass,2.872E-01,5.084E+01,2.855E+02,3.813E-01,3.191E+01,3.900E+02,5.182E-01,2.107E+01,4.927E+02,7.327E-01,1.385E+01,5.985E+02,1.125E+00,8.560E+00,7.090E+02
alphadiss,1.111E+00,8.676E+00,7.063E+02,7.281E-01,1.395E+01,5.966E+02,5.166E-01,2.115E+01,4.917E+02,3.811E-01,3.194E+01,3.898E+02,2.877E-01,5.069E+01,2.861E+02
phi0,2.852E-01,5.188E+01,2.793E+02,3.788E-01,3.230E+01,3.854E+02,5.149E-01,2.125E+01,4.900E+02,7.282E-01,1.394E+01,5.984E+02,1.118E+00,8.604E+00,7.128E+02
f1,5.703E-01,1.868E+01,5.232E+02,5.704E-01,1.868E+01,5.232E+02,5.704E-01,1.867E+01,5.234E+02,5.709E-01,1.856E+01,5.250E+02,5.743E-01,1.789E+01,5.360E+02
f2,5.146E-01,4.703E+01,2.868E+02,5.381E-01,2.892E+01,4.017E+02,5.685E-01,1.907E+01,5.171E+02,6.094E-01,1.287E+01,6.383E+02,6.675E-01,8.692E+00,7.676E+02
f12,5.703E-01,1.868E+01,5.232E+02,5.703E-01,1.868E+01,5.234E+02,5.703E-01,1.868E+01,5.250E+02,5.703E-01,1.865E+01,5.364E+02,5.704E-01,1.849E+01,6.255E+02
kb1,5.702E-01,1.887E+01,4.429E+02,5.700E-01,1.929E+01,3.376E+02,5.695E-01,2.004E+01,2.475E+02,5.688E-01,2.143E+01,1.723E+02,5.677E-01,2.450E+01,1.098E+02
kb2,4.918E-01,6.616E+01,3.912E+02,5.222E-01,3.494E+01,4.676E+02,5.671E-01,1.933E+01,5.206E+02,6.398E-01,1.063E+01,5.601E+02,7.802E-01,5.517E+00,5.904E+02
ku1,5.695E-01,2.010E+01,2.423E+02,5.704E-01,1.864E+01,5.451E+02,5.706E-01,1.833E+01,9.186E+02,5.706E-01,1.825E+01,1.197E+03,5.707E-01,1.823E+01,1.317E+03
ku2,7.903E-01,5.332E+00,5.917E+02,6.428E-01,1.043E+01,5.611E+02,5.680E-01,1.914E+01,5.213E+02,5.222E-01,3.492E+01,4.676E+02,4.914E-01,6.684E+01,3.897E+02
bcoop,5.703E-01,1.859E+01,1.102E+03,5.703E-01,1.860E+01,9.907E+02,5.703E-01,1.862E+01,8.056E+02,5.703E-01,1.866E+01,5.779E+02,5.703E-01,1.879E+01,3.672E+02
ucoop,5.703E-01,1.961E+01,1.472E+02,5.703E-01,1.894E+01,2.741E+02,5.703E-01,1.872E+01,4.581E+02,5.703E-01,1.864E+01,6.833E+02,5.703E-01,1.861E+01,8.985E+02
