,log10_var,log10_left_bound,log10_right_bound
beta,-0.9706162223147904,-1.063099921091196,-0.8902016406294533
gammam,-1.7375489102695705,-1.8115206538084627,-1.6391330540238331
gammamRNA,-1.6968039425795112,-1.7757083913686422,-1.6046280265733754
gammad,-2.679853713888946,-3.3010299956639813,-1.5807306784342645
alphaass,-1.2196826878598488,-1.411713901394339,-1.0624579663779152
alphadiss,2.929418925714293,2.7759720492187574,3.0
phi0,-0.36653154442041347,-0.459052218662226,-0.289130343662226
f1,1.5211380837040362,1.41958908377709,1.6670413238254627
f2,-1.140861702705469,-3.0,2.0
f12,-2.3665315444204134,-3.0,2.0
kb1,-1.3777859770337046,-1.5583840225592493,-1.2227508784784467
kb2,-1.9355420107730816,-3.0,-0.4866168759474451
ku1,0.9132839017604184,0.7568086921932085,1.0885354490735084
ku2,2.0644579892269186,0.615700991113808,3.0
bcoop,-0.9956786262173575,-1.3010299956639813,1.2158005741488536
ucoop,-0.8096683018297085,-1.3010299956639813,1.3010299956639813
