,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.407E-01,7.527E+01,2.976E+02,9.436E-01,5.026E+01,3.794E+02,1.229E+00,3.492E+01,4.544E+02,1.659E+00,2.409E+01,5.276E+02,2.410E+00,1.573E+01,6.014E+02
gammam,2.340E+00,1.629E+01,5.930E+02,1.594E+00,2.497E+01,5.295E+02,1.168E+00,3.617E+01,4.638E+02,8.874E-01,5.190E+01,3.941E+02,6.890E-01,7.697E+01,3.159E+02
gammamRNA,2.488E+00,1.519E+01,6.066E+02,1.684E+00,2.367E+01,5.310E+02,1.236E+00,3.465E+01,4.559E+02,9.428E-01,5.033E+01,3.792E+02,7.359E-01,7.624E+01,2.950E+02
gammad,2.300E+00,1.464E+01,7.924E+02,2.287E+00,1.485E+01,7.733E+02,2.257E+00,1.536E+01,7.307E+02,2.189E+00,1.669E+01,6.447E+02,2.047E+00,2.045E+01,4.957E+02
alphaass,1.122E+00,3.804E+01,4.543E+02,1.358E+00,3.013E+01,4.972E+02,1.676E+00,2.360E+01,5.388E+02,2.135E+00,1.800E+01,5.796E+02,2.901E+00,1.295E+01,6.198E+02
alphadiss,2.406E+00,1.582E+01,5.968E+02,1.616E+00,2.459E+01,5.321E+02,1.174E+00,3.594E+01,4.650E+02,8.864E-01,5.198E+01,3.938E+02,6.845E-01,7.789E+01,3.136E+02
phi0,7.478E-01,7.391E+01,3.012E+02,9.475E-01,4.996E+01,3.807E+02,1.226E+00,3.502E+01,4.538E+02,1.642E+00,2.439E+01,5.253E+02,2.353E+00,1.615E+01,5.972E+02
f1,1.630E+00,6.480E+01,3.133E+02,1.743E+00,4.094E+01,4.070E+02,1.900E+00,2.709E+01,4.942E+02,2.135E+00,1.793E+01,5.806E+02,2.549E+00,1.139E+01,6.685E+02
f2,2.106E+00,1.871E+01,5.719E+02,2.106E+00,1.871E+01,5.719E+02,2.107E+00,1.869E+01,5.721E+02,2.111E+00,1.857E+01,5.734E+02,2.141E+00,1.779E+01,5.822E+02
f12,2.130E+00,1.816E+01,5.422E+02,2.130E+00,1.815E+01,5.426E+02,2.130E+00,1.815E+01,5.455E+02,2.131E+00,1.809E+01,5.652E+02,2.132E+00,1.771E+01,7.285E+02
kb1,1.521E+00,9.474E+01,4.118E+02,1.626E+00,5.666E+01,4.811E+02,1.778E+00,3.507E+01,5.304E+02,2.015E+00,2.150E+01,5.683E+02,2.462E+00,1.243E+01,5.986E+02
kb2,2.111E+00,1.838E+01,1.507E+03,2.115E+00,1.831E+01,1.013E+03,2.130E+00,1.806E+01,5.878E+02,2.181E+00,1.723E+01,3.051E+02,2.379E+00,1.450E+01,1.477E+02
ku1,2.443E+00,1.265E+01,5.978E+02,2.006E+00,2.184E+01,5.673E+02,1.772E+00,3.561E+01,5.290E+02,1.622E+00,5.762E+01,4.792E+02,1.518E+00,9.669E+01,4.087E+02
ku2,2.523E+00,1.294E+01,1.199E+02,2.261E+00,1.604E+01,2.009E+02,2.171E+00,1.739E+01,3.325E+02,2.135E+00,1.798E+01,5.291E+02,2.120E+00,1.823E+01,7.990E+02
bcoop,2.130E+00,1.803E+01,1.832E+03,2.130E+00,1.803E+01,1.610E+03,2.130E+00,1.803E+01,1.276E+03,2.131E+00,1.803E+01,9.014E+02,2.131E+00,1.805E+01,5.771E+02
ucoop,2.132E+00,1.813E+01,2.584E+02,2.131E+00,1.806E+01,4.499E+02,2.131E+00,1.804E+01,7.317E+02,2.130E+00,1.803E+01,1.090E+03,2.130E+00,1.803E+01,1.457E+03
