,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.305E-01,4.418E+01,2.526E+02,4.277E-01,2.813E+01,3.456E+02,5.666E-01,1.881E+01,4.383E+02,7.803E-01,1.254E+01,5.349E+02,1.165E+00,7.877E+00,6.369E+02
gammam,1.151E+00,8.186E+00,5.892E+02,7.459E-01,1.331E+01,5.155E+02,5.270E-01,2.026E+01,4.388E+02,3.879E-01,3.065E+01,3.580E+02,2.925E-01,4.862E+01,2.699E+02
gammamRNA,1.153E+00,7.966E+00,6.346E+02,7.719E-01,1.270E+01,5.318E+02,5.597E-01,1.912E+01,4.344E+02,4.219E-01,2.874E+01,3.408E+02,3.254E-01,4.561E+01,2.467E+02
gammad,6.877E-01,1.530E+01,4.473E+02,6.765E-01,1.685E+01,3.755E+02,6.631E-01,1.919E+01,3.040E+02,6.473E-01,2.302E+01,2.336E+02,6.288E-01,3.048E+01,1.632E+02
alphaass,2.900E-01,4.941E+01,2.669E+02,3.841E-01,3.109E+01,3.552E+02,5.208E-01,2.057E+01,4.359E+02,7.347E-01,1.354E+01,5.125E+02,1.126E+00,8.383E+00,5.861E+02
alphadiss,1.133E+00,8.331E+00,5.869E+02,7.393E-01,1.345E+01,5.138E+02,5.244E-01,2.038E+01,4.376E+02,3.871E-01,3.074E+01,3.574E+02,2.925E-01,4.860E+01,2.700E+02
phi0,3.314E-01,4.393E+01,2.537E+02,4.291E-01,2.799E+01,3.467E+02,5.686E-01,1.872E+01,4.395E+02,7.837E-01,1.247E+01,5.361E+02,1.172E+00,7.824E+00,6.382E+02
f1,6.009E-01,4.198E+01,2.481E+02,6.333E-01,2.556E+01,3.538E+02,6.758E-01,1.676E+01,4.606E+02,7.342E-01,1.124E+01,5.735E+02,8.209E-01,7.498E+00,6.944E+02
f2,6.946E-01,1.449E+01,5.006E+02,6.946E-01,1.449E+01,5.006E+02,6.946E-01,1.448E+01,5.006E+02,6.947E-01,1.448E+01,5.007E+02,6.950E-01,1.444E+01,5.014E+02
f12,6.949E-01,1.446E+01,5.012E+02,6.949E-01,1.446E+01,5.012E+02,6.949E-01,1.446E+01,5.018E+02,6.949E-01,1.445E+01,5.054E+02,6.949E-01,1.441E+01,5.314E+02
kb1,5.698E-01,5.979E+01,3.514E+02,6.074E-01,3.232E+01,4.272E+02,6.620E-01,1.847E+01,4.814E+02,7.483E-01,1.057E+01,5.231E+02,9.107E-01,5.752E+00,5.561E+02
kb2,6.947E-01,1.445E+01,5.906E+02,6.949E-01,1.446E+01,4.956E+02,6.956E-01,1.448E+01,3.408E+02,6.983E-01,1.455E+01,1.874E+02,7.085E-01,1.488E+01,8.259E+01
ku1,9.202E-01,5.605E+00,5.573E+02,7.528E-01,1.034E+01,5.246E+02,6.647E-01,1.806E+01,4.833E+02,6.093E-01,3.156E+01,4.298E+02,5.712E-01,5.808E+01,3.553E+02
ku2,7.143E-01,1.510E+01,6.389E+01,7.019E-01,1.466E+01,1.263E+02,6.974E-01,1.452E+01,2.182E+02,6.957E-01,1.448E+01,3.348E+02,6.950E-01,1.446E+01,4.542E+02
bcoop,6.949E-01,1.444E+01,6.073E+02,6.949E-01,1.445E+01,5.627E+02,6.949E-01,1.446E+01,4.797E+02,6.949E-01,1.450E+01,3.636E+02,6.949E-01,1.460E+01,2.429E+02
ucoop,6.949E-01,1.445E+01,5.634E+02,6.949E-01,1.444E+01,6.076E+02,6.949E-01,1.444E+01,6.271E+02,6.949E-01,1.444E+01,6.348E+02,6.949E-01,1.444E+01,6.377E+02
