,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.171E+00,6.573E+01,3.323E+02,1.434E+00,4.471E+01,4.477E+02,1.795E+00,3.172E+01,5.650E+02,2.331E+00,2.240E+01,6.892E+02,3.269E+00,1.495E+01,8.229E+02
gammam,2.994E+00,1.660E+01,7.811E+02,2.192E+00,2.427E+01,6.580E+02,1.707E+00,3.406E+01,5.414E+02,1.372E+00,4.793E+01,4.293E+02,1.125E+00,7.104E+01,3.163E+02
gammamRNA,3.214E+00,1.524E+01,8.171E+02,2.310E+00,2.266E+01,6.852E+02,1.786E+00,3.194E+01,5.624E+02,1.430E+00,4.488E+01,4.465E+02,1.171E+00,6.573E+01,3.323E+02
gammad,1.899E+00,2.871E+01,6.371E+02,1.891E+00,2.937E+01,5.989E+02,1.875E+00,3.073E+01,5.346E+02,1.846E+00,3.368E+01,4.359E+02,1.794E+00,4.123E+01,3.017E+02
alphaass,1.146E+00,6.806E+01,3.276E+02,1.404E+00,4.611E+01,4.415E+02,1.756E+00,3.269E+01,5.554E+02,2.275E+00,2.313E+01,6.742E+02,3.167E+00,1.556E+01,8.000E+02
alphadiss,3.594E+00,1.348E+01,8.384E+02,2.787E+00,1.806E+01,7.554E+02,2.282E+00,2.305E+01,6.755E+02,1.922E+00,2.884E+01,5.986E+02,1.648E+00,3.585E+01,5.240E+02
phi0,1.166E+00,6.627E+01,3.301E+02,1.423E+00,4.528E+01,4.436E+02,1.772E+00,3.229E+01,5.586E+02,2.285E+00,2.298E+01,6.802E+02,3.156E+00,1.556E+01,8.108E+02
f1,1.698E+00,5.750E+01,3.503E+02,1.819E+00,3.580E+01,5.122E+02,1.985E+00,2.382E+01,6.857E+02,2.232E+00,1.601E+01,8.789E+02,2.665E+00,1.038E+01,1.096E+03
f2,1.889E+00,2.954E+01,5.902E+02,1.889E+00,2.954E+01,5.903E+02,1.889E+00,2.952E+01,5.906E+02,1.891E+00,2.938E+01,5.925E+02,1.904E+00,2.848E+01,6.059E+02
f12,1.889E+00,2.954E+01,5.903E+02,1.889E+00,2.954E+01,5.904E+02,1.889E+00,2.953E+01,5.910E+02,1.889E+00,2.952E+01,5.949E+02,1.889E+00,2.943E+01,6.229E+02
kb1,1.572E+00,8.833E+01,4.189E+02,1.684E+00,5.256E+01,5.092E+02,1.843E+00,3.284E+01,5.769E+02,2.087E+00,2.052E+01,6.313E+02,2.535E+00,1.220E+01,6.765E+02
kb2,1.890E+00,2.922E+01,6.579E+02,1.889E+00,2.937E+01,6.236E+02,1.888E+00,2.977E+01,5.510E+02,1.885E+00,3.092E+01,4.266E+02,1.877E+00,3.460E+01,2.644E+02
ku1,2.560E+00,1.194E+01,6.781E+02,2.103E+00,2.004E+01,6.337E+02,1.855E+00,3.193E+01,5.805E+02,1.694E+00,5.076E+01,5.147E+02,1.580E+00,8.421E+01,4.279E+02
ku2,1.876E+00,3.495E+01,2.557E+02,1.884E+00,3.112E+01,4.112E+02,1.888E+00,2.988E+01,5.353E+02,1.889E+00,2.942E+01,6.125E+02,1.890E+00,2.924E+01,6.516E+02
bcoop,1.889E+00,2.955E+01,5.756E+02,1.889E+00,2.963E+01,4.959E+02,1.889E+00,2.985E+01,3.801E+02,1.889E+00,3.046E+01,2.539E+02,1.888E+00,3.240E+01,1.453E+02
ucoop,1.889E+00,2.954E+01,5.832E+02,1.889E+00,2.951E+01,6.222E+02,1.889E+00,2.950E+01,6.388E+02,1.889E+00,2.950E+01,6.452E+02,1.889E+00,2.950E+01,6.477E+02
