,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.708E-01,8.018E+01,4.965E+02,1.049E+00,5.013E+01,6.903E+02,1.297E+00,3.308E+01,8.885E+02,1.671E+00,2.185E+01,1.100E+03,2.334E+00,1.367E+01,1.330E+03
gammam,2.385E+00,1.664E+01,8.526E+02,1.650E+00,2.677E+01,7.739E+02,1.242E+00,4.060E+01,6.857E+02,9.772E-01,6.121E+01,5.850E+02,7.907E-01,9.647E+01,4.642E+02
gammamRNA,2.343E+00,1.360E+01,1.332E+03,1.679E+00,2.169E+01,1.104E+03,1.305E+00,3.274E+01,8.937E+02,1.056E+00,4.942E+01,6.968E+02,8.772E-01,7.846E+01,5.047E+02
gammad,9.770E-01,3.454E+01,1.929E+03,9.660E-01,3.806E+01,1.512E+03,9.522E-01,4.357E+01,1.141E+03,9.351E-01,5.299E+01,8.141E+02,9.142E-01,7.239E+01,5.220E+02
alphaass,7.866E-01,9.777E+01,4.606E+02,9.743E-01,6.156E+01,5.836E+02,1.242E+00,4.060E+01,6.857E+02,1.656E+00,2.662E+01,7.750E+02,2.412E+00,1.640E+01,8.545E+02
alphadiss,2.394E+00,1.655E+01,8.533E+02,1.659E+00,2.656E+01,7.754E+02,1.249E+00,4.024E+01,6.878E+02,9.819E-01,6.066E+01,5.874E+02,7.936E-01,9.560E+01,4.667E+02
phi0,8.592E-01,8.356E+01,4.812E+02,1.035E+00,5.165E+01,6.769E+02,1.279E+00,3.393E+01,8.760E+02,1.646E+00,2.236E+01,1.088E+03,2.291E+00,1.401E+01,1.319E+03
f1,5.967E-01,7.562E+01,5.478E+02,6.718E-01,7.384E+01,5.492E+02,8.420E-01,7.055E+01,5.517E+02,1.294E+00,6.439E+01,5.563E+02,2.841E+00,5.254E+01,5.646E+02
f2,4.767E-01,7.912E+01,5.450E+02,4.770E-01,7.911E+01,5.450E+02,4.792E-01,7.904E+01,5.451E+02,4.946E-01,7.853E+01,5.455E+02,6.182E-01,7.508E+01,5.482E+02
f12,9.229E-01,6.266E+01,5.959E+02,9.753E-01,3.413E+01,9.057E+02,1.050E+00,2.006E+01,1.250E+03,1.165E+00,1.197E+01,1.646E+03,1.375E+00,6.892E+00,2.106E+03
kb1,2.243E+00,5.832E+01,5.604E+02,8.616E-01,6.992E+01,5.522E+02,4.437E-01,7.499E+01,5.484E+02,2.717E-01,7.724E+01,5.467E+02,1.893E-01,7.826E+01,5.459E+02
kb2,8.672E-01,9.113E+01,4.884E+02,9.791E-01,5.315E+01,6.114E+02,1.139E+00,3.292E+01,7.065E+02,1.387E+00,2.048E+01,7.849E+02,1.841E+00,1.212E+01,8.512E+02
ku1,9.005E-01,6.950E+01,5.525E+02,1.257E+00,6.594E+01,5.551E+02,1.857E+00,6.099E+01,5.586E+02,2.975E+00,5.400E+01,5.632E+02,5.436E+00,4.364E+01,5.695E+02
ku2,1.863E+00,1.189E+01,8.532E+02,1.396E+00,2.021E+01,7.869E+02,1.143E+00,3.258E+01,7.085E+02,9.814E-01,5.269E+01,6.133E+02,8.683E-01,9.045E+01,4.902E+02
bcoop,9.132E-01,7.318E+01,5.399E+02,9.652E-01,3.896E+01,6.797E+02,1.040E+00,2.222E+01,7.858E+02,1.157E+00,1.282E+01,8.708E+02,1.376E+00,7.118E+00,9.406E+02
ucoop,1.392E+00,6.890E+00,9.438E+02,1.164E+00,1.252E+01,8.741E+02,1.043E+00,2.179E+01,7.891E+02,9.669E-01,3.833E+01,6.830E+02,9.141E-01,7.213E+01,5.433E+02
