,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.660E+00,4.658E+01,3.333E+02,1.899E+00,3.068E+01,4.895E+02,2.201E+00,2.152E+01,6.674E+02,2.611E+00,1.535E+01,8.761E+02,3.257E+00,1.068E+01,1.123E+03
gammam,3.222E+00,1.095E+01,1.018E+03,2.580E+00,1.578E+01,8.221E+02,2.170E+00,2.223E+01,6.433E+02,1.868E+00,3.191E+01,4.809E+02,1.628E+00,4.898E+01,3.304E+02
gammamRNA,3.182E+00,1.107E+01,1.099E+03,2.568E+00,1.582E+01,8.560E+02,2.170E+00,2.218E+01,6.504E+02,1.875E+00,3.174E+01,4.748E+02,1.641E+00,4.867E+01,3.199E+02
gammad,2.084E+00,2.313E+01,8.201E+02,2.081E+00,2.332E+01,7.853E+02,2.076E+00,2.379E+01,7.118E+02,2.063E+00,2.500E+01,5.781E+02,2.032E+00,2.849E+01,3.850E+02
alphaass,1.618E+00,5.019E+01,3.231E+02,1.858E+00,3.236E+01,4.752E+02,2.162E+00,2.242E+01,6.392E+02,2.574E+00,1.584E+01,8.199E+02,3.222E+00,1.095E+01,1.018E+03
alphadiss,3.209E+00,1.101E+01,1.015E+03,2.584E+00,1.574E+01,8.234E+02,2.180E+00,2.201E+01,6.482E+02,1.881E+00,3.130E+01,4.887E+02,1.644E+00,4.729E+01,3.410E+02
phi0,1.632E+00,4.964E+01,3.139E+02,1.870E+00,3.196E+01,4.719E+02,2.171E+00,2.216E+01,6.511E+02,2.580E+00,1.568E+01,8.617E+02,3.221E+00,1.086E+01,1.112E+03
f1,2.019E+00,2.527E+01,5.890E+02,2.043E+00,2.506E+01,5.892E+02,2.102E+00,2.455E+01,5.897E+02,2.262E+00,2.329E+01,5.908E+02,2.768E+00,2.010E+01,5.934E+02
f2,2.064E+00,2.488E+01,5.894E+02,2.064E+00,2.487E+01,5.894E+02,2.066E+00,2.486E+01,5.894E+02,2.075E+00,2.478E+01,5.895E+02,2.139E+00,2.425E+01,5.899E+02
f12,1.963E+00,4.420E+01,3.479E+02,2.045E+00,2.700E+01,5.478E+02,2.159E+00,1.787E+01,7.866E+02,2.330E+00,1.213E+01,1.080E+03,2.626E+00,8.106E+00,1.444E+03
kb1,1.895E+01,4.961E+01,5.595E+02,1.027E+01,2.694E+01,5.843E+02,3.515E+00,2.506E+01,5.888E+02,1.165E+00,2.480E+01,5.897E+02,3.897E-01,2.475E+01,5.898E+02
kb2,1.881E+00,7.334E+01,4.285E+02,1.956E+00,4.125E+01,5.221E+02,2.064E+00,2.487E+01,5.894E+02,2.232E+00,1.532E+01,6.411E+02,2.543E+00,9.258E+00,6.819E+02
ku1,3.342E-01,2.475E+01,5.898E+02,1.028E+00,2.479E+01,5.897E+02,3.198E+00,2.501E+01,5.889E+02,9.696E+00,2.667E+01,5.848E+02,1.884E+01,4.804E+01,5.611E+02
ku2,2.536E+00,9.334E+00,6.813E+02,2.230E+00,1.542E+01,6.405E+02,2.063E+00,2.499E+01,5.888E+02,1.956E+00,4.140E+01,5.216E+02,1.881E+00,7.355E+01,4.280E+02
bcoop,1.862E+00,9.062E+01,3.897E+02,1.905E+00,5.913E+01,4.656E+02,1.957E+00,4.098E+01,5.231E+02,2.024E+00,2.922E+01,5.695E+02,2.112E+00,2.113E+01,6.081E+02
ucoop,2.543E+00,9.257E+00,6.819E+02,2.233E+00,1.529E+01,6.413E+02,2.065E+00,2.476E+01,5.899E+02,1.957E+00,4.095E+01,5.232E+02,1.882E+00,7.248E+01,4.306E+02
