,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.599E+00,1.046E+02,3.788E+02,5.670E+00,7.933E+01,4.956E+02,7.055E+00,6.248E+01,6.161E+02,8.939E+00,4.936E+01,7.464E+02,1.182E+01,3.777E+01,8.899E+02
gammam,1.264E+01,4.094E+01,6.960E+02,8.917E+00,5.331E+01,6.458E+02,6.400E+00,6.775E+01,5.847E+02,4.561E+00,8.699E+01,5.100E+02,3.200E+00,1.171E+02,4.155E+02
gammamRNA,1.184E+01,3.771E+01,8.907E+02,8.929E+00,4.941E+01,7.458E+02,7.033E+00,6.268E+01,6.144E+02,5.642E+00,7.979E+01,4.928E+02,4.567E+00,1.057E+02,3.748E+02
gammad,1.291E+01,2.403E+01,3.757E+03,1.137E+01,2.810E+01,2.601E+03,9.853E+00,3.415E+01,1.713E+03,8.326E+00,4.428E+01,1.064E+03,6.826E+00,6.459E+01,5.991E+02
alphaass,2.673E+00,1.421E+02,3.559E+02,3.255E+00,1.153E+02,4.206E+02,3.943E+00,9.756E+01,4.737E+02,4.754E+00,8.428E+01,5.198E+02,5.705E+00,7.363E+01,5.607E+02
alphadiss,1.252E+01,4.126E+01,6.948E+02,8.832E+00,5.369E+01,6.442E+02,6.335E+00,6.826E+01,5.826E+02,4.508E+00,8.776E+01,5.072E+02,3.159E+00,1.186E+02,4.116E+02
phi0,4.587E+00,1.050E+02,3.772E+02,5.650E+00,7.967E+01,4.936E+02,7.021E+00,6.279E+01,6.134E+02,8.881E+00,4.967E+01,7.428E+02,1.171E+01,3.812E+01,8.853E+02
f1,6.690E+00,6.652E+01,5.954E+02,6.690E+00,6.652E+01,5.954E+02,6.692E+00,6.648E+01,5.955E+02,6.709E+00,6.625E+01,5.957E+02,6.826E+00,6.464E+01,5.974E+02
f2,6.815E+00,6.478E+01,5.972E+02,6.823E+00,6.468E+01,5.973E+02,6.854E+00,6.425E+01,5.978E+02,6.990E+00,6.249E+01,5.996E+02,7.637E+00,5.527E+01,6.070E+02
f12,6.722E+00,8.137E+01,4.713E+02,6.908E+00,5.535E+01,7.014E+02,7.177E+00,3.989E+01,9.746E+02,7.594E+00,2.916E+01,1.310E+03,8.347E+00,2.091E+01,1.726E+03
kb1,6.571E+00,1.123E+02,4.833E+02,6.754E+00,7.232E+01,5.769E+02,7.023E+00,4.956E+01,6.409E+02,7.451E+00,3.453E+01,6.877E+02,8.242E+00,2.359E+01,7.227E+02
kb2,6.960E+00,4.368E+01,6.147E+02,,,,,,,,,,7.324E-01,2.459E+00,6.456E+02
ku1,8.294E+00,2.316E+01,7.241E+02,7.474E+00,3.402E+01,6.893E+02,7.035E+00,4.889E+01,6.429E+02,6.761E+00,7.134E+01,5.794E+02,6.576E+00,1.106E+02,4.869E+02
ku2,7.570E+00,2.175E+01,6.311E+02,7.092E+00,3.461E+01,6.218E+02,6.874E+00,5.408E+01,6.063E+02,6.757E+00,8.549E+01,5.791E+02,6.691E+00,1.416E+02,5.274E+02
bcoop,6.591E+00,1.163E+02,4.734E+02,6.735E+00,7.655E+01,5.653E+02,6.938E+00,5.376E+01,6.291E+02,7.239E+00,3.863E+01,6.763E+02,7.731E+00,2.773E+01,7.123E+02
ucoop,8.202E+00,2.255E+01,7.293E+02,7.438E+00,3.311E+01,6.945E+02,7.031E+00,4.769E+01,6.476E+02,6.778E+00,6.992E+01,5.830E+02,6.608E+00,1.092E+02,4.882E+02
