,log10_var,log10_left_bound,log10_right_bound
beta,0.785329835010767,0.6085266716555915,1.086049205935349
gammam,-1.6197887582883939,-1.9351885928201473,-1.4078242137467485
gammamRNA,-1.7212463990471711,-2.025949405524212,-1.5431960975470145
gammad,-2.3133637307377066,-3.3010299956639813,-1.7259412808569745
alphaass,-1.8761483590329142,-2.0,-1.2495441219340306
alphadiss,0.6138418218760693,-0.017874668471407673,1.0379441543160648
phi0,-1.889410289700751,-2.0,-1.5874894879449108
f1,1.3673559210260189,-3.0,2.0
f2,-2.135488918941608,-3.0,-1.0329611114503399
f12,0.6875289612146344,0.5110749386565122,1.1156201008184548
kb1,-1.6516951369518393,-1.9440034178079835,-1.2201960045581162
kb2,1.5705429398818975,0.021735908496137338,2.0
ku1,1.276461804173244,0.8445063905371231,1.5693286460422438
ku2,-0.1797985405143598,-2.0,1.3635216495595042
bcoop,-0.4736607226101559,-0.7613008214452748,-0.040386621469009135
ucoop,-1.1992829217176149,-1.3010299956639813,-0.9111609253787201
