,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.366E+00,5.756E+01,3.248E+02,1.570E+00,3.745E+01,4.352E+02,1.839E+00,2.567E+01,5.436E+02,2.227E+00,1.768E+01,6.549E+02,2.882E+00,1.166E+01,7.714E+02
gammam,2.657E+00,1.466E+01,6.238E+02,1.926E+00,2.328E+01,5.736E+02,1.506E+00,3.494E+01,5.159E+02,1.221E+00,5.220E+01,4.482E+02,1.012E+00,8.134E+01,3.640E+02
gammamRNA,2.818E+00,1.205E+01,7.629E+02,2.193E+00,1.816E+01,6.469E+02,1.817E+00,2.635E+01,5.359E+02,1.553E+00,3.851E+01,4.276E+02,1.353E+00,5.959E+01,3.166E+02
gammad,3.311E+00,5.582E+00,4.552E+03,2.933E+00,6.756E+00,3.220E+03,2.617E+00,8.439E+00,2.183E+03,2.328E+00,1.130E+01,1.393E+03,2.056E+00,1.729E+01,8.017E+02
alphaass,1.011E+00,8.173E+01,3.630E+02,1.218E+00,5.251E+01,4.471E+02,1.500E+00,3.520E+01,5.147E+02,1.914E+00,2.350E+01,5.723E+02,2.628E+00,1.487E+01,6.225E+02
alphadiss,3.555E+00,1.015E+01,6.508E+02,2.898E+00,1.308E+01,6.335E+02,2.484E+00,1.606E+01,6.153E+02,2.184E+00,1.928E+01,5.961E+02,1.950E+00,2.284E+01,5.760E+02
phi0,1.627E+00,3.413E+01,4.611E+02,1.828E+00,2.602E+01,5.396E+02,2.088E+00,1.990E+01,6.197E+02,2.447E+00,1.504E+01,7.021E+02,3.015E+00,1.093E+01,7.877E+02
f1,8.081E-01,3.448E+01,5.668E+02,8.197E-01,3.425E+01,5.669E+02,8.522E-01,3.364E+01,5.674E+02,9.515E-01,3.200E+01,5.685E+02,1.342E+00,2.740E+01,5.716E+02
f2,1.931E+00,2.317E+01,5.742E+02,1.931E+00,2.317E+01,5.742E+02,1.932E+00,2.316E+01,5.742E+02,1.936E+00,2.314E+01,5.742E+02,1.964E+00,2.298E+01,5.743E+02
f12,1.742E+00,5.242E+01,3.362E+02,1.841E+00,3.159E+01,4.754E+02,1.976E+00,2.051E+01,6.155E+02,2.175E+00,1.357E+01,7.632E+02,2.520E+00,8.780E+00,9.217E+02
kb1,7.008E+00,5.696E+01,5.441E+02,4.924E+00,2.964E+01,5.689E+02,2.689E+00,2.397E+01,5.736E+02,1.520E+00,2.286E+01,5.745E+02,1.087E+00,2.265E+01,5.746E+02
kb2,1.699E+00,6.501E+01,3.765E+02,1.797E+00,3.727E+01,4.866E+02,1.933E+00,2.312E+01,5.745E+02,2.136E+00,1.465E+01,6.490E+02,2.502E+00,9.041E+00,7.138E+02
ku1,1.129E+00,2.266E+01,5.746E+02,1.622E+00,2.293E+01,5.744E+02,2.865E+00,2.421E+01,5.734E+02,5.090E+00,3.042E+01,5.683E+02,7.050E+00,5.867E+01,5.424E+02
ku2,2.468E+00,9.357E+00,7.098E+02,2.128E+00,1.487E+01,6.468E+02,1.933E+00,2.311E+01,5.746E+02,1.801E+00,3.664E+01,4.899E+02,1.705E+00,6.230E+01,3.851E+02
bcoop,1.701E+00,6.406E+01,3.795E+02,1.798E+00,3.713E+01,4.873E+02,1.931E+00,2.321E+01,5.738E+02,2.130E+00,1.481E+01,6.474E+02,2.481E+00,9.232E+00,7.114E+02
ucoop,2.473E+00,9.307E+00,7.104E+02,2.128E+00,1.487E+01,6.468E+02,1.931E+00,2.323E+01,5.737E+02,1.799E+00,3.704E+01,4.878E+02,1.702E+00,6.357E+01,3.810E+02
