,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.385E-01,4.109E+01,5.097E+02,8.298E-01,2.208E+01,7.658E+02,9.476E-01,1.326E+01,1.034E+03,1.112E+00,8.329E+00,1.324E+03,1.382E+00,5.188E+00,1.641E+03
gammam,1.493E+00,8.331E+00,6.940E+02,1.105E+00,1.461E+01,6.550E+02,8.724E-01,2.478E+01,6.042E+02,7.093E-01,4.255E+01,5.365E+02,5.863E-01,7.776E+01,4.401E+02
gammamRNA,1.367E+00,5.295E+00,1.627E+03,1.107E+00,8.427E+00,1.316E+03,9.463E-01,1.333E+01,1.031E+03,8.304E-01,2.201E+01,7.672E+02,7.402E-01,4.049E+01,5.150E+02
gammad,1.218E+00,3.415E+00,1.236E+04,1.127E+00,4.069E+00,7.836E+03,1.030E+00,5.240E+00,4.749E+03,9.272E-01,7.723E+00,2.659E+03,8.229E-01,1.512E+01,1.247E+03
alphaass,5.901E-01,7.598E+01,4.442E+02,7.130E-01,4.194E+01,5.385E+02,8.758E-01,2.455E+01,6.052E+02,1.107E+00,1.454E+01,6.554E+02,1.493E+00,8.330E+00,6.940E+02
alphadiss,1.617E+00,7.313E+00,7.009E+02,1.333E+00,1.016E+01,6.819E+02,1.062E+00,1.587E+01,6.480E+02,8.288E-01,2.812E+01,5.899E+02,6.405E-01,5.772E+01,4.906E+02
phi0,7.351E-01,4.238E+01,4.988E+02,8.251E-01,2.264E+01,7.539E+02,9.410E-01,1.358E+01,1.020E+03,1.102E+00,8.534E+00,1.308E+03,1.361E+00,5.337E+00,1.622E+03
f1,7.549E-01,3.584E+01,5.598E+02,7.549E-01,3.584E+01,5.598E+02,7.549E-01,3.584E+01,5.598E+02,7.550E-01,3.584E+01,5.598E+02,7.556E-01,3.583E+01,5.599E+02
f2,7.724E-01,3.552E+01,5.601E+02,8.217E-01,3.469E+01,5.606E+02,9.233E-01,3.317E+01,5.616E+02,1.161E+00,3.038E+01,5.634E+02,1.889E+00,2.504E+01,5.666E+02
f12,7.538E-01,3.676E+01,5.503E+02,7.912E-01,1.849E+01,8.554E+02,8.429E-01,1.057E+01,1.183E+03,9.204E-01,6.367E+00,1.545E+03,1.058E+00,3.842E+00,1.949E+03
kb1,7.516E-01,3.885E+01,5.374E+02,7.886E-01,1.933E+01,7.373E+02,8.397E-01,1.094E+01,9.032E+02,9.163E-01,6.542E+00,1.046E+03,1.051E+00,3.929E+00,1.170E+03
kb2,8.650E+00,3.209E+01,5.590E+02,4.902E+00,3.420E+01,5.594E+02,2.917E+00,3.511E+01,5.597E+02,1.778E+00,3.554E+01,5.598E+02,1.100E+00,3.575E+01,5.598E+02
ku1,1.055E+00,3.885E+00,1.172E+03,9.170E-01,6.517E+00,1.047E+03,8.394E-01,1.097E+01,9.023E+02,7.878E-01,1.956E+01,7.339E+02,7.506E-01,3.987E+01,5.302E+02
ku2,8.831E-02,3.596E+01,5.599E+02,2.237E-01,3.594E+01,5.599E+02,5.860E-01,3.588E+01,5.599E+02,1.595E+00,3.560E+01,5.598E+02,4.643E+00,3.433E+01,5.595E+02
bcoop,7.512E-01,3.920E+01,5.349E+02,7.885E-01,1.935E+01,7.371E+02,8.403E-01,1.088E+01,9.046E+02,9.181E-01,6.480E+00,1.048E+03,1.057E+00,3.868E+00,1.173E+03
ucoop,8.186E-01,1.339E+01,8.447E+02,7.921E-01,1.840E+01,7.518E+02,7.700E-01,2.615E+01,6.495E+02,7.511E-01,3.929E+01,5.343E+02,7.349E-01,6.583E+01,3.975E+02
