,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.260E+00,9.320E+01,4.213E+02,1.812E+00,6.698E+01,5.947E+02,2.611E+00,5.019E+01,7.948E+02,3.809E+00,3.766E+01,1.035E+03,5.799E+00,2.713E+01,1.328E+03
gammam,6.239E+00,4.180E+01,6.400E+02,4.529E+00,4.881E+01,6.152E+02,2.932E+00,5.910E+01,5.769E+02,1.656E+00,7.512E+01,5.180E+02,8.189E-01,1.035E+02,4.263E+02
gammamRNA,5.872E+00,2.686E+01,1.337E+03,3.830E+00,3.750E+01,1.039E+03,2.611E+00,5.018E+01,7.950E+02,1.804E+00,6.722E+01,5.925E+02,1.248E+00,9.408E+01,4.171E+02
gammad,2.075E+00,3.648E+01,2.530E+03,1.980E+00,4.030E+01,1.786E+03,1.855E+00,4.654E+01,1.227E+03,1.698E+00,5.736E+01,8.127E+02,1.513E+00,7.867E+01,5.017E+02
alphaass,8.338E-01,1.026E+02,4.290E+02,1.515E+00,7.802E+01,5.077E+02,2.511E+00,6.310E+01,5.620E+02,3.771E+00,5.301E+01,5.998E+02,5.180E+00,4.582E+01,6.260E+02
alphadiss,1.040E+01,3.115E+01,6.718E+02,8.857E+00,3.444E+01,6.630E+02,6.391E+00,4.128E+01,6.417E+02,3.564E+00,5.434E+01,5.948E+02,1.370E+00,8.147E+01,4.957E+02
phi0,1.227E+00,9.582E+01,4.092E+02,1.779E+00,6.800E+01,5.856E+02,2.584E+00,5.058E+01,7.888E+02,3.802E+00,3.771E+01,1.034E+03,5.846E+00,2.695E+01,1.334E+03
f1,1.517E+00,7.798E+01,5.079E+02,1.518E+00,7.796E+01,5.079E+02,1.519E+00,7.786E+01,5.080E+02,1.525E+00,7.715E+01,5.088E+02,1.570E+00,7.243E+01,5.141E+02
f2,1.498E+00,8.021E+01,5.054E+02,1.498E+00,8.018E+01,5.054E+02,1.500E+00,7.996E+01,5.057E+02,1.513E+00,7.844E+01,5.074E+02,1.612E+00,6.848E+01,5.185E+02
f12,1.513E+00,1.295E+02,2.930E+02,1.514E+00,1.103E+02,3.476E+02,1.515E+00,9.716E+01,3.986E+02,1.516E+00,8.712E+01,4.492E+02,1.517E+00,7.898E+01,5.007E+02
kb1,1.528E+00,4.656E+01,5.569E+02,1.546E+00,2.824E+01,5.860E+02,1.580E+00,1.743E+01,6.027E+02,1.643E+00,1.073E+01,6.126E+02,1.786E+00,6.376E+00,6.184E+02
kb2,1.512E+00,9.682E+01,4.852E+02,1.533E+00,5.195E+01,5.393E+02,1.573E+00,2.937E+01,5.660E+02,1.654E+00,1.668E+01,5.803E+02,1.846E+00,9.057E+00,5.880E+02
ku1,1.747E+00,7.092E+00,6.175E+02,1.612E+00,1.312E+01,6.091E+02,1.556E+00,2.357E+01,5.933E+02,1.530E+00,4.297E+01,5.626E+02,1.516E+00,8.371E+01,4.992E+02
ku2,1.843E+00,9.113E+00,5.880E+02,1.653E+00,1.677E+01,5.802E+02,1.573E+00,2.954E+01,5.659E+02,1.533E+00,5.227E+01,5.389E+02,1.512E+00,9.755E+01,4.843E+02
bcoop,1.517E+00,8.123E+01,5.022E+02,1.532E+00,4.266E+01,5.734E+02,1.560E+00,2.400E+01,6.098E+02,1.617E+00,1.373E+01,6.295E+02,1.745E+00,7.669E+00,6.404E+02
ucoop,1.517E+00,7.970E+01,5.048E+02,1.515E+00,9.283E+01,4.822E+02,1.513E+00,1.095E+02,4.548E+02,1.511E+00,1.319E+02,4.202E+02,1.510E+00,1.655E+02,3.729E+02
