,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.660E+00,8.102E+01,3.204E+02,6.433E+00,5.980E+01,4.305E+02,7.388E+00,4.643E+01,5.436E+02,8.646E+00,3.648E+01,6.652E+02,1.053E+01,2.806E+01,7.982E+02
gammam,1.049E+01,2.835E+01,7.674E+02,8.598E+00,3.687E+01,6.518E+02,7.330E+00,4.696E+01,5.416E+02,6.365E+00,6.049E+01,4.352E+02,5.586E+00,8.184E+01,3.285E+02
gammamRNA,1.051E+01,2.813E+01,7.969E+02,8.626E+00,3.661E+01,6.634E+02,7.368E+00,4.665E+01,5.414E+02,6.412E+00,6.018E+01,4.279E+02,5.640E+00,8.185E+01,3.172E+02
gammad,7.680E+00,4.437E+01,5.337E+02,7.579E+00,4.676E+01,4.673E+02,7.451E+00,5.034E+01,3.956E+02,7.291E+00,5.610E+01,3.197E+02,7.094E+00,6.680E+01,2.392E+02
alphaass,5.546E+00,8.349E+01,3.222E+02,6.329E+00,6.118E+01,4.308E+02,7.299E+00,4.728E+01,5.385E+02,8.577E+00,3.701E+01,6.502E+02,1.049E+01,2.835E+01,7.673E+02
alphadiss,1.176E+01,2.472E+01,8.185E+02,1.015E+01,2.956E+01,7.501E+02,9.042E+00,3.439E+01,6.837E+02,8.185E+00,3.959E+01,6.191E+02,7.480E+00,4.544E+01,5.562E+02
phi0,5.633E+00,8.217E+01,3.160E+02,6.420E+00,6.004E+01,4.289E+02,7.399E+00,4.632E+01,5.448E+02,8.698E+00,3.617E+01,6.696E+02,1.068E+01,2.757E+01,8.065E+02
f1,7.656E+00,4.357E+01,5.803E+02,7.679E+00,4.343E+01,5.804E+02,7.752E+00,4.299E+01,5.809E+02,7.983E+00,4.163E+01,5.821E+02,8.821E+00,3.738E+01,5.860E+02
f2,7.695E+00,4.333E+01,5.805E+02,7.722E+00,4.317E+01,5.807E+02,7.802E+00,4.269E+01,5.811E+02,8.051E+00,4.125E+01,5.825E+02,8.929E+00,3.689E+01,5.865E+02
f12,7.317E+00,6.831E+01,3.697E+02,7.605E+00,4.841E+01,5.188E+02,7.991E+00,3.628E+01,6.817E+02,8.548E+00,2.766E+01,8.658E+02,9.485E+00,2.078E+01,1.077E+03
kb1,,,,,,,2.530E+00,3.349E+00,7.645E+02,6.466E-01,4.304E+00,7.669E+02,2.233E-01,4.401E+00,7.673E+02
kb2,7.744E+00,4.239E+01,5.828E+02,7.864E+00,1.738E+01,6.707E+02,,,,4.935E+00,7.051E+00,7.231E+02,2.593E+00,7.329E+00,7.301E+02
ku1,8.615E+00,1.927E+01,6.656E+02,8.077E+00,2.754E+01,6.345E+02,7.791E+00,3.945E+01,5.926E+02,7.614E+00,5.848E+01,5.345E+02,7.494E+00,9.384E+01,4.486E+02
ku2,2.330E-01,7.415E+00,7.355E+02,6.370E-01,7.408E+00,7.349E+02,1.823E+00,7.369E+00,7.322E+02,,,,7.836E+00,1.933E+01,6.632E+02
bcoop,6.954E+00,1.065E+02,4.154E+02,7.217E+00,6.981E+01,4.995E+02,7.577E+00,4.870E+01,5.617E+02,8.110E+00,3.466E+01,6.113E+02,9.024E+00,2.435E+01,6.521E+02
ucoop,9.149E+00,2.350E+01,6.555E+02,8.164E+00,3.373E+01,6.148E+02,7.606E+00,4.758E+01,5.654E+02,7.233E+00,6.839E+01,5.033E+02,6.964E+00,1.044E+02,4.196E+02
