,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.464E+00,6.675E+01,3.574E+02,2.772E+00,4.486E+01,4.935E+02,3.170E+00,3.182E+01,6.349E+02,3.725E+00,2.278E+01,7.881E+02,4.628E+00,1.578E+01,9.567E+02
gammam,3.279E+00,2.971E+01,6.514E+02,2.965E+00,3.728E+01,5.717E+02,2.707E+00,4.717E+01,4.914E+02,2.491E+00,6.104E+01,4.092E+02,2.305E+00,8.319E+01,3.210E+02
gammamRNA,4.639E+00,1.573E+01,9.582E+02,3.732E+00,2.271E+01,7.897E+02,3.175E+00,3.171E+01,6.365E+02,2.776E+00,4.466E+01,4.952E+02,2.468E+00,6.634E+01,3.593E+02
gammad,3.085E+00,3.181E+01,7.674E+02,3.059E+00,3.384E+01,6.461E+02,3.024E+00,3.702E+01,5.212E+02,2.979E+00,4.243E+01,3.963E+02,2.922E+00,5.331E+01,2.725E+02
alphaass,3.275E+00,2.980E+01,6.504E+02,3.582E+00,2.490E+01,7.135E+02,3.970E+00,2.066E+01,7.767E+02,4.495E+00,1.688E+01,8.401E+02,5.307E+00,1.328E+01,9.035E+02
alphadiss,4.560E+00,1.651E+01,8.466E+02,3.661E+00,2.389E+01,7.278E+02,3.104E+00,3.348E+01,6.093E+02,2.704E+00,4.733E+01,4.902E+02,2.395E+00,7.055E+01,3.664E+02
phi0,2.461E+00,6.706E+01,3.560E+02,2.761E+00,4.538E+01,4.891E+02,3.145E+00,3.240E+01,6.270E+02,3.675E+00,2.338E+01,7.760E+02,4.511E+00,1.642E+01,9.394E+02
f1,3.044E+00,3.500E+01,5.938E+02,3.044E+00,3.500E+01,5.938E+02,3.044E+00,3.500E+01,5.938E+02,3.048E+00,3.497E+01,5.938E+02,3.075E+00,3.479E+01,5.940E+02
f2,2.538E+00,3.900E+01,5.906E+02,2.751E+00,3.718E+01,5.921E+02,3.097E+00,3.464E+01,5.941E+02,3.713E+00,3.100E+01,5.968E+02,5.014E+00,2.556E+01,6.005E+02
f12,2.859E+00,6.230E+01,3.707E+02,2.999E+00,3.913E+01,5.442E+02,3.190E+00,2.646E+01,7.315E+02,3.471E+00,1.824E+01,9.423E+02,3.955E+00,1.233E+01,1.183E+03
kb1,2.742E+00,8.822E+01,4.339E+02,2.876E+00,5.306E+01,5.281E+02,3.062E+00,3.383E+01,5.987E+02,3.346E+00,2.185E+01,6.552E+02,3.855E+00,1.372E+01,7.018E+02
kb2,7.239E+00,3.203E+01,5.939E+02,3.933E+00,3.444E+01,5.938E+02,2.312E+00,3.540E+01,5.938E+02,1.435E+00,3.582E+01,5.938E+02,9.383E-01,3.600E+01,5.938E+02
ku1,3.874E+00,1.355E+01,7.029E+02,3.353E+00,2.164E+01,6.563E+02,3.066E+00,3.357E+01,5.998E+02,2.878E+00,5.271E+01,5.292E+02,2.743E+00,8.769E+01,4.351E+02
ku2,1.347E+00,3.585E+01,5.938E+02,1.980E+00,3.557E+01,5.938E+02,3.014E+00,3.501E+01,5.938E+02,4.785E+00,3.386E+01,5.939E+02,8.128E+00,3.132E+01,5.940E+02
bcoop,2.746E+00,8.664E+01,4.375E+02,2.879E+00,5.252E+01,5.298E+02,3.065E+00,3.366E+01,5.994E+02,3.346E+00,2.183E+01,6.553E+02,3.848E+00,1.378E+01,7.015E+02
ucoop,3.828E+00,1.398E+01,7.003E+02,3.336E+00,2.211E+01,6.538E+02,3.058E+00,3.409E+01,5.976E+02,2.874E+00,5.325E+01,5.275E+02,2.743E+00,8.811E+01,4.341E+02
