,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.397E-01,2.981E+01,2.844E+02,4.007E-01,1.731E+01,4.676E+02,4.816E-01,1.085E+01,6.995E+02,5.975E-01,6.906E+00,1.000E+03,7.909E-01,4.240E+00,1.392E+03
gammam,7.860E-01,4.304E+00,1.274E+03,5.938E-01,7.017E+00,9.486E+02,4.783E-01,1.104E+01,6.805E+02,3.976E-01,1.766E+01,4.626E+02,3.368E-01,3.055E+01,2.838E+02
gammamRNA,8.050E-01,4.124E+00,1.415E+03,6.051E-01,6.741E+00,1.018E+03,4.868E-01,1.059E+01,7.139E+02,4.046E-01,1.684E+01,4.791E+02,3.428E-01,2.876E+01,2.941E+02
gammad,4.260E-01,1.488E+01,4.975E+02,4.237E-01,1.549E+01,4.316E+02,4.200E-01,1.660E+01,3.512E+02,4.142E-01,1.875E+01,2.613E+02,4.053E-01,2.370E+01,1.686E+02
alphaass,3.382E-01,3.005E+01,2.881E+02,3.994E-01,1.744E+01,4.676E+02,4.807E-01,1.092E+01,6.866E+02,5.973E-01,6.937E+00,9.561E+02,7.927E-01,4.247E+00,1.283E+03
alphadiss,8.003E-01,4.184E+00,1.293E+03,6.014E-01,6.849E+00,9.643E+02,4.831E-01,1.080E+01,6.927E+02,4.008E-01,1.727E+01,4.716E+02,3.389E-01,2.980E+01,2.903E+02
phi0,3.378E-01,3.046E+01,2.787E+02,3.994E-01,1.747E+01,4.637E+02,4.813E-01,1.087E+01,6.986E+02,5.992E-01,6.868E+00,1.004E+03,7.985E-01,4.177E+00,1.405E+03
f1,4.240E-01,1.458E+01,5.453E+02,4.258E-01,1.455E+01,5.453E+02,4.327E-01,1.446E+01,5.454E+02,4.611E-01,1.410E+01,5.457E+02,6.029E-01,1.265E+01,5.470E+02
f2,3.359E-01,1.601E+01,5.440E+02,3.493E-01,1.576E+01,5.442E+02,3.800E-01,1.524E+01,5.447E+02,4.582E-01,1.413E+01,5.457E+02,7.221E-01,1.174E+01,5.478E+02
f12,4.148E-01,2.382E+01,3.455E+02,4.321E-01,1.260E+01,6.206E+02,4.573E-01,7.253E+00,1.007E+03,4.974E-01,4.266E+00,1.558E+03,5.728E-01,2.441E+00,2.342E+03
kb1,4.002E-01,4.834E+01,4.087E+02,4.146E-01,2.251E+01,5.028E+02,4.366E-01,1.134E+01,5.661E+02,4.730E-01,5.842E+00,6.114E+02,5.450E-01,2.933E+00,6.447E+02
kb2,2.785E+00,4.220E+01,4.235E+02,2.073E+00,2.448E+01,4.901E+02,1.417E+00,1.847E+01,5.206E+02,9.272E-01,1.604E+01,5.352E+02,5.999E-01,1.496E+01,5.424E+02
ku1,5.458E-01,2.917E+00,6.449E+02,4.732E-01,5.828E+00,6.116E+02,4.366E-01,1.134E+01,5.661E+02,4.146E-01,2.257E+01,5.025E+02,4.001E-01,4.867E+01,4.077E+02
ku2,7.617E-02,1.400E+01,5.492E+02,1.510E-01,1.406E+01,5.487E+02,3.452E-01,1.436E+01,5.465E+02,8.522E-01,1.576E+01,5.370E+02,2.006E+00,2.363E+01,4.940E+02
bcoop,3.992E-01,4.818E+01,4.091E+02,4.139E-01,2.272E+01,5.018E+02,4.362E-01,1.155E+01,5.647E+02,4.729E-01,5.982E+00,6.101E+02,5.449E-01,3.016E+00,6.437E+02
ucoop,5.937E-01,2.289E+00,6.536E+02,5.175E-01,3.706E+00,6.349E+02,4.757E-01,5.760E+00,6.123E+02,4.487E-01,8.848E+00,5.848E+02,4.297E-01,1.361E+01,5.511E+02
