,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,5.781E-01,5.919E+01,3.272E+02,7.094E-01,3.757E+01,4.594E+02,8.929E-01,2.524E+01,5.958E+02,1.169E+00,1.699E+01,7.430E+02,1.648E+00,1.089E+01,9.044E+02
gammam,1.699E+00,1.110E+01,7.729E+02,1.148E+00,1.794E+01,6.762E+02,8.485E-01,2.722E+01,5.749E+02,6.560E-01,4.116E+01,4.678E+02,5.220E-01,6.553E+01,3.502E+02
gammamRNA,1.704E+00,1.046E+01,9.180E+02,1.198E+00,1.642E+01,7.557E+02,9.119E-01,2.441E+01,6.079E+02,7.231E-01,3.624E+01,4.711E+02,5.885E-01,5.652E+01,3.393E+02
gammad,9.332E-01,1.796E+01,1.733E+03,9.258E-01,1.881E+01,1.400E+03,9.134E-01,2.041E+01,1.042E+03,8.934E-01,2.371E+01,6.989E+02,8.618E-01,3.190E+01,3.975E+02
alphaass,5.201E-01,6.612E+01,3.480E+02,6.522E-01,4.159E+01,4.651E+02,8.412E-01,2.757E+01,5.717E+02,1.134E+00,1.824E+01,6.724E+02,1.663E+00,1.137E+01,7.686E+02
alphadiss,1.670E+00,1.132E+01,7.694E+02,1.137E+00,1.817E+01,6.732E+02,8.430E-01,2.749E+01,5.724E+02,6.532E-01,4.147E+01,4.659E+02,5.208E-01,6.592E+01,3.488E+02
phi0,5.782E-01,5.917E+01,3.273E+02,7.115E-01,3.736E+01,4.612E+02,8.987E-01,2.498E+01,5.995E+02,1.182E+00,1.672E+01,7.490E+02,1.684E+00,1.061E+01,9.133E+02
f1,8.835E-01,2.564E+01,5.901E+02,8.835E-01,2.564E+01,5.901E+02,8.836E-01,2.564E+01,5.901E+02,8.836E-01,2.564E+01,5.901E+02,8.840E-01,2.564E+01,5.901E+02
f2,2.481E-01,3.341E+01,5.844E+02,3.156E-01,3.188E+01,5.856E+02,4.560E-01,2.966E+01,5.872E+02,7.889E-01,2.635E+01,5.896E+02,1.718E+00,2.120E+01,5.930E+02
f12,8.266E-01,4.695E+01,3.784E+02,8.794E-01,2.664E+01,5.747E+02,9.543E-01,1.624E+01,7.934E+02,1.071E+00,9.998E+00,1.046E+03,1.286E+00,5.891E+00,1.340E+03
kb1,7.933E-01,6.698E+01,4.364E+02,8.419E-01,3.662E+01,5.385E+02,9.119E-01,2.122E+01,6.148E+02,1.022E+00,1.235E+01,6.752E+02,1.228E+00,6.866E+00,7.242E+02
kb2,5.041E+00,2.323E+01,5.903E+02,2.788E+00,2.477E+01,5.902E+02,1.742E+00,2.532E+01,5.901E+02,1.214E+00,2.554E+01,5.901E+02,9.473E-01,2.562E+01,5.901E+02
ku1,1.229E+00,6.849E+00,7.244E+02,1.021E+00,1.242E+01,6.746E+02,9.099E-01,2.149E+01,6.132E+02,8.397E-01,3.741E+01,5.353E+02,7.912E-01,6.933E+01,4.301E+02
ku2,9.255E-01,2.563E+01,5.901E+02,1.179E+00,2.555E+01,5.901E+02,1.690E+00,2.535E+01,5.901E+02,2.719E+00,2.481E+01,5.902E+02,4.964E+00,2.329E+01,5.903E+02
bcoop,7.927E-01,6.767E+01,4.345E+02,8.416E-01,3.676E+01,5.380E+02,9.121E-01,2.119E+01,6.149E+02,1.023E+00,1.227E+01,6.758E+02,1.233E+00,6.778E+00,7.252E+02
ucoop,1.234E+00,6.766E+00,7.253E+02,1.025E+00,1.218E+01,6.765E+02,9.142E-01,2.092E+01,6.166E+02,8.436E-01,3.604E+01,5.410E+02,7.946E-01,6.564E+01,4.401E+02
