,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.642E-01,3.314E+01,2.534E+02,4.939E-01,2.045E+01,3.868E+02,6.732E-01,1.377E+01,5.381E+02,9.322E-01,9.513E+00,7.154E+02,1.352E+00,6.423E+00,9.254E+02
gammam,5.646E-01,1.650E+01,4.979E+02,4.509E-01,2.100E+01,4.442E+02,3.598E-01,2.727E+01,3.859E+02,2.865E-01,3.668E+01,3.219E+02,2.275E-01,5.293E+01,2.490E+02
gammamRNA,1.359E+00,6.387E+00,9.283E+02,9.378E-01,9.451E+00,7.187E+02,6.779E-01,1.365E+01,5.417E+02,4.980E-01,2.022E+01,3.906E+02,3.677E-01,3.256E+01,2.574E+02
gammad,7.292E-01,9.928E+00,1.985E+03,7.177E-01,1.050E+01,1.392E+03,6.997E-01,1.156E+01,9.143E+02,6.723E-01,1.367E+01,5.517E+02,6.325E-01,1.883E+01,2.877E+02
alphaass,4.549E-01,2.079E+01,4.464E+02,6.051E-01,1.535E+01,5.136E+02,8.076E-01,1.149E+01,5.742E+02,1.092E+00,8.569E+00,6.284E+02,1.542E+00,6.154E+00,6.769E+02
alphadiss,1.375E+00,6.868E+00,6.626E+02,9.053E-01,1.028E+01,5.959E+02,6.193E-01,1.499E+01,5.188E+02,4.266E-01,2.234E+01,4.303E+02,2.928E-01,3.557E+01,3.283E+02
phi0,3.283E-01,4.099E+01,2.091E+02,3.957E-01,2.862E+01,2.888E+02,4.772E-01,2.147E+01,3.712E+02,5.764E-01,1.667E+01,4.600E+02,6.984E-01,1.318E+01,5.573E+02
f1,6.655E-01,1.396E+01,5.359E+02,6.661E-01,1.394E+01,5.360E+02,6.690E-01,1.387E+01,5.360E+02,6.829E-01,1.353E+01,5.363E+02,7.574E-01,1.194E+01,5.377E+02
f2,6.176E-01,1.528E+01,5.348E+02,6.189E-01,1.524E+01,5.348E+02,6.237E-01,1.510E+01,5.349E+02,6.428E-01,1.456E+01,5.354E+02,7.308E-01,1.246E+01,5.373E+02
f12,6.533E-01,4.148E+01,1.991E+02,6.570E-01,2.853E+01,2.803E+02,6.612E-01,2.134E+01,3.640E+02,6.660E-01,1.665E+01,4.543E+02,6.715E-01,1.334E+01,5.534E+02
kb1,7.623E-01,2.511E+00,6.780E+02,,,,,,,,,,,,
kb2,6.788E-01,2.207E+01,4.935E+02,6.559E-01,9.233E+00,5.611E+02,6.006E-01,5.179E+00,5.821E+02,5.038E-01,3.670E+00,5.888E+02,3.962E-01,3.120E+00,5.909E+02
ku1,7.175E-01,3.796E+00,6.572E+02,6.925E-01,5.876E+00,6.260E+02,6.776E-01,9.478E+00,5.804E+02,6.681E-01,1.655E+01,5.127E+02,6.619E-01,3.370E+01,4.075E+02
ku2,3.504E-01,2.997E+00,5.914E+02,4.577E-01,3.371E+00,5.899E+02,5.743E-01,4.543E+00,5.850E+02,6.478E-01,8.018E+00,5.676E+02,6.774E-01,1.976E+01,5.050E+02
bcoop,6.604E-01,2.154E+01,4.737E+02,6.761E-01,1.157E+01,5.591E+02,7.002E-01,6.833E+00,6.187E+02,7.403E-01,4.224E+00,6.614E+02,8.188E-01,2.609E+00,6.924E+02
ucoop,8.069E-01,2.753E+00,6.895E+02,7.300E-01,4.660E+00,6.537E+02,6.915E-01,7.988E+00,6.024E+02,6.689E-01,1.471E+01,5.278E+02,6.545E-01,3.165E+01,4.146E+02
