,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.253E-02,3.020E+01,3.566E+02,1.618E-01,1.921E+01,7.225E+02,2.837E-01,1.324E+01,1.345E+03,5.026E-01,9.263E+00,2.417E+03,9.282E-01,6.221E+00,4.257E+03
gammam,1.101E+00,5.530E+00,4.476E+03,6.909E-01,7.578E+00,3.105E+03,4.530E-01,9.894E+00,2.114E+03,3.014E-01,1.275E+01,1.412E+03,2.017E-01,1.652E+01,9.227E+02
gammamRNA,9.077E-01,6.316E+00,4.178E+03,4.952E-01,9.350E+00,2.381E+03,2.809E-01,1.332E+01,1.331E+03,1.610E-01,1.929E+01,7.181E+02,9.246E-02,3.022E+01,3.562E+02
gammad,1.369E-01,2.174E+01,5.881E+02,1.368E-01,2.186E+01,5.632E+02,1.365E-01,2.215E+01,5.112E+02,1.360E-01,2.290E+01,4.187E+02,1.348E-01,2.492E+01,2.890E+02
alphaass,6.316E-02,4.813E+01,1.894E+02,7.556E-02,3.742E+01,2.637E+02,9.039E-02,3.087E+01,3.464E+02,1.081E-01,2.622E+01,4.418E+02,1.294E-01,2.267E+01,5.535E+02
alphadiss,9.217E-01,6.260E+00,3.930E+03,5.005E-01,9.298E+00,2.323E+03,2.830E-01,1.327E+01,1.323E+03,1.616E-01,1.923E+01,7.198E+02,9.251E-02,3.019E+01,3.579E+02
phi0,6.770E-02,4.329E+01,2.162E+02,8.633E-02,3.235E+01,3.227E+02,1.101E-01,2.584E+01,4.510E+02,1.404E-01,2.131E+01,6.108E+02,1.791E-01,1.790E+01,8.119E+02
f1,1.361E-01,2.223E+01,5.915E+02,1.361E-01,2.222E+01,5.915E+02,1.361E-01,2.219E+01,5.916E+02,1.364E-01,2.200E+01,5.919E+02,1.385E-01,2.073E+01,5.941E+02
f2,1.366E-01,2.188E+01,5.921E+02,1.367E-01,2.185E+01,5.922E+02,1.369E-01,2.167E+01,5.924E+02,1.386E-01,2.066E+01,5.942E+02,1.497E-01,1.506E+01,6.043E+02
f12,1.368E-01,4.283E+01,2.133E+02,1.368E-01,3.132E+01,3.312E+02,1.368E-01,2.476E+01,4.771E+02,1.369E-01,2.032E+01,6.637E+02,1.369E-01,1.706E+01,9.050E+02
kb1,1.366E-01,3.112E+01,5.514E+02,1.376E-01,1.220E+01,6.400E+02,1.398E-01,5.607E+00,6.758E+02,1.455E-01,2.688E+00,6.908E+02,1.621E-01,1.231E+00,6.973E+02
kb2,1.376E-01,4.576E+01,5.610E+02,1.364E-01,1.744E+01,5.970E+02,1.317E-01,8.379E+00,6.049E+02,1.161E-01,5.237E+00,6.066E+02,8.392E-02,4.249E+00,6.070E+02
ku1,1.623E-01,1.225E+00,6.973E+02,1.456E-01,2.672E+00,6.909E+02,1.399E-01,5.568E+00,6.760E+02,1.376E-01,1.209E+01,6.406E+02,1.366E-01,3.071E+01,5.531E+02
ku2,8.826E-02,4.310E+00,6.070E+02,1.184E-01,5.410E+00,6.066E+02,1.323E-01,8.776E+00,6.046E+02,1.365E-01,1.825E+01,5.962E+02,1.376E-01,4.742E+01,5.587E+02
bcoop,1.367E-01,7.066E+01,4.203E+02,1.368E-01,4.175E+01,5.079E+02,1.368E-01,2.750E+01,5.652E+02,1.369E-01,1.920E+01,6.051E+02,1.370E-01,1.391E+01,6.336E+02
ucoop,1.433E-01,1.451E+00,7.060E+02,1.394E-01,2.849E+00,6.988E+02,1.378E-01,5.664E+00,6.823E+02,1.371E-01,1.201E+01,6.445E+02,1.368E-01,3.018E+01,5.534E+02
