,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,9.923E-01,6.902E+01,4.800E+02,1.307E+00,4.483E+01,7.639E+02,1.738E+00,3.144E+01,1.114E+03,2.358E+00,2.249E+01,1.559E+03,3.356E+00,1.566E+01,2.128E+03
gammam,3.474E+00,1.518E+01,2.055E+03,2.410E+00,2.205E+01,1.534E+03,1.764E+00,3.100E+01,1.111E+03,1.319E+00,4.436E+01,7.682E+02,9.955E-01,6.852E+01,4.851E+02
gammamRNA,3.451E+00,1.522E+01,2.173E+03,2.410E+00,2.197E+01,1.593E+03,1.773E+00,3.074E+01,1.141E+03,1.332E+00,4.371E+01,7.850E+02,1.010E+00,6.676E+01,4.975E+02
gammad,1.105E+00,5.680E+01,6.070E+02,1.104E+00,5.757E+01,5.795E+02,1.101E+00,5.918E+01,5.307E+02,1.096E+00,6.269E+01,4.508E+02,1.087E+00,7.156E+01,3.334E+02
alphaass,9.553E-01,7.415E+01,4.463E+02,1.203E+00,5.044E+01,6.710E+02,1.522E+00,3.692E+01,9.302E+02,1.944E+00,2.778E+01,1.237E+03,2.530E+00,2.096E+01,1.603E+03
alphadiss,3.423E+00,1.541E+01,2.034E+03,2.395E+00,2.219E+01,1.525E+03,1.763E+00,3.101E+01,1.110E+03,1.325E+00,4.409E+01,7.732E+02,1.005E+00,6.735E+01,4.940E+02
phi0,1.006E+00,6.724E+01,4.937E+02,1.326E+00,4.398E+01,7.798E+02,1.763E+00,3.092E+01,1.134E+03,2.394E+00,2.212E+01,1.583E+03,3.420E+00,1.536E+01,2.158E+03
f1,1.105E+00,5.739E+01,5.851E+02,1.106E+00,5.723E+01,5.853E+02,1.114E+00,5.659E+01,5.861E+02,1.145E+00,5.408E+01,5.890E+02,1.294E+00,4.427E+01,6.004E+02
f2,9.903E-01,6.879E+01,5.719E+02,9.910E-01,6.871E+01,5.720E+02,9.945E-01,6.832E+01,5.724E+02,1.013E+00,6.628E+01,5.748E+02,1.120E+00,5.605E+01,5.867E+02
f12,1.106E+00,5.100E+01,6.722E+02,1.117E+00,3.025E+01,1.281E+03,1.131E+00,2.012E+01,2.205E+03,1.150E+00,1.414E+01,3.622E+03,1.177E+00,1.025E+01,5.790E+03
kb1,1.109E+00,5.900E+01,5.810E+02,9.311E-01,3.585E+01,6.419E+02,6.718E-01,2.857E+01,6.606E+02,4.183E-01,2.613E+01,6.666E+02,2.344E-01,2.533E+01,6.685E+02
kb2,1.091E+00,7.302E+01,5.394E+02,1.135E+00,3.857E+01,6.516E+02,1.205E+00,2.243E+01,7.235E+02,1.325E+00,1.344E+01,7.724E+02,1.569E+00,7.798E+00,8.066E+02
ku1,1.686E-01,2.516E+01,6.689E+02,3.317E-01,2.569E+01,6.677E+02,5.872E-01,2.750E+01,6.633E+02,8.811E-01,3.360E+01,6.478E+02,1.095E+00,5.491E+01,5.916E+02
ku2,1.567E+00,7.825E+00,8.064E+02,1.324E+00,1.351E+01,7.720E+02,1.204E+00,2.259E+01,7.227E+02,1.134E+00,3.895E+01,6.501E+02,1.090E+00,7.411E+01,5.364E+02
bcoop,1.105E+00,5.499E+01,5.936E+02,1.124E+00,2.562E+01,7.256E+02,1.157E+00,1.387E+01,8.050E+02,1.214E+00,8.030E+00,8.556E+02,1.332E+00,4.689E+00,8.886E+02
ucoop,1.261E+00,6.157E+00,8.738E+02,1.186E+00,9.953E+00,8.379E+02,1.145E+00,1.654E+01,7.847E+02,1.120E+00,2.948E+01,7.040E+02,1.103E+00,6.057E+01,5.744E+02
