,log10_var,log10_left_bound,log10_right_bound
beta,-1.9625735020593764,-2.0,-1.8717919012718167
gammam,-1.1360826230421395,-1.2343751409676518,-0.9896344724156136
gammamRNA,-1.899629454882437,-1.9898942261616122,-1.777867671132491
gammad,-2.6861327796308467,-3.3010299956639813,-2.2481334442970526
alphaass,-0.4907974776688972,-0.7826159341352628,-0.295245357660196
alphadiss,0.3463529744506387,0.1535455276805335,0.6391870700434881
phi0,0.05307844348341968,-0.07122904039936549,0.145551251736992
f1,-1.0366844886138888,-3.0,-0.2567547810890326
f2,-1.0515870342213989,-3.0,-0.5717964946611985
f12,0.9763499790032735,0.8559721964357916,1.1163021303114196
kb1,-1.0254883072626717,-1.2838716733044706,-0.7920766116828367
kb2,0.37291200297010657,-0.11787304433706713,2.0
ku1,-0.6252516539898961,-0.8588514705970817,-0.366810862250382
ku2,0.35602585719312274,-2.0,0.8440249909729076
bcoop,-0.6695862266508091,-0.8718455589128407,-0.5271784137100919
ucoop,1.110589710299249,0.9645736734147566,1.3010299956639813
