,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.451E-01,6.892E+01,3.940E+02,8.210E-01,4.414E+01,5.417E+02,1.070E+00,2.968E+01,6.920E+02,1.451E+00,1.988E+01,8.520E+02,2.140E+00,1.251E+01,1.025E+03
gammam,2.091E+00,1.443E+01,7.725E+02,1.383E+00,2.297E+01,6.906E+02,9.924E-01,3.436E+01,6.021E+02,7.410E-01,5.105E+01,5.053E+02,5.663E-01,7.916E+01,3.944E+02
gammamRNA,2.426E+00,1.086E+01,1.071E+03,1.761E+00,1.570E+01,9.435E+02,1.372E+00,2.133E+01,8.239E+02,1.107E+00,2.832E+01,7.106E+02,9.118E-01,3.743E+01,6.024E+02
gammad,9.029E-01,2.319E+01,3.128E+03,8.979E-01,2.389E+01,2.615E+03,8.880E-01,2.539E+01,1.966E+03,8.690E-01,2.885E+01,1.285E+03,8.340E-01,3.848E+01,6.830E+02
alphaass,5.598E-01,8.091E+01,3.889E+02,7.346E-01,5.170E+01,5.021E+02,9.870E-01,3.460E+01,6.005E+02,1.381E+00,2.301E+01,6.902E+02,2.100E+00,1.436E+01,7.732E+02
alphadiss,2.048E+00,1.476E+01,7.691E+02,1.361E+00,2.339E+01,6.869E+02,9.786E-01,3.498E+01,5.979E+02,7.308E-01,5.210E+01,5.001E+02,5.582E-01,8.136E+01,3.875E+02
phi0,6.225E-01,7.465E+01,3.703E+02,7.579E-01,5.052E+01,4.942E+02,9.358E-01,3.600E+01,6.172E+02,1.180E+00,2.597E+01,7.451E+02,1.538E+00,1.849E+01,8.805E+02
f1,7.754E-01,8.916E+01,3.123E+02,7.917E-01,6.466E+01,4.063E+02,8.100E-01,4.997E+01,4.948E+02,8.306E-01,3.977E+01,5.834E+02,8.539E-01,3.220E+01,6.743E+02
f2,8.204E-01,4.429E+01,5.404E+02,8.204E-01,4.429E+01,5.404E+02,8.204E-01,4.429E+01,5.404E+02,8.204E-01,4.429E+01,5.404E+02,8.204E-01,4.427E+01,5.405E+02
f12,8.206E-01,4.418E+01,5.414E+02,8.206E-01,4.418E+01,5.414E+02,8.206E-01,4.418E+01,5.414E+02,8.206E-01,4.418E+01,5.414E+02,8.206E-01,4.418E+01,5.416E+02
kb1,7.823E-01,6.947E+01,4.568E+02,8.369E-01,3.801E+01,5.672E+02,9.156E-01,2.205E+01,6.505E+02,1.040E+00,1.283E+01,7.171E+02,1.275E+00,7.096E+00,7.718E+02
kb2,8.210E-01,4.402E+01,5.406E+02,8.225E-01,4.336E+01,5.374E+02,8.282E-01,4.113E+01,5.271E+02,8.492E-01,3.439E+01,5.003E+02,9.376E-01,1.969E+01,4.566E+02
ku1,1.256E+00,7.346E+00,7.691E+02,1.032E+00,1.318E+01,7.142E+02,9.114E-01,2.257E+01,6.472E+02,8.344E-01,3.885E+01,5.635E+02,7.807E-01,7.106E+01,4.523E+02
ku2,9.387E-01,1.958E+01,4.564E+02,8.497E-01,3.423E+01,4.998E+02,8.284E-01,4.104E+01,5.267E+02,8.226E-01,4.332E+01,5.372E+02,8.210E-01,4.400E+01,5.405E+02
bcoop,8.206E-01,4.418E+01,5.414E+02,8.206E-01,4.418E+01,5.399E+02,8.206E-01,4.419E+01,5.359E+02,8.206E-01,4.421E+01,5.255E+02,8.206E-01,4.427E+01,5.002E+02
ucoop,8.206E-01,4.418E+01,5.413E+02,8.206E-01,4.418E+01,5.419E+02,8.206E-01,4.418E+01,5.421E+02,8.206E-01,4.418E+01,5.422E+02,8.206E-01,4.418E+01,5.422E+02
