,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.325E-01,8.628E+01,5.051E+02,4.841E-01,5.890E+01,7.359E+02,5.419E-01,4.330E+01,9.950E+02,6.069E-01,3.298E+01,1.297E+03,6.807E-01,2.565E+01,1.652E+03
gammam,1.398E+00,7.302E+00,4.334E+03,1.022E+00,1.196E+01,3.059E+03,7.884E-01,1.916E+01,2.070E+03,6.204E-01,3.150E+01,1.323E+03,4.918E-01,5.636E+01,7.634E+02
gammamRNA,1.409E+00,7.178E+00,5.085E+03,1.025E+00,1.184E+01,3.378E+03,7.880E-01,1.909E+01,2.186E+03,6.186E-01,3.158E+01,1.352E+03,4.892E-01,5.711E+01,7.585E+02
gammad,4.337E-01,8.262E+01,5.554E+02,4.336E-01,8.289E+01,5.507E+02,4.336E-01,8.355E+01,5.396E+02,4.334E-01,8.522E+01,5.140E+02,4.330E-01,8.968E+01,4.577E+02
alphaass,4.426E-01,7.900E+01,5.505E+02,5.077E-01,5.155E+01,8.317E+02,5.825E-01,3.641E+01,1.156E+03,6.695E-01,2.668E+01,1.541E+03,7.721E-01,1.995E+01,1.998E+03
alphadiss,1.406E+00,7.242E+00,4.357E+03,1.022E+00,1.196E+01,3.058E+03,7.852E-01,1.931E+01,2.056E+03,6.158E-01,3.204E+01,1.303E+03,4.864E-01,5.823E+01,7.400E+02
phi0,5.171E-01,4.893E+01,8.828E+02,6.475E-01,2.854E+01,1.491E+03,8.179E-01,1.777E+01,2.337E+03,1.056E+00,1.127E+01,3.528E+03,1.441E+00,6.948E+00,5.206E+03
f1,4.156E-01,8.712E+01,5.078E+02,4.188E-01,8.683E+01,5.080E+02,4.303E-01,8.582E+01,5.091E+02,4.756E-01,8.227E+01,5.126E+02,7.312E-01,7.000E+01,5.245E+02
f2,4.334E-01,8.555E+01,5.093E+02,4.339E-01,8.550E+01,5.094E+02,4.370E-01,8.525E+01,5.096E+02,4.553E-01,8.378E+01,5.111E+02,5.948E-01,7.538E+01,5.193E+02
f12,4.368E-01,5.196E+01,8.348E+02,4.439E-01,2.772E+01,1.553E+03,4.536E-01,1.632E+01,2.617E+03,4.668E-01,1.006E+01,4.210E+03,4.857E-01,6.345E+00,6.595E+03
kb1,5.732E-01,1.029E+02,4.724E+02,3.878E-01,8.226E+01,5.168E+02,2.429E-01,7.559E+01,5.325E+02,1.452E-01,7.319E+01,5.383E+02,8.484E-02,7.229E+01,5.405E+02
kb2,4.359E-01,5.029E+01,6.119E+02,4.436E-01,2.007E+01,7.491E+02,4.562E-01,9.083E+00,8.323E+02,4.785E-01,4.417E+00,8.858E+02,5.252E-01,2.213E+00,9.210E+02
ku1,7.254E-02,7.216E+01,5.408E+02,1.284E-01,7.290E+01,5.390E+02,2.225E-01,7.498E+01,5.340E+02,3.680E-01,8.105E+01,5.196E+02,5.608E-01,1.007E+02,4.769E+02
ku2,5.263E-01,2.189E+00,9.214E+02,4.789E-01,4.380E+00,8.863E+02,4.563E-01,9.023E+00,8.329E+02,4.437E-01,1.997E+01,7.497E+02,4.360E-01,5.016E+01,6.123E+02
bcoop,4.407E-01,3.972E+01,6.518E+02,4.531E-01,1.875E+01,7.574E+02,4.723E-01,9.458E+00,8.290E+02,5.047E-01,4.929E+00,8.793E+02,5.693E-01,2.557E+00,9.153E+02
ucoop,5.600E-01,2.737E+00,9.122E+02,4.974E-01,5.531E+00,8.715E+02,4.665E-01,1.123E+01,8.130E+02,4.483E-01,2.389E+01,7.267E+02,4.369E-01,5.618E+01,5.920E+02
