,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.016E-01,4.418E+01,4.268E+02,1.440E-01,2.524E+01,7.084E+02,2.089E-01,1.546E+01,1.069E+03,3.160E-01,9.485E+00,1.543E+03,5.225E-01,5.457E+00,2.168E+03
gammam,5.285E-01,5.393E+00,2.169E+03,3.195E-01,9.373E+00,1.551E+03,2.113E-01,1.525E+01,1.079E+03,1.457E-01,2.481E+01,7.186E+02,1.029E-01,4.311E+01,4.367E+02
gammamRNA,5.489E-01,5.177E+00,2.228E+03,3.269E-01,9.130E+00,1.584E+03,2.145E-01,1.497E+01,1.097E+03,1.471E-01,2.448E+01,7.274E+02,1.034E-01,4.274E+01,4.401E+02
gammad,1.191E-01,3.363E+01,5.451E+02,1.191E-01,3.383E+01,5.338E+02,1.190E-01,3.432E+01,5.081E+02,1.188E-01,3.557E+01,4.536E+02,1.184E-01,3.906E+01,3.532E+02
alphaass,1.025E-01,4.342E+01,4.339E+02,1.454E-01,2.490E+01,7.164E+02,2.111E-01,1.527E+01,1.078E+03,3.198E-01,9.362E+00,1.552E+03,5.306E-01,5.370E+00,2.174E+03
alphadiss,5.372E-01,5.299E+00,2.189E+03,3.227E-01,9.265E+00,1.563E+03,2.127E-01,1.512E+01,1.086E+03,1.464E-01,2.465E+01,7.226E+02,1.032E-01,4.290E+01,4.387E+02
phi0,1.021E-01,4.378E+01,4.303E+02,1.447E-01,2.506E+01,7.127E+02,2.100E-01,1.536E+01,1.075E+03,3.179E-01,9.422E+00,1.550E+03,5.265E-01,5.413E+00,2.178E+03
f1,1.191E-01,3.398E+01,5.430E+02,1.191E-01,3.398E+01,5.430E+02,1.191E-01,3.398E+01,5.430E+02,1.191E-01,3.395E+01,5.435E+02,1.191E-01,3.374E+01,5.466E+02
f2,1.163E-01,7.070E+01,2.683E+02,1.170E-01,5.453E+01,3.453E+02,1.178E-01,4.425E+01,4.222E+02,1.186E-01,3.686E+01,5.026E+02,1.195E-01,3.123E+01,5.882E+02
f12,1.191E-01,3.355E+01,5.496E+02,1.191E-01,3.355E+01,5.496E+02,1.191E-01,3.355E+01,5.496E+02,1.191E-01,3.355E+01,5.497E+02,1.191E-01,3.355E+01,5.507E+02
kb1,1.191E-01,3.360E+01,5.561E+02,1.192E-01,3.333E+01,5.228E+02,1.198E-01,3.220E+01,4.183E+02,1.224E-01,2.726E+01,2.305E+02,1.349E-01,1.146E+01,1.022E+02
kb2,1.169E-01,4.862E+01,4.945E+02,1.229E-01,2.079E+01,6.102E+02,1.322E-01,9.498E+00,6.871E+02,1.484E-01,4.337E+00,7.411E+02,1.823E-01,1.853E+00,7.800E+02
ku1,1.331E-01,1.283E+01,1.070E+02,1.217E-01,2.848E+01,2.582E+02,1.196E-01,3.260E+01,4.496E+02,1.192E-01,3.345E+01,5.370E+02,1.191E-01,3.363E+01,5.605E+02
ku2,1.834E-01,1.819E+00,7.806E+02,1.488E-01,4.286E+00,7.418E+02,1.324E-01,9.427E+00,6.877E+02,1.229E-01,2.072E+01,6.107E+02,1.169E-01,4.864E+01,4.945E+02
bcoop,1.191E-01,3.355E+01,5.536E+02,1.191E-01,3.355E+01,5.512E+02,1.191E-01,3.355E+01,5.450E+02,1.191E-01,3.357E+01,5.289E+02,1.191E-01,3.362E+01,4.918E+02
ucoop,1.191E-01,3.381E+01,3.936E+02,1.191E-01,3.364E+01,4.755E+02,1.191E-01,3.358E+01,5.212E+02,1.191E-01,3.356E+01,5.418E+02,1.191E-01,3.355E+01,5.500E+02
