,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,7.045E+00,8.233E+01,2.701E+02,7.883E+00,6.357E+01,3.386E+02,8.920E+00,5.087E+01,4.050E+02,1.028E+01,4.094E+01,4.728E+02,1.230E+01,3.224E+01,5.435E+02
gammam,1.403E+01,2.792E+01,5.730E+02,1.344E+01,2.894E+01,5.712E+02,1.195E+01,3.176E+01,5.654E+02,9.016E+00,3.906E+01,5.473E+02,4.815E+00,5.853E+01,4.898E+02
gammamRNA,1.242E+01,3.185E+01,5.468E+02,1.030E+01,4.082E+01,4.737E+02,8.899E+00,5.107E+01,4.038E+02,7.837E+00,6.432E+01,3.353E+02,6.984E+00,8.436E+01,2.642E+02
gammad,1.536E+01,2.480E+01,6.025E+02,1.415E+01,2.722E+01,5.849E+02,1.327E+01,2.936E+01,5.676E+02,1.257E+01,3.139E+01,5.506E+02,1.197E+01,3.338E+01,5.337E+02
alphaass,1.294E+01,2.984E+01,5.694E+02,1.334E+01,2.911E+01,5.708E+02,1.363E+01,2.860E+01,5.718E+02,1.384E+01,2.824E+01,5.724E+02,1.399E+01,2.798E+01,5.729E+02
alphadiss,1.340E+01,2.899E+01,5.711E+02,1.311E+01,2.952E+01,5.700E+02,1.183E+01,3.201E+01,5.649E+02,8.944E+00,3.928E+01,5.467E+02,4.748E+00,5.904E+01,4.883E+02
phi0,7.015E+00,8.332E+01,2.672E+02,7.862E+00,6.390E+01,3.371E+02,8.914E+00,5.092E+01,4.047E+02,1.030E+01,4.082E+01,4.737E+02,1.238E+01,3.198E+01,5.457E+02
f1,1.335E+01,2.913E+01,5.711E+02,1.336E+01,2.911E+01,5.711E+02,1.340E+01,2.902E+01,5.711E+02,1.355E+01,2.870E+01,5.713E+02,1.413E+01,2.747E+01,5.719E+02
f2,1.279E+01,3.045E+01,5.703E+02,1.281E+01,3.041E+01,5.703E+02,1.286E+01,3.028E+01,5.704E+02,1.304E+01,2.985E+01,5.707E+02,1.371E+01,2.834E+01,5.715E+02
f12,1.059E+01,8.061E+01,2.600E+02,1.093E+01,6.176E+01,3.287E+02,1.137E+01,4.944E+01,3.949E+02,1.195E+01,4.017E+01,4.624E+02,1.280E+01,3.257E+01,5.328E+02
kb1,1.344E+01,2.891E+01,5.712E+02,1.380E+01,2.738E+01,5.759E+02,1.423E+01,2.582E+01,5.804E+02,1.478E+01,2.418E+01,5.848E+02,1.556E+01,2.235E+01,5.891E+02
kb2,9.909E+00,1.216E+02,3.888E+02,1.025E+01,8.476E+01,4.535E+02,1.073E+01,6.178E+01,4.997E+02,1.147E+01,4.541E+01,5.353E+02,1.276E+01,3.259E+01,5.635E+02
ku1,1.295E+01,3.151E+01,5.631E+02,1.172E+01,4.247E+01,5.275E+02,1.100E+01,5.631E+01,4.849E+02,1.050E+01,7.559E+01,4.324E+02,1.014E+01,1.066E+02,3.633E+02
ku2,1.267E+01,3.321E+01,5.622E+02,1.143E+01,4.597E+01,5.340E+02,1.072E+01,6.229E+01,4.986E+02,1.025E+01,8.516E+01,4.527E+02,9.909E+00,1.217E+02,3.886E+02
bcoop,1.023E+01,9.890E+01,3.504E+02,1.061E+01,7.088E+01,4.216E+02,1.113E+01,5.339E+01,4.775E+02,1.186E+01,4.080E+01,5.242E+02,1.309E+01,3.073E+01,5.641E+02
ucoop,1.316E+01,3.035E+01,5.657E+02,1.189E+01,4.050E+01,5.253E+02,1.113E+01,5.320E+01,4.782E+02,1.061E+01,7.089E+01,4.215E+02,1.023E+01,9.945E+01,3.492E+02
