,log10_var,log10_left_bound,log10_right_bound
beta,-0.44855000202712475,-0.5424854511231387,-0.17701637186284502
gammam,-0.721246399047171,-0.9927385272856918,-0.6282732304199967
gammamRNA,-1.728158393463501,-2.001405613617827,-1.6349107921244164
gammad,-3.1174754620451197,-3.3010299956639813,-1.0
alphaass,-1.5331323796458904,-1.719149947130731,-0.9911461282476361
alphadiss,2.24551266781415,1.7050814310422822,2.4370817170019636
phi0,-0.5451551399914898,-0.6389244376092258,-0.27656371917265665
f1,1.8555191556678001,-3.0,2.0
f2,1.9100905455940682,1.8093953293270024,2.0
f12,1.8129133566428555,-3.0,2.0
kb1,-2.9746941347352296,-3.0,-0.38532697280761496
kb2,-0.37571790416433165,-0.5679260654804206,0.1671707575294707
ku1,1.3424226808222062,-1.2459964460254593,3.0
ku2,1.801403710017355,1.2556943883644731,1.993366397084888
bcoop,-0.9281179926938746,-1.3010299956639813,1.3010299956639813
ucoop,-1.0736575533743449,-1.3010299956639813,1.3010299956639813
