,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.674E+01,1.190E+02,3.275E+02,1.805E+01,9.363E+01,4.009E+02,1.968E+01,7.639E+01,4.682E+02,2.183E+01,6.270E+01,5.339E+02,2.514E+01,5.033E+01,5.999E+02
gammam,2.451E+01,5.253E+01,5.771E+02,2.133E+01,6.532E+01,5.205E+02,1.920E+01,7.971E+01,4.619E+02,1.758E+01,9.803E+01,3.997E+02,1.626E+01,1.253E+02,3.290E+02
gammamRNA,2.492E+01,5.096E+01,5.965E+02,2.169E+01,6.338E+01,5.305E+02,1.957E+01,7.724E+01,4.645E+02,1.797E+01,9.485E+01,3.967E+02,1.667E+01,1.212E+02,3.224E+02
gammad,2.923E+01,3.641E+01,1.296E+03,2.804E+01,3.838E+01,1.220E+03,2.641E+01,4.177E+01,1.081E+03,2.428E+01,4.811E+01,8.571E+02,2.165E+01,6.245E+01,5.590E+02
alphaass,1.631E+01,1.241E+02,3.318E+02,1.759E+01,9.789E+01,4.001E+02,1.916E+01,8.006E+01,4.606E+02,2.120E+01,6.599E+01,5.176E+02,2.419E+01,5.353E+01,5.727E+02
alphadiss,2.469E+01,5.201E+01,5.793E+02,2.144E+01,6.472E+01,5.231E+02,1.929E+01,7.892E+01,4.649E+02,1.766E+01,9.689E+01,4.032E+02,1.633E+01,1.233E+02,3.336E+02
phi0,1.686E+01,1.160E+02,3.349E+02,1.804E+01,9.377E+01,4.004E+02,1.948E+01,7.801E+01,4.611E+02,2.132E+01,6.535E+01,5.204E+02,2.391E+01,5.413E+01,5.796E+02
f1,2.130E+01,6.546E+01,5.198E+02,2.132E+01,6.541E+01,5.199E+02,2.139E+01,6.519E+01,5.200E+02,2.167E+01,6.430E+01,5.207E+02,2.293E+01,6.067E+01,5.231E+02
f2,2.110E+01,6.611E+01,5.194E+02,2.129E+01,6.550E+01,5.198E+02,2.168E+01,6.427E+01,5.207E+02,2.254E+01,6.175E+01,5.224E+02,2.466E+01,5.632E+01,5.257E+02
f12,1.903E+01,1.099E+02,3.447E+02,1.979E+01,8.714E+01,4.188E+02,2.076E+01,7.142E+01,4.883E+02,2.205E+01,5.909E+01,5.570E+02,2.402E+01,4.838E+01,6.263E+02
kb1,1.806E+01,1.365E+02,3.791E+02,1.888E+01,1.036E+02,4.376E+02,1.994E+01,8.128E+01,4.838E+02,2.145E+01,6.413E+01,5.230E+02,2.397E+01,4.949E+01,5.573E+02
kb2,2.824E+01,6.621E+01,5.125E+02,7.135E+00,6.461E+01,5.320E+02,1.928E+00,6.445E+01,5.348E+02,5.405E-01,6.443E+01,5.352E+02,1.561E-01,6.443E+01,5.353E+02
ku1,2.388E+01,4.983E+01,5.565E+02,2.140E+01,6.458E+01,5.219E+02,1.990E+01,8.193E+01,4.824E+02,1.884E+01,1.046E+02,4.357E+02,1.803E+01,1.384E+02,3.760E+02
ku2,7.828E+00,6.463E+01,5.315E+02,1.323E+01,6.489E+01,5.273E+02,2.265E+01,6.558E+01,5.185E+02,3.894E+01,6.835E+01,4.992E+02,5.625E+01,9.127E+01,4.543E+02
bcoop,1.807E+01,1.345E+02,3.823E+02,1.886E+01,1.035E+02,4.377E+02,1.988E+01,8.211E+01,4.820E+02,2.130E+01,6.550E+01,5.198E+02,2.355E+01,5.135E+01,5.530E+02
ucoop,2.362E+01,5.104E+01,5.537E+02,2.125E+01,6.593E+01,5.188E+02,1.979E+01,8.360E+01,4.787E+02,1.874E+01,1.069E+02,4.313E+02,1.795E+01,1.421E+02,3.701E+02
