,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.420E+01,1.357E+02,4.327E+02,1.575E+01,1.101E+02,4.971E+02,1.773E+01,9.033E+01,5.563E+02,2.043E+01,7.348E+01,6.130E+02,2.477E+01,5.742E+01,6.684E+02
gammam,2.527E+01,5.634E+01,6.653E+02,2.030E+01,7.430E+01,6.077E+02,1.736E+01,9.320E+01,5.481E+02,1.526E+01,1.159E+02,4.846E+02,1.364E+01,1.471E+02,4.133E+02
gammamRNA,2.235E+01,6.524E+01,6.418E+02,1.884E+01,8.237E+01,5.825E+02,1.648E+01,1.017E+02,5.211E+02,1.469E+01,1.261E+02,4.554E+02,1.326E+01,1.621E+02,3.790E+02
gammad,1.794E+01,9.012E+01,5.453E+02,1.756E+01,9.694E+01,5.007E+02,1.716E+01,1.060E+02,4.516E+02,1.672E+01,1.190E+02,3.965E+02,1.627E+01,1.401E+02,3.315E+02
alphaass,1.343E+01,1.530E+02,4.015E+02,1.486E+01,1.221E+02,4.692E+02,1.664E+01,9.976E+01,5.287E+02,1.900E+01,8.151E+01,5.844E+02,2.246E+01,6.508E+01,6.379E+02
alphadiss,2.326E+01,6.232E+01,6.468E+02,1.932E+01,7.957E+01,5.906E+02,1.676E+01,9.857E+01,5.322E+02,1.486E+01,1.219E+02,4.696E+02,1.336E+01,1.549E+02,3.979E+02
phi0,1.384E+01,1.443E+02,4.141E+02,1.531E+01,1.161E+02,4.808E+02,1.716E+01,9.514E+01,5.411E+02,1.962E+01,7.771E+01,5.983E+02,2.336E+01,6.169E+01,6.540E+02
f1,1.021E+00,2.650E+02,4.100E+02,1.539E+00,2.277E+02,4.462E+02,2.638E+00,1.928E+02,4.791E+02,5.027E+00,1.565E+02,5.120E+02,1.071E+01,1.154E+02,5.462E+02
f2,1.812E+01,8.730E+01,5.661E+02,1.812E+01,8.730E+01,5.661E+02,1.813E+01,8.729E+01,5.661E+02,1.816E+01,8.720E+01,5.662E+02,1.837E+01,8.661E+01,5.665E+02
f12,1.591E+01,1.460E+02,3.899E+02,1.695E+01,1.089E+02,4.879E+02,1.828E+01,8.518E+01,5.749E+02,2.015E+01,6.707E+01,6.585E+02,2.321E+01,5.140E+01,7.414E+02
kb1,1.885E+00,1.344E+02,5.407E+02,1.283E+01,9.661E+01,5.621E+02,1.928E+01,8.540E+01,5.669E+02,2.116E+01,8.242E+01,5.680E+02,2.164E+01,8.168E+01,5.682E+02
kb2,1.510E+01,1.614E+02,4.323E+02,1.614E+01,1.227E+02,4.970E+02,1.749E+01,9.576E+01,5.487E+02,1.940E+01,7.460E+01,5.932E+02,2.252E+01,5.624E+01,6.328E+02
ku1,2.150E+01,8.190E+01,5.682E+02,2.073E+01,8.309E+01,5.677E+02,1.816E+01,8.724E+01,5.661E+02,1.076E+01,1.006E+02,5.602E+02,1.661E+00,1.404E+02,5.367E+02
ku2,2.154E+01,6.076E+01,6.232E+02,1.886E+01,7.941E+01,5.828E+02,1.713E+01,1.015E+02,5.372E+02,1.588E+01,1.302E+02,4.837E+02,1.490E+01,1.731E+02,4.147E+02
bcoop,1.495E+01,1.698E+02,4.196E+02,1.601E+01,1.262E+02,4.907E+02,1.740E+01,9.708E+01,5.460E+02,1.939E+01,7.465E+01,5.931E+02,2.275E+01,5.532E+01,6.347E+02
ucoop,2.188E+01,5.910E+01,6.267E+02,1.900E+01,7.807E+01,5.857E+02,1.719E+01,1.005E+02,5.393E+02,1.589E+01,1.296E+02,4.846E+02,1.489E+01,1.737E+02,4.139E+02
