,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.618E-01,5.014E+01,7.936E+02,2.736E-01,2.950E+01,1.621E+03,4.609E-01,1.925E+01,3.010E+03,7.782E-01,1.298E+01,5.372E+03,1.356E+00,8.533E+00,9.393E+03
gammam,1.364E+00,8.503E+00,9.038E+03,7.819E-01,1.294E+01,5.278E+03,4.630E-01,1.920E+01,2.993E+03,2.748E-01,2.940E+01,1.622E+03,1.625E-01,4.990E+01,7.979E+02
gammamRNA,1.357E+00,8.528E+00,9.400E+03,7.779E-01,1.299E+01,5.370E+03,4.602E-01,1.928E+01,3.005E+03,2.729E-01,2.957E+01,1.615E+03,1.612E-01,5.037E+01,7.889E+02
gammad,1.290E-01,6.811E+01,5.427E+02,1.290E-01,6.836E+01,5.360E+02,1.290E-01,6.898E+01,5.203E+02,1.289E-01,7.054E+01,4.852E+02,1.287E-01,7.477E+01,4.130E+02
alphaass,1.119E-01,8.791E+01,4.025E+02,1.334E-01,6.469E+01,5.776E+02,1.591E-01,5.119E+01,7.724E+02,1.895E-01,4.199E+01,9.981E+02,2.256E-01,3.523E+01,1.263E+03
alphadiss,1.351E+00,8.564E+00,8.966E+03,7.739E-01,1.304E+01,5.222E+03,4.573E-01,1.938E+01,2.952E+03,2.708E-01,2.978E+01,1.593E+03,1.597E-01,5.092E+01,7.775E+02
phi0,1.624E-01,4.992E+01,7.981E+02,2.744E-01,2.943E+01,1.626E+03,4.618E-01,1.923E+01,3.017E+03,7.790E-01,1.297E+01,5.378E+03,1.356E+00,8.533E+00,9.393E+03
f1,1.290E-01,6.811E+01,5.428E+02,1.290E-01,6.809E+01,5.428E+02,1.291E-01,6.800E+01,5.429E+02,1.294E-01,6.735E+01,5.437E+02,1.316E-01,6.299E+01,5.490E+02
f2,1.290E-01,6.815E+01,5.428E+02,1.290E-01,6.803E+01,5.429E+02,1.294E-01,6.732E+01,5.438E+02,1.313E-01,6.355E+01,5.483E+02,1.429E-01,4.427E+01,5.721E+02
f12,1.290E-01,1.036E+02,3.338E+02,1.290E-01,8.018E+01,4.471E+02,1.290E-01,6.617E+01,5.621E+02,1.290E-01,5.637E+01,6.854E+02,1.290E-01,4.899E+01,8.204E+02
kb1,1.290E-01,2.405E+01,7.183E+02,1.291E-01,8.032E+00,8.247E+02,1.293E-01,3.386E+00,8.622E+02,1.298E-01,1.567E+00,8.758E+02,1.312E-01,7.519E-01,8.809E+02
kb2,1.296E-01,7.944E+01,5.284E+02,1.255E-01,4.937E+01,5.649E+02,1.137E-01,4.001E+01,5.746E+02,8.953E-02,3.715E+01,5.773E+02,5.858E-02,3.632E+01,5.780E+02
ku1,,,,1.393E-01,3.054E-01,8.829E+02,1.305E-01,9.718E-01,8.796E+02,1.293E-01,3.135E+00,8.642E+02,1.291E-01,1.268E+01,7.898E+02
ku2,6.483E-02,3.642E+01,5.779E+02,9.429E-02,3.742E+01,5.770E+02,1.158E-01,4.066E+01,5.740E+02,1.261E-01,5.073E+01,5.634E+02,1.297E-01,8.169E+01,5.255E+02
bcoop,1.290E-01,1.463E+02,3.722E+02,1.290E-01,1.128E+02,4.333E+02,1.290E-01,9.160E+01,4.801E+02,1.290E-01,7.643E+01,5.190E+02,1.290E-01,6.491E+01,5.525E+02
ucoop,1.433E-01,7.644E-01,8.981E+02,1.339E-01,1.689E+00,8.907E+02,1.308E-01,3.696E+00,8.727E+02,1.296E-01,8.726E+00,8.279E+02,1.291E-01,2.574E+01,7.119E+02
