,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.233E+00,1.039E+02,3.460E+02,1.561E+00,7.155E+01,4.314E+02,2.019E+00,5.098E+01,5.077E+02,2.705E+00,3.598E+01,5.811E+02,3.893E+00,2.401E+01,6.540E+02
gammam,4.052E+00,2.310E+01,6.546E+02,2.768E+00,3.514E+01,5.835E+02,2.046E+00,5.013E+01,5.114E+02,1.571E+00,7.060E+01,4.360E+02,1.234E+00,1.026E+02,3.514E+02
gammamRNA,4.152E+00,2.240E+01,6.646E+02,2.846E+00,3.395E+01,5.925E+02,2.114E+00,4.816E+01,5.201E+02,1.631E+00,6.728E+01,4.454E+02,1.287E+00,9.621E+01,3.636E+02
gammad,2.061E+00,4.845E+01,5.346E+02,2.055E+00,4.920E+01,5.235E+02,2.044E+00,5.091E+01,5.002E+02,2.019E+00,5.503E+01,4.533E+02,1.967E+00,6.648E+01,3.648E+02
alphaass,1.241E+00,1.015E+02,3.537E+02,1.577E+00,7.024E+01,4.371E+02,2.049E+00,5.005E+01,5.117E+02,2.764E+00,3.521E+01,5.831E+02,4.025E+00,2.328E+01,6.535E+02
alphadiss,4.058E+00,2.307E+01,6.548E+02,2.779E+00,3.498E+01,5.844E+02,2.058E+00,4.977E+01,5.129E+02,1.583E+00,6.988E+01,4.383E+02,1.245E+00,1.010E+02,3.550E+02
phi0,1.264E+00,9.931E+01,3.563E+02,1.602E+00,6.895E+01,4.398E+02,2.077E+00,4.922E+01,5.154E+02,2.795E+00,3.467E+01,5.884E+02,4.062E+00,2.293E+01,6.611E+02
f1,1.839E+00,1.213E+02,2.981E+02,1.881E+00,9.302E+01,3.593E+02,1.928E+00,7.487E+01,4.114E+02,1.981E+00,6.153E+01,4.598E+02,2.042E+00,5.112E+01,5.063E+02
f2,2.049E+00,5.007E+01,5.116E+02,2.049E+00,5.005E+01,5.117E+02,2.050E+00,4.996E+01,5.122E+02,2.055E+00,4.929E+01,5.156E+02,2.089E+00,4.509E+01,5.382E+02
f12,2.049E+00,5.003E+01,5.118E+02,2.049E+00,5.001E+01,5.125E+02,2.050E+00,4.992E+01,5.172E+02,2.050E+00,4.933E+01,5.507E+02,2.051E+00,4.581E+01,8.618E+02
kb1,1.833E+00,1.074E+02,4.123E+02,1.957E+00,6.531E+01,4.820E+02,2.133E+00,4.110E+01,5.309E+02,2.409E+00,2.561E+01,5.683E+02,2.918E+00,1.509E+01,5.981E+02
kb2,2.052E+00,4.742E+01,1.099E+03,2.051E+00,4.820E+01,7.913E+02,2.050E+00,4.961E+01,5.539E+02,2.048E+00,5.229E+01,3.729E+02,2.045E+00,5.824E+01,2.342E+02
ku1,2.927E+00,1.498E+01,5.984E+02,2.412E+00,2.550E+01,5.686E+02,2.135E+00,4.099E+01,5.312E+02,1.957E+00,6.523E+01,4.822E+02,1.833E+00,1.074E+02,4.123E+02
ku2,2.047E+00,5.342E+01,3.320E+02,2.050E+00,4.884E+01,6.576E+02,2.052E+00,4.730E+01,1.174E+03,2.052E+00,4.672E+01,1.947E+03,2.052E+00,4.648E+01,3.007E+03
bcoop,2.050E+00,4.819E+01,3.482E+03,2.050E+00,4.825E+01,2.477E+03,2.050E+00,4.841E+01,1.573E+03,2.050E+00,4.888E+01,9.077E+02,2.049E+00,5.024E+01,4.791E+02
ucoop,2.049E+00,5.320E+01,2.729E+02,2.049E+00,4.987E+01,5.410E+02,2.050E+00,4.879E+01,9.733E+02,2.050E+00,4.840E+01,1.619E+03,2.050E+00,4.825E+01,2.475E+03
