,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,4.133E-01,4.756E+01,4.139E+02,4.900E-01,2.727E+01,6.174E+02,5.937E-01,1.676E+01,8.419E+02,7.455E-01,1.041E+01,1.098E+03,1.006E+00,6.193E+00,1.394E+03
gammam,1.032E+00,7.102E+00,8.291E+02,7.314E-01,1.245E+01,7.464E+02,5.634E-01,2.060E+01,6.509E+02,4.516E-01,3.415E+01,5.402E+02,3.709E-01,6.018E+01,4.077E+02
gammamRNA,1.061E+00,5.708E+00,1.439E+03,7.849E-01,9.450E+00,1.153E+03,6.267E-01,1.485E+01,9.041E+02,5.190E-01,2.331E+01,6.851E+02,4.395E-01,3.810E+01,4.884E+02
gammad,4.924E-01,1.733E+01,2.791E+03,4.890E-01,1.843E+01,2.063E+03,4.837E-01,2.043E+01,1.427E+03,4.756E-01,2.439E+01,9.053E+02,4.635E-01,3.407E+01,4.956E+02
alphaass,3.403E-01,8.370E+01,3.317E+02,3.749E-01,5.804E+01,4.162E+02,4.150E-01,4.274E+01,4.882E+02,4.618E-01,3.232E+01,5.528E+02,5.174E-01,2.476E+01,6.120E+02
alphadiss,1.046E+00,6.957E+00,8.316E+02,7.477E-01,1.197E+01,7.530E+02,5.756E-01,1.970E+01,6.601E+02,4.598E-01,3.266E+01,5.504E+02,3.757E-01,5.766E+01,4.178E+02
phi0,4.064E-01,5.090E+01,3.928E+02,4.707E-01,3.065E+01,5.700E+02,5.537E-01,1.978E+01,7.607E+02,6.662E-01,1.303E+01,9.736E+02,8.327E-01,8.493E+00,1.214E+03
f1,4.649E-01,3.164E+01,5.578E+02,4.649E-01,3.164E+01,5.578E+02,4.651E-01,3.163E+01,5.578E+02,4.665E-01,3.161E+01,5.578E+02,4.762E-01,3.143E+01,5.579E+02
f2,3.727E-01,3.363E+01,5.563E+02,4.208E-01,3.251E+01,5.571E+02,5.194E-01,3.069E+01,5.584E+02,7.570E-01,2.767E+01,5.605E+02,1.504E+00,2.244E+01,5.639E+02
f12,4.618E-01,3.764E+01,4.908E+02,4.821E-01,1.880E+01,7.984E+02,5.119E-01,1.026E+01,1.168E+03,5.595E-01,5.725E+00,1.623E+03,6.501E-01,3.107E+00,2.188E+03
kb1,4.576E-01,4.448E+01,4.973E+02,4.772E-01,2.206E+01,6.161E+02,5.061E-01,1.175E+01,7.036E+02,5.523E-01,6.394E+00,7.708E+02,6.397E-01,3.388E+00,8.235E+02
kb2,4.255E+00,2.919E+01,5.580E+02,1.805E+00,3.096E+01,5.578E+02,8.438E-01,3.147E+01,5.578E+02,4.252E-01,3.163E+01,5.578E+02,2.336E-01,3.168E+01,5.578E+02
ku1,6.428E-01,3.335E+00,8.246E+02,5.513E-01,6.462E+00,7.698E+02,5.041E-01,1.218E+01,6.991E+02,4.750E-01,2.353E+01,6.061E+02,4.554E-01,4.959E+01,4.771E+02
ku2,5.634E-01,3.158E+01,5.578E+02,9.337E-01,3.143E+01,5.578E+02,1.607E+00,3.108E+01,5.578E+02,2.892E+00,3.023E+01,5.579E+02,5.605E+00,2.806E+01,5.581E+02
bcoop,4.555E-01,4.953E+01,4.773E+02,4.750E-01,2.348E+01,6.064E+02,5.038E-01,1.214E+01,6.995E+02,5.506E-01,6.440E+00,7.702E+02,6.412E-01,3.324E+00,8.250E+02
ucoop,6.426E-01,3.300E+00,8.255E+02,5.528E-01,6.293E+00,7.724E+02,5.061E-01,1.167E+01,7.045E+02,4.771E-01,2.209E+01,6.159E+02,4.574E-01,4.505E+01,4.949E+02
