,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.514E+00,9.435E+01,3.819E+02,7.243E+00,6.808E+01,4.987E+02,8.140E+00,5.188E+01,6.110E+02,9.317E+00,4.016E+01,7.246E+02,1.106E+01,3.063E+01,8.420E+02
gammam,1.116E+01,3.396E+01,6.687E+02,8.933E+00,4.602E+01,6.181E+02,7.442E+00,6.113E+01,5.596E+02,6.309E+00,8.238E+01,4.902E+02,5.393E+00,1.173E+02,4.022E+02
gammamRNA,1.099E+01,3.091E+01,8.382E+02,9.265E+00,4.055E+01,7.202E+02,8.095E+00,5.249E+01,6.059E+02,7.201E+00,6.913E+01,4.928E+02,6.475E+00,9.653E+01,3.745E+02
gammad,1.159E+01,2.196E+01,1.831E+03,1.022E+01,2.717E+01,1.421E+03,9.211E+00,3.401E+01,1.067E+03,8.365E+00,4.452E+01,7.611E+02,7.620E+00,6.454E+01,4.902E+02
alphaass,5.441E+00,1.147E+02,4.081E+02,6.359E+00,8.110E+01,4.940E+02,7.497E+00,6.040E+01,5.623E+02,8.995E+00,4.557E+01,6.200E+02,1.124E+01,3.365E+01,6.700E+02
alphadiss,1.122E+01,3.375E+01,6.695E+02,8.995E+00,4.556E+01,6.200E+02,7.506E+00,6.027E+01,5.627E+02,6.371E+00,8.081E+01,4.949E+02,5.453E+00,1.140E+02,4.095E+02
phi0,6.489E+00,9.574E+01,3.772E+02,7.223E+00,6.858E+01,4.959E+02,8.128E+00,5.204E+01,6.096E+02,9.318E+00,4.015E+01,7.247E+02,1.109E+01,3.051E+01,8.436E+02
f1,7.863E+00,5.590E+01,5.790E+02,7.863E+00,5.590E+01,5.790E+02,7.866E+00,5.588E+01,5.790E+02,7.885E+00,5.575E+01,5.791E+02,8.016E+00,5.486E+01,5.798E+02
f2,7.818E+00,5.621E+01,5.788E+02,7.864E+00,5.589E+01,5.790E+02,7.990E+00,5.502E+01,5.797E+02,8.348E+00,5.272E+01,5.814E+02,9.515E+00,4.643E+01,5.860E+02
f12,7.486E+00,8.729E+01,4.043E+02,7.797E+00,5.938E+01,5.526E+02,8.207E+00,4.333E+01,6.990E+02,8.787E+00,3.239E+01,8.509E+02,9.726E+00,2.403E+01,1.012E+03
kb1,7.371E+00,1.001E+02,4.261E+02,7.692E+00,6.542E+01,5.383E+02,8.125E+00,4.609E+01,6.276E+02,8.755E+00,3.328E+01,7.035E+02,9.837E+00,2.374E+01,7.698E+02
kb2,6.007E+00,4.798E+01,5.850E+02,2.037E+00,4.040E+01,5.908E+02,6.027E-01,3.932E+01,5.917E+02,1.749E-01,3.917E+01,5.918E+02,5.160E-02,3.914E+01,5.918E+02
ku1,9.745E+00,2.427E+01,7.659E+02,8.724E+00,3.372E+01,7.007E+02,8.115E+00,4.637E+01,6.260E+02,7.693E+00,6.536E+01,5.385E+02,7.378E+00,9.889E+01,4.292E+02
ku2,6.437E+00,4.942E+01,5.839E+02,8.135E+00,5.754E+01,5.778E+02,9.727E+00,7.205E+01,5.665E+02,1.101E+01,9.822E+01,5.452E+02,1.192E+01,1.487E+02,5.012E+02
bcoop,7.380E+00,9.852E+01,4.302E+02,7.696E+00,6.517E+01,5.393E+02,8.120E+00,4.625E+01,6.267E+02,8.731E+00,3.362E+01,7.013E+02,9.760E+00,2.419E+01,7.665E+02
ucoop,9.798E+00,2.396E+01,7.682E+02,8.749E+00,3.337E+01,7.030E+02,8.130E+00,4.592E+01,6.285E+02,7.703E+00,6.471E+01,5.411E+02,7.384E+00,9.772E+01,4.323E+02
