,log10_var,log10_left_bound,log10_right_bound
beta,-0.543633966870957,-0.648879168483798,-0.4232508467467643
gammam,-1.6575773191777938,-1.79653904199728,-1.4924670784003182
gammamRNA,-1.0087739243075051,-1.1293364406091988,-0.9028424868928515
gammad,-1.4306260903849541,-3.3010299956639813,-1.1984917135368147
alphaass,-0.632644078973981,-0.9557887399977083,-0.36080482628984856
alphadiss,2.996949248495381,2.718770450347402,3.0
phi0,0.045322978786657475,-0.054546307286909776,0.16838681355243995
f1,-2.8827287043442356,-3.0,0.9080616471730175
f2,-0.48017200622428124,-3.0,-0.1265537318993349
f12,1.5954962218255742,1.4922770684056639,1.8072286682137502
kb1,0.6473829701146199,0.49422138054925985,0.8825058522626644
kb2,1.3838153659804313,0.4633853819122743,2.0
ku1,1.9772662124272926,1.7403392212573077,2.133073312877822
ku2,1.4281347940287887,-2.0,2.352219612382958
bcoop,-1.3001622741327543,-1.3010299956639813,-1.084242993925017
ucoop,-0.06854212931099489,-0.28519038706835576,0.07857987630155136
