,log10_var,log10_left_bound,log10_right_bound
beta,0.8228216453031046,0.7097985130204607,1.5540621941739383
gammam,-0.9829666607012196,-1.7826888635872595,-0.7871412712646484
gammamRNA,-0.10568393731556154,-0.8377423945765671,0.01093116544818909
gammad,-3.1555228242543185,-3.3010299956639813,-2.9323925318998674
alphaass,-0.6073030467403343,-0.9908387311341094,0.0
alphadiss,-2.0114410431213843,-3.0,-1.6052402554465064
phi0,-1.9665762445130504,-2.0,-1.2336233247261346
f1,-0.7399286120149252,-3.0,2.0
f2,-2.3809066693732572,-3.0,-0.5027640640462456
f12,1.403120521175818,1.2870226168088772,2.0
kb1,0.2355284469075489,0.08070335520982438,1.293522132062593
kb2,1.916453948549925,-2.9183791824947765,2.0
ku1,2.6074550232146687,1.5500800911292711,2.7638596624025746
ku2,-1.174573882232177,-2.0,3.0
bcoop,-0.543633966870957,-0.7004386134570129,0.5120038085640761
ucoop,-0.29413628771608075,-1.3010299956639813,-0.14147388950197326
