,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.349E-01,2.012E+01,5.274E+02,3.933E-01,1.305E+01,7.783E+02,4.696E-01,8.697E+00,1.101E+03,5.769E-01,5.788E+00,1.517E+03,7.515E-01,3.704E+00,2.055E+03
gammam,7.212E-01,3.974E+00,1.752E+03,5.382E-01,6.630E+00,1.283E+03,4.285E-01,1.068E+01,9.019E+02,3.517E-01,1.749E+01,5.991E+02,2.937E-01,3.094E+01,3.591E+02
gammamRNA,7.238E-01,3.929E+00,1.982E+03,5.392E-01,6.574E+00,1.377E+03,4.290E-01,1.062E+01,9.308E+02,3.520E-01,1.744E+01,6.007E+02,2.939E-01,3.107E+01,3.518E+02
gammad,3.509E-01,1.745E+01,6.251E+02,3.506E-01,1.779E+01,5.668E+02,3.499E-01,1.852E+01,4.767E+02,3.485E-01,2.014E+01,3.567E+02,3.458E-01,2.443E+01,2.212E+02
alphaass,2.922E-01,3.154E+01,3.527E+02,3.505E-01,1.765E+01,5.944E+02,4.279E-01,1.071E+01,8.999E+02,5.390E-01,6.612E+00,1.285E+03,7.257E-01,3.935E+00,1.761E+03
alphadiss,7.222E-01,3.965E+00,1.754E+03,5.377E-01,6.642E+00,1.281E+03,4.274E-01,1.074E+01,8.980E+02,3.504E-01,1.766E+01,5.940E+02,2.923E-01,3.150E+01,3.532E+02
phi0,2.932E-01,3.137E+01,3.485E+02,3.515E-01,1.750E+01,5.988E+02,4.291E-01,1.061E+01,9.314E+02,5.405E-01,6.543E+00,1.382E+03,7.285E-01,3.889E+00,1.995E+03
f1,2.946E-01,1.881E+01,5.943E+02,2.947E-01,1.881E+01,5.943E+02,2.951E-01,1.880E+01,5.943E+02,2.979E-01,1.873E+01,5.943E+02,3.185E-01,1.826E+01,5.948E+02
f2,3.505E-01,1.762E+01,5.954E+02,3.590E-01,1.746E+01,5.955E+02,3.811E-01,1.708E+01,5.959E+02,4.446E-01,1.613E+01,5.967E+02,6.848E-01,1.373E+01,5.988E+02
f12,3.447E-01,2.571E+01,4.173E+02,3.575E-01,1.282E+01,7.984E+02,3.766E-01,7.035E+00,1.367E+03,4.073E-01,3.963E+00,2.223E+03,4.655E-01,2.183E+00,3.505E+03
kb1,3.154E-01,5.670E+01,4.454E+02,3.338E-01,2.725E+01,5.474E+02,3.620E-01,1.407E+01,6.168E+02,4.089E-01,7.342E+00,6.671E+02,5.025E-01,3.654E+00,7.046E+02
kb2,1.267E+00,1.399E+01,5.980E+02,6.184E-01,1.648E+01,5.962E+02,3.429E-01,1.765E+01,5.954E+02,2.014E-01,1.822E+01,5.949E+02,1.219E-01,1.850E+01,5.947E+02
ku1,5.027E-01,3.650E+00,7.047E+02,4.088E-01,7.346E+00,6.671E+02,3.619E-01,1.409E+01,6.166E+02,3.337E-01,2.734E+01,5.469E+02,3.152E-01,5.703E+01,4.445E+02
ku2,4.714E-02,1.870E+01,5.945E+02,9.155E-02,1.859E+01,5.946E+02,1.826E-01,1.829E+01,5.949E+02,3.846E-01,1.747E+01,5.955E+02,9.289E-01,1.522E+01,5.971E+02
bcoop,3.352E-01,4.932E+01,4.654E+02,3.465E-01,2.188E+01,5.722E+02,3.640E-01,1.053E+01,6.426E+02,3.937E-01,5.189E+00,6.920E+02,4.540E-01,2.493E+00,7.274E+02
ucoop,4.533E-01,2.508E+00,7.272E+02,3.936E-01,5.200E+00,6.919E+02,3.641E-01,1.052E+01,6.428E+02,3.466E-01,2.176E+01,5.728E+02,3.353E-01,4.879E+01,4.670E+02
