,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.288E+00,1.092E+02,4.199E+02,4.202E+00,8.028E+01,5.645E+02,5.412E+00,6.137E+01,7.206E+02,7.102E+00,4.697E+01,8.976E+02,9.776E+00,3.460E+01,1.102E+03
gammam,9.375E+00,5.685E+01,6.167E+02,9.214E+00,5.736E+01,6.154E+02,8.730E+00,5.895E+01,6.115E+02,7.416E+00,6.383E+01,5.989E+02,4.668E+00,7.844E+01,5.595E+02
gammamRNA,9.561E+00,3.534E+01,1.089E+03,6.975E+00,4.780E+01,8.857E+02,5.321E+00,6.244E+01,7.099E+02,4.132E+00,8.182E+01,5.545E+02,3.233E+00,1.119E+02,4.098E+02
gammad,9.389E+00,3.003E+01,1.417E+03,7.126E+00,4.066E+01,1.105E+03,5.626E+00,5.370E+01,8.491E+02,4.509E+00,7.169E+01,6.354E+02,3.637E+00,1.006E+02,4.490E+02
alphaass,1.187E+00,1.446E+02,3.981E+02,1.855E+00,1.158E+02,4.616E+02,2.693E+00,9.864E+01,5.050E+02,3.637E+00,8.708E+01,5.359E+02,4.604E+00,7.890E+01,5.582E+02
alphadiss,4.732E+00,7.799E+01,5.607E+02,4.505E+00,7.963E+01,5.563E+02,3.937E+00,8.426E+01,5.436E+02,2.891E+00,9.577E+01,5.126E+02,1.643E+00,1.225E+02,4.459E+02
phi0,3.248E+00,1.111E+02,4.126E+02,4.153E+00,8.136E+01,5.575E+02,5.350E+00,6.210E+01,7.133E+02,7.019E+00,4.751E+01,8.898E+02,9.640E+00,3.506E+01,1.094E+03
f1,4.051E+00,8.387E+01,5.461E+02,4.052E+00,8.383E+01,5.462E+02,4.060E+00,8.359E+01,5.464E+02,4.112E+00,8.212E+01,5.479E+02,4.463E+00,7.324E+01,5.568E+02
f2,4.080E+00,8.302E+01,5.470E+02,4.080E+00,8.301E+01,5.470E+02,4.082E+00,8.296E+01,5.471E+02,4.096E+00,8.256E+01,5.475E+02,4.193E+00,7.988E+01,5.502E+02
f12,4.029E+00,1.450E+02,3.116E+02,4.039E+00,1.231E+02,3.673E+02,4.050E+00,1.083E+02,4.182E+02,4.061E+00,9.693E+01,4.677E+02,4.073E+00,8.769E+01,5.175E+02
kb1,4.023E+00,1.266E+02,4.994E+02,4.097E+00,7.567E+01,5.550E+02,4.221E+00,4.715E+01,5.863E+02,4.443E+00,2.949E+01,6.053E+02,4.907E+00,1.782E+01,6.173E+02
kb2,4.040E+00,1.124E+02,5.001E+02,4.119E+00,6.710E+01,5.739E+02,4.248E+00,4.227E+01,6.180E+02,4.472E+00,2.689E+01,6.463E+02,4.933E+00,1.662E+01,6.649E+02
ku1,4.898E+00,1.795E+01,6.172E+02,4.440E+00,2.965E+01,6.052E+02,4.220E+00,4.736E+01,5.861E+02,4.097E+00,7.595E+01,5.547E+02,4.023E+00,1.270E+02,4.989E+02
ku2,4.922E+00,1.676E+01,6.647E+02,4.468E+00,2.708E+01,6.459E+02,4.246E+00,4.253E+01,6.175E+02,4.118E+00,6.750E+01,5.732E+02,4.039E+00,1.132E+02,4.990E+02
bcoop,4.033E+00,1.193E+02,4.866E+02,4.099E+00,7.465E+01,5.619E+02,4.197E+00,4.945E+01,6.091E+02,4.351E+00,3.337E+01,6.409E+02,4.615E+00,2.241E+01,6.629E+02
ucoop,4.308E+00,3.662E+01,6.344E+02,4.198E+00,4.924E+01,6.095E+02,4.120E+00,6.689E+01,5.761E+02,4.063E+00,9.302E+01,5.296E+02,4.021E+00,1.365E+02,4.601E+02
