,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.782E+00,8.611E+01,3.184E+02,2.172E+00,6.092E+01,3.922E+02,2.705E+00,4.439E+01,4.588E+02,3.489E+00,3.204E+01,5.227E+02,4.841E+00,2.184E+01,5.856E+02
gammam,4.747E+00,2.233E+01,5.824E+02,3.378E+00,3.303E+01,5.237E+02,2.590E+00,4.606E+01,4.627E+02,2.059E+00,6.360E+01,3.976E+02,1.673E+00,9.056E+01,3.236E+02
gammamRNA,4.541E+00,2.348E+01,5.750E+02,3.340E+00,3.380E+01,5.127E+02,2.614E+00,4.650E+01,4.492E+02,2.111E+00,6.370E+01,3.826E+02,1.740E+00,9.050E+01,3.079E+02
gammad,5.264E+00,1.787E+01,7.533E+02,5.235E+00,1.806E+01,7.437E+02,5.167E+00,1.853E+01,7.214E+02,5.015E+00,1.970E+01,6.721E+02,4.703E+00,2.273E+01,5.729E+02
alphaass,1.657E+00,9.235E+01,3.195E+02,2.031E+00,6.492E+01,3.933E+02,2.543E+00,4.719E+01,4.579E+02,3.292E+00,3.407E+01,5.184E+02,4.557E+00,2.337E+01,5.764E+02
alphadiss,4.593E+00,2.316E+01,5.776E+02,3.314E+00,3.379E+01,5.198E+02,2.560E+00,4.678E+01,4.596E+02,2.045E+00,6.428E+01,3.954E+02,1.668E+00,9.114E+01,3.222E+02
phi0,1.776E+00,8.673E+01,3.168E+02,2.172E+00,6.091E+01,3.922E+02,2.717E+00,4.411E+01,4.601E+02,3.528E+00,3.160E+01,5.252E+02,4.957E+00,2.127E+01,5.893E+02
f1,4.731E+00,2.242E+01,5.819E+02,4.731E+00,2.241E+01,5.819E+02,4.732E+00,2.240E+01,5.820E+02,4.739E+00,2.233E+01,5.826E+02,4.785E+00,2.184E+01,5.870E+02
f2,3.380E+00,7.862E+01,3.109E+02,3.622E+00,5.288E+01,3.966E+02,3.952E+00,3.722E+01,4.744E+02,4.438E+00,2.624E+01,5.498E+02,5.283E+00,1.778E+01,6.249E+02
f12,4.732E+00,2.242E+01,5.800E+02,4.732E+00,2.242E+01,5.806E+02,4.732E+00,2.240E+01,5.846E+02,4.734E+00,2.228E+01,6.132E+02,4.750E+00,2.151E+01,8.694E+02
kb1,4.738E+00,2.212E+01,1.327E+03,4.736E+00,2.218E+01,9.659E+02,4.732E+00,2.238E+01,6.140E+02,4.721E+00,2.296E+01,3.445E+02,4.691E+00,2.490E+01,1.679E+02
kb2,3.096E+00,1.101E+02,4.078E+02,3.322E+00,7.151E+01,4.723E+02,3.637E+00,4.788E+01,5.197E+02,4.117E+00,3.181E+01,5.573E+02,4.988E+00,2.004E+01,5.883E+02
ku1,4.664E+00,2.726E+01,1.134E+02,4.697E+00,2.450E+01,1.855E+02,4.715E+00,2.332E+01,2.804E+02,4.725E+00,2.274E+01,4.035E+02,4.731E+00,2.244E+01,5.576E+02
ku2,4.919E+00,2.062E+01,5.868E+02,4.077E+00,3.271E+01,5.551E+02,3.608E+00,4.939E+01,5.164E+02,3.299E+00,7.416E+01,4.675E+02,3.077E+00,1.155E+02,3.997E+02
bcoop,4.733E+00,2.221E+01,1.504E+03,4.733E+00,2.223E+01,1.232E+03,4.733E+00,2.228E+01,8.925E+02,4.732E+00,2.242E+01,5.728E+02,4.729E+00,2.280E+01,3.299E+02
ucoop,4.732E+00,2.234E+01,7.168E+02,4.733E+00,2.225E+01,1.056E+03,4.733E+00,2.222E+01,1.374E+03,4.733E+00,2.221E+01,1.593E+03,4.733E+00,2.221E+01,1.708E+03
