,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.117E-02,1.316E+01,4.096E+02,1.518E-02,5.260E+00,8.507E+02,2.079E-02,2.319E+00,1.555E+03,2.921E-02,1.049E+00,2.671E+03,4.396E-02,4.614E-01,4.414E+03
gammam,4.594E-02,4.522E-01,1.462E+03,3.059E-02,1.006E+00,1.268E+03,2.186E-02,2.156E+00,1.033E+03,1.603E-02,4.675E+00,7.652E+02,1.188E-02,1.076E+01,4.884E+02
gammamRNA,4.384E-02,4.637E-01,4.402E+03,2.911E-02,1.057E+00,2.658E+03,2.070E-02,2.343E+00,1.544E+03,1.510E-02,5.334E+00,8.417E+02,1.111E-02,1.343E+01,4.027E+02
gammad,1.325E-02,7.047E+00,1.305E+03,1.307E-02,7.414E+00,1.089E+03,1.274E-02,8.192E+00,8.153E+02,1.216E-02,9.957E+00,5.295E+02,1.122E-02,1.470E+01,2.804E+02
alphaass,1.211E-02,1.016E+01,5.061E+02,1.627E-02,4.502E+00,7.784E+02,2.207E-02,2.106E+00,1.041E+03,3.074E-02,9.952E-01,1.271E+03,4.586E-02,4.536E-01,1.461E+03
alphadiss,2.093E-02,2.393E+00,9.977E+02,1.908E-02,3.001E+00,9.201E+02,1.646E-02,4.366E+00,7.892E+02,1.340E-02,7.587E+00,5.997E+02,1.040E-02,1.634E+01,3.698E+02
phi0,1.115E-02,1.327E+01,4.068E+02,1.516E-02,5.272E+00,8.493E+02,2.081E-02,2.314E+00,1.558E+03,2.930E-02,1.042E+00,2.683E+03,4.426E-02,4.558E-01,4.444E+03
f1,1.170E-02,1.025E+01,5.043E+02,1.200E-02,1.022E+01,5.043E+02,1.312E-02,1.012E+01,5.044E+02,1.826E-02,9.777E+00,5.047E+02,6.817E-02,8.580E+00,5.056E+02
f2,1.209E-02,1.022E+01,5.043E+02,1.209E-02,1.022E+01,5.043E+02,1.209E-02,1.021E+01,5.043E+02,1.213E-02,1.021E+01,5.043E+02,1.243E-02,1.018E+01,5.043E+02
f12,1.199E-02,2.933E+01,2.045E+02,1.203E-02,1.816E+01,3.118E+02,1.206E-02,1.229E+01,4.334E+02,1.211E-02,8.664E+00,5.761E+02,1.216E-02,6.256E+00,7.451E+02
kb1,1.962E-01,1.862E+01,4.615E+02,1.204E-01,1.166E+01,4.965E+02,5.518E-02,1.047E+01,5.029E+02,2.160E-02,1.025E+01,5.041E+02,7.906E-03,1.021E+01,5.044E+02
kb2,1.199E-02,2.702E+01,4.126E+02,1.210E-02,9.528E+00,5.097E+02,1.227E-02,3.727E+00,5.680E+02,1.255E-02,1.526E+00,6.049E+02,1.302E-02,6.393E-01,6.287E+02
ku1,1.581E-02,1.023E+01,5.043E+02,3.653E-02,1.032E+01,5.037E+02,7.792E-02,1.074E+01,5.015E+02,1.421E-01,1.252E+01,4.919E+02,2.040E-01,2.103E+01,4.506E+02
ku2,1.498E-02,1.469E-01,6.517E+02,1.327E-02,4.700E-01,6.350E+02,1.256E-02,1.500E+00,6.054E+02,1.221E-02,4.990E+00,5.523E+02,1.202E-02,1.850E+01,4.524E+02
bcoop,1.201E-02,1.899E+01,4.498E+02,1.220E-02,5.108E+00,5.510E+02,1.255E-02,1.534E+00,6.047E+02,1.326E-02,4.802E-01,6.346E+02,1.497E-02,1.499E-01,6.515E+02
ucoop,1.554E-02,1.210E-01,6.537E+02,1.370E-02,3.158E-01,6.419E+02,1.288E-02,8.086E-01,6.232E+02,1.244E-02,2.098E+00,5.934E+02,1.218E-02,5.637E+00,5.451E+02
