,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.074E-01,3.350E+01,2.415E+02,7.657E-01,2.107E+01,3.607E+02,9.715E-01,1.433E+01,4.939E+02,1.254E+00,9.983E+00,6.479E+02,1.698E+00,6.804E+00,8.279E+02
gammam,1.918E+00,6.173E+00,6.813E+02,1.504E+00,8.189E+00,6.303E+02,1.228E+00,1.050E+01,5.765E+02,1.021E+00,1.333E+01,5.200E+02,8.564E-01,1.698E+01,4.609E+02
gammamRNA,1.664E+00,6.971E+00,8.166E+02,1.242E+00,1.012E+01,6.417E+02,9.676E-01,1.441E+01,4.916E+02,7.665E-01,2.103E+01,3.613E+02,6.110E-01,3.304E+01,2.445E+02
gammad,1.121E+00,9.718E+00,2.521E+03,1.114E+00,9.872E+00,2.121E+03,1.099E+00,1.026E+01,1.548E+03,1.065E+00,1.127E+01,9.374E+02,9.932E-01,1.437E+01,4.463E+02
alphaass,5.229E-01,3.839E+01,2.740E+02,6.860E-01,2.368E+01,3.805E+02,9.016E-01,1.579E+01,4.786E+02,1.201E+00,1.079E+01,5.701E+02,1.674E+00,7.216E+00,6.548E+02
alphadiss,1.695E+00,7.112E+00,6.574E+02,1.220E+00,1.059E+01,5.746E+02,9.142E-01,1.549E+01,4.833E+02,6.927E-01,2.332E+01,3.841E+02,5.246E-01,3.814E+01,2.754E+02
phi0,6.081E-01,3.340E+01,2.421E+02,7.671E-01,2.100E+01,3.616E+02,9.739E-01,1.428E+01,4.953E+02,1.259E+00,9.937E+00,6.500E+02,1.707E+00,6.761E+00,8.308E+02
f1,9.993E-01,1.367E+01,5.160E+02,1.003E+00,1.363E+01,5.160E+02,1.014E+00,1.349E+01,5.161E+02,1.053E+00,1.302E+01,5.165E+02,1.212E+00,1.142E+01,5.178E+02
f2,9.631E-01,1.415E+01,5.156E+02,9.654E-01,1.412E+01,5.156E+02,9.738E-01,1.400E+01,5.157E+02,1.006E+00,1.358E+01,5.161E+02,1.148E+00,1.201E+01,5.173E+02
f12,9.710E-01,2.602E+01,2.963E+02,1.002E+00,1.476E+01,4.805E+02,1.047E+00,9.214E+00,7.066E+02,1.118E+00,5.970E+00,9.901E+02,1.245E+00,3.849E+00,1.348E+03
kb1,9.808E-01,1.146E+01,5.309E+02,6.416E-01,4.994E+00,5.850E+02,3.018E-01,3.830E+00,5.968E+02,1.236E-01,3.591E+00,5.994E+02,4.918E-02,3.538E+00,6.000E+02
kb2,1.068E+00,4.349E+00,5.988E+02,,,,,,,,,,1.906E-01,4.506E-01,6.540E+02
ku1,5.306E-01,4.455E+00,5.903E+02,7.087E-01,5.458E+00,5.806E+02,8.749E-01,7.641E+00,5.611E+02,9.996E-01,1.276E+01,5.215E+02,1.078E+00,2.753E+01,4.378E+02
ku2,1.040E+00,6.097E+00,5.801E+02,1.021E+00,9.056E+00,5.520E+02,1.008E+00,1.407E+01,5.123E+02,9.994E-01,2.346E+01,4.553E+02,9.934E-01,4.444E+01,3.688E+02
bcoop,9.480E-01,4.383E+01,3.661E+02,9.760E-01,2.190E+01,4.608E+02,1.018E+00,1.225E+01,5.265E+02,1.085E+00,7.214E+00,5.747E+02,1.214E+00,4.267E+00,6.109E+02
ucoop,1.223E+00,4.156E+00,6.124E+02,1.095E+00,6.845E+00,5.789E+02,1.026E+00,1.126E+01,5.349E+02,9.834E-01,1.928E+01,4.763E+02,9.543E-01,3.593E+01,3.949E+02
