,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,2.288E+00,9.415E+01,4.917E+02,2.618E+00,6.252E+01,6.531E+02,3.054E+00,4.358E+01,8.110E+02,3.676E+00,3.051E+01,9.729E+02,4.705E+00,2.055E+01,1.142E+03
gammam,4.865E+00,2.421E+01,8.063E+02,3.618E+00,3.700E+01,7.399E+02,2.894E+00,5.363E+01,6.650E+02,2.401E+00,7.735E+01,5.788E+02,2.037E+00,1.159E+02,4.733E+02
gammamRNA,4.724E+00,2.043E+01,1.144E+03,3.668E+00,3.063E+01,9.712E+02,3.037E+00,4.411E+01,8.055E+02,2.596E+00,6.389E+01,6.440E+02,2.265E+00,9.780E+01,4.779E+02
gammad,3.267E+00,2.321E+01,2.629E+03,3.096E+00,2.717E+01,2.016E+03,2.913E+00,3.334E+01,1.490E+03,2.722E+00,4.393E+01,1.041E+03,2.524E+00,6.594E+01,6.520E+02
alphaass,1.945E+00,1.340E+02,4.340E+02,2.187E+00,9.600E+01,5.234E+02,2.483E+00,7.201E+01,5.964E+02,2.859E+00,5.482E+01,6.602E+02,3.356E+00,4.167E+01,7.175E+02
alphadiss,5.032E+00,2.315E+01,8.120E+02,3.770E+00,3.474E+01,7.511E+02,3.001E+00,5.028E+01,6.790E+02,2.463E+00,7.323E+01,5.923E+02,2.062E+00,1.121E+02,4.823E+02
phi0,2.262E+00,9.837E+01,4.758E+02,2.587E+00,6.453E+01,6.398E+02,3.016E+00,4.474E+01,7.991E+02,3.627E+00,3.125E+01,9.622E+02,4.628E+00,2.106E+01,1.133E+03
f1,2.478E+00,7.147E+01,5.988E+02,2.479E+00,7.146E+01,5.988E+02,2.481E+00,7.143E+01,5.988E+02,2.500E+00,7.124E+01,5.989E+02,2.634E+00,6.991E+01,5.999E+02
f2,1.122E+00,9.517E+01,5.807E+02,1.167E+00,9.377E+01,5.818E+02,1.275E+00,9.072E+01,5.842E+02,1.574E+00,8.404E+01,5.894E+02,2.717E+00,6.912E+01,6.004E+02
f12,2.479E+00,7.658E+01,5.687E+02,2.623E+00,4.671E+01,7.971E+02,2.822E+00,3.032E+01,1.033E+03,3.120E+00,1.995E+01,1.286E+03,3.649E+00,1.272E+01,1.563E+03
kb1,2.428E+00,9.545E+01,5.215E+02,2.568E+00,5.603E+01,6.602E+02,2.761E+00,3.524E+01,7.694E+02,3.050E+00,2.254E+01,8.610E+02,3.559E+00,1.403E+01,9.396E+02
kb2,1.102E+01,6.776E+01,5.964E+02,4.839E+00,7.059E+01,5.984E+02,2.507E+00,7.129E+01,5.989E+02,1.566E+00,7.147E+01,5.990E+02,1.206E+00,7.152E+01,5.991E+02
ku1,3.642E+00,1.326E+01,9.476E+02,3.089E+00,2.150E+01,8.697E+02,2.784E+00,3.371E+01,7.792E+02,2.583E+00,5.353E+01,6.715E+02,2.439E+00,9.052E+01,5.358E+02
ku2,1.569E+00,7.147E+01,5.990E+02,2.251E+00,7.134E+01,5.989E+02,3.658E+00,7.098E+01,5.987E+02,6.612E+00,6.989E+01,5.978E+02,1.337E+01,6.643E+01,5.955E+02
bcoop,2.433E+00,9.307E+01,5.283E+02,2.574E+00,5.487E+01,6.654E+02,2.767E+00,3.456E+01,7.739E+02,3.058E+00,2.211E+01,8.649E+02,3.574E+00,1.374E+01,9.431E+02
ucoop,3.587E+00,1.362E+01,9.444E+02,3.057E+00,2.214E+01,8.646E+02,2.762E+00,3.494E+01,7.715E+02,2.566E+00,5.608E+01,6.600E+02,2.426E+00,9.685E+01,5.176E+02
