,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.072E-01,3.033E+01,2.571E+02,1.604E-01,1.873E+01,4.259E+02,2.447E-01,1.244E+01,6.416E+02,3.874E-01,8.310E+00,9.227E+02,6.667E-01,5.229E+00,1.290E+03
gammam,6.599E-01,5.402E+00,1.023E+03,3.802E-01,8.574E+00,8.073E+02,2.376E-01,1.284E+01,6.062E+02,1.539E-01,1.937E+01,4.259E+02,1.016E-01,3.146E+01,2.670E+02
gammamRNA,6.472E-01,5.364E+00,1.270E+03,3.826E-01,8.401E+00,9.144E+02,2.443E-01,1.246E+01,6.407E+02,1.616E-01,1.858E+01,4.294E+02,1.090E-01,2.965E+01,2.634E+02
gammad,1.997E-01,1.529E+01,4.873E+02,1.985E-01,1.607E+01,3.969E+02,1.968E-01,1.736E+01,3.070E+02,1.944E-01,1.965E+01,2.222E+02,1.909E-01,2.445E+01,1.444E+02
alphaass,1.022E-01,3.120E+01,2.692E+02,1.541E-01,1.934E+01,4.265E+02,2.368E-01,1.288E+01,6.048E+02,3.768E-01,8.639E+00,8.035E+02,6.480E-01,5.486E+00,1.017E+03
alphadiss,6.502E-01,5.471E+00,1.018E+03,3.782E-01,8.612E+00,8.050E+02,2.379E-01,1.283E+01,6.067E+02,1.549E-01,1.924E+01,4.285E+02,1.028E-01,3.095E+01,2.713E+02
phi0,1.082E-01,2.994E+01,2.607E+02,1.608E-01,1.868E+01,4.271E+02,2.436E-01,1.249E+01,6.389E+02,3.822E-01,8.408E+00,9.137E+02,6.483E-01,5.356E+00,1.271E+03
f1,1.712E-01,2.477E+01,5.204E+02,1.713E-01,2.473E+01,5.205E+02,1.718E-01,2.453E+01,5.207E+02,1.743E-01,2.345E+01,5.221E+02,1.900E-01,1.787E+01,5.296E+02
f2,2.002E-01,1.501E+01,5.337E+02,2.002E-01,1.499E+01,5.337E+02,2.006E-01,1.491E+01,5.338E+02,2.027E-01,1.440E+01,5.346E+02,2.172E-01,1.131E+01,5.393E+02
f12,1.998E-01,3.198E+01,1.955E+02,1.999E-01,2.335E+01,2.904E+02,2.001E-01,1.839E+01,4.005E+02,2.002E-01,1.505E+01,5.314E+02,2.003E-01,1.263E+01,6.881E+02
kb1,1.801E-01,7.093E+01,3.964E+02,1.833E-01,4.145E+01,4.639E+02,1.884E-01,2.620E+01,5.036E+02,1.969E-01,1.695E+01,5.285E+02,2.117E-01,1.082E+01,5.445E+02
kb2,1.997E-01,7.416E+00,5.965E+02,1.941E-01,1.990E+00,6.412E+02,1.630E-01,7.307E-01,6.479E+02,8.391E-02,4.533E-01,6.489E+02,2.896E-02,4.108E-01,6.491E+02
ku1,3.294E-01,2.877E+00,5.625E+02,2.631E-01,4.920E+00,5.584E+02,2.316E-01,7.375E+00,5.529E+02,2.134E-01,1.040E+01,5.456E+02,2.018E-01,1.424E+01,5.357E+02
ku2,1.958E-01,2.404E+00,6.384E+02,1.982E-01,3.810E+00,6.277E+02,1.994E-01,6.336E+00,6.061E+02,2.001E-01,1.147E+01,5.617E+02,2.004E-01,2.520E+01,4.669E+02
bcoop,1.999E-01,2.518E+01,4.649E+02,2.005E-01,1.111E+01,5.675E+02,2.017E-01,5.990E+00,6.204E+02,2.040E-01,3.500E+00,6.488E+02,2.085E-01,2.107E+00,6.643E+02
ucoop,2.250E-01,1.005E+00,6.752E+02,2.094E-01,1.962E+00,6.659E+02,2.036E-01,3.766E+00,6.458E+02,2.011E-01,7.673E+00,6.020E+02,2.000E-01,1.913E+01,5.029E+02
