,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.677E+00,6.607E+01,5.366E+02,1.874E+00,3.779E+01,7.896E+02,2.128E+00,2.396E+01,1.046E+03,2.480E+00,1.577E+01,1.318E+03,3.056E+00,1.024E+01,1.609E+03
gammam,3.308E+00,1.529E+01,7.391E+02,2.542E+00,2.442E+01,6.942E+02,2.066E+00,3.791E+01,6.382E+02,1.723E+00,5.961E+01,5.662E+02,1.458E+00,9.937E+01,4.675E+02
gammamRNA,2.972E+00,1.078E+01,1.576E+03,2.443E+00,1.636E+01,1.293E+03,2.109E+00,2.466E+01,1.029E+03,1.864E+00,3.864E+01,7.781E+02,1.672E+00,6.711E+01,5.304E+02
gammad,2.269E+00,9.417E+00,6.203E+03,2.156E+00,1.116E+01,4.380E+03,2.035E+00,1.410E+01,2.966E+03,1.907E+00,1.978E+01,1.870E+03,1.775E+00,3.416E+01,1.014E+03
alphaass,1.463E+00,9.820E+01,4.700E+02,1.729E+00,5.904E+01,5.679E+02,2.074E+00,3.757E+01,6.394E+02,2.553E+00,2.420E+01,6.952E+02,3.328E+00,1.514E+01,7.399E+02
alphadiss,3.340E+00,1.505E+01,7.404E+02,2.563E+00,2.403E+01,6.960E+02,2.080E+00,3.730E+01,6.405E+02,1.733E+00,5.863E+01,5.691E+02,1.465E+00,9.756E+01,4.713E+02
phi0,1.688E+00,6.330E+01,5.537E+02,1.882E+00,3.718E+01,7.979E+02,2.128E+00,2.396E+01,1.046E+03,2.466E+00,1.598E+01,1.309E+03,3.005E+00,1.056E+01,1.589E+03
f1,1.688E+00,6.281E+01,5.571E+02,1.688E+00,6.281E+01,5.571E+02,1.689E+00,6.280E+01,5.571E+02,1.693E+00,6.272E+01,5.571E+02,1.725E+00,6.216E+01,5.575E+02
f2,1.646E+00,6.357E+01,5.565E+02,1.687E+00,6.284E+01,5.570E+02,1.785E+00,6.116E+01,5.583E+02,2.050E+00,5.728E+01,5.610E+02,2.973E+00,4.805E+01,5.673E+02
f12,1.697E+00,5.894E+01,5.831E+02,1.780E+00,3.206E+01,8.803E+02,1.894E+00,1.952E+01,1.190E+03,2.062E+00,1.244E+01,1.524E+03,2.351E+00,7.914E+00,1.889E+03
kb1,1.695E+00,6.007E+01,5.707E+02,1.780E+00,3.254E+01,7.668E+02,1.896E+00,1.965E+01,9.294E+02,2.069E+00,1.240E+01,1.070E+03,2.373E+00,7.798E+00,1.194E+03
kb2,1.515E+01,8.233E+01,5.267E+02,5.934E+00,6.580E+01,5.518E+02,2.098E+00,6.296E+01,5.568E+02,7.388E-01,6.240E+01,5.578E+02,2.651E-01,6.229E+01,5.580E+02
ku1,2.359E+00,7.924E+00,1.190E+03,2.062E+00,1.260E+01,1.065E+03,1.891E+00,1.999E+01,9.239E+02,1.776E+00,3.323E+01,7.600E+02,1.692E+00,6.184E+01,5.617E+02
ku2,5.885E-01,6.236E+01,5.578E+02,1.413E+00,6.264E+01,5.573E+02,3.415E+00,6.374E+01,5.554E+02,8.088E+00,6.819E+01,5.479E+02,1.699E+01,8.888E+01,5.176E+02
bcoop,1.697E+00,5.918E+01,5.754E+02,1.782E+00,3.211E+01,7.712E+02,1.900E+00,1.939E+01,9.337E+02,2.075E+00,1.223E+01,1.074E+03,2.385E+00,7.672E+00,1.198E+03
ucoop,2.389E+00,7.636E+00,1.199E+03,2.079E+00,1.213E+01,1.077E+03,1.903E+00,1.916E+01,9.376E+02,1.786E+00,3.153E+01,7.771E+02,1.700E+00,5.745E+01,5.847E+02
