,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,,,,1.029E+01,9.550E+01,3.272E+02,1.130E+01,6.374E+01,4.265E+02,1.279E+01,4.487E+01,5.124E+02,1.569E+01,3.035E+01,5.927E+02
gammam,1.356E+01,4.235E+01,5.075E+02,1.091E+01,5.846E+01,4.798E+02,9.292E+00,7.731E+01,4.476E+02,8.136E+00,1.016E+02,4.086E+02,7.246E+00,1.371E+02,3.573E+02
gammamRNA,1.356E+01,3.943E+01,5.418E+02,1.244E+01,4.804E+01,4.962E+02,1.161E+01,5.831E+01,4.486E+02,1.096E+01,7.139E+01,3.982E+02,1.041E+01,8.959E+01,3.425E+02
gammad,1.334E+01,4.017E+01,5.421E+02,1.252E+01,4.728E+01,5.001E+02,1.187E+01,5.566E+01,4.568E+02,1.134E+01,6.605E+01,4.113E+02,1.089E+01,7.971E+01,3.626E+02
alphaass,7.221E+00,1.386E+02,3.554E+02,8.102E+00,1.026E+02,4.071E+02,9.243E+00,7.808E+01,4.463E+02,1.083E+01,5.914E+01,4.787E+02,1.341E+01,4.301E+01,5.064E+02
alphadiss,1.327E+01,4.361E+01,5.054E+02,1.077E+01,5.966E+01,4.778E+02,9.213E+00,7.857E+01,4.455E+02,8.086E+00,1.030E+02,4.065E+02,7.214E+00,1.390E+02,3.548E+02
phi0,9.907E+00,1.253E+02,2.652E+02,1.047E+01,8.721E+01,3.490E+02,1.116E+01,6.669E+01,4.151E+02,1.204E+01,5.244E+01,4.749E+02,1.326E+01,4.136E+01,5.311E+02
f1,1.239E+01,4.781E+01,4.987E+02,1.239E+01,4.781E+01,4.987E+02,1.240E+01,4.779E+01,4.987E+02,1.243E+01,4.769E+01,4.987E+02,1.269E+01,4.696E+01,4.991E+02
f2,5.311E+00,8.548E+01,4.744E+02,5.579E+00,8.273E+01,4.765E+02,6.068E+00,7.823E+01,4.797E+02,7.048E+00,7.082E+01,4.849E+02,9.423E+00,5.816E+01,4.930E+02
f12,,,,1.060E+01,9.266E+01,3.322E+02,1.144E+01,6.357E+01,4.256E+02,1.265E+01,4.590E+01,5.073E+02,1.475E+01,3.263E+01,5.839E+02
kb1,1.003E+01,1.574E+02,2.227E+02,1.052E+01,9.616E+01,3.306E+02,1.112E+01,7.144E+01,4.014E+02,1.189E+01,5.537E+01,4.629E+02,1.293E+01,4.338E+01,5.194E+02
kb2,1.541E+01,4.610E+01,4.983E+02,1.002E+01,4.856E+01,4.992E+02,7.162E+00,4.956E+01,4.996E+02,5.554E+00,5.001E+01,4.998E+02,4.648E+00,5.022E+01,4.999E+02
ku1,1.282E+01,4.429E+01,5.148E+02,1.177E+01,5.728E+01,4.547E+02,1.099E+01,7.529E+01,3.888E+02,1.039E+01,1.050E+02,3.103E+02,,,
ku2,4.576E+00,5.023E+01,4.999E+02,5.450E+00,5.003E+01,4.998E+02,7.025E+00,4.960E+01,4.996E+02,9.858E+00,4.862E+01,4.992E+02,1.526E+01,4.618E+01,4.984E+02
bcoop,1.013E+01,1.328E+02,2.581E+02,1.078E+01,8.331E+01,3.645E+02,1.162E+01,5.998E+01,4.437E+02,1.280E+01,4.447E+01,5.139E+02,1.484E+01,3.229E+01,5.792E+02
ucoop,1.513E+01,3.118E+01,5.852E+02,1.281E+01,4.446E+01,5.140E+02,1.153E+01,6.173E+01,4.367E+02,1.064E+01,8.938E+01,3.478E+02,,,
