,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,8.441E-01,5.661E+01,4.835E+02,1.141E+00,3.662E+01,7.837E+02,1.546E+00,2.563E+01,1.164E+03,2.121E+00,1.835E+01,1.656E+03,3.032E+00,1.282E+01,2.294E+03
gammam,3.057E+00,1.296E+01,1.775E+03,2.127E+00,1.859E+01,1.394E+03,1.541E+00,2.606E+01,1.048E+03,1.130E+00,3.740E+01,7.413E+02,8.287E-01,5.822E+01,4.724E+02
gammamRNA,2.977E+00,1.306E+01,2.262E+03,2.094E+00,1.859E+01,1.635E+03,1.531E+00,2.591E+01,1.151E+03,1.133E+00,3.698E+01,7.753E+02,8.394E-01,5.715E+01,4.785E+02
gammad,8.890E-01,5.096E+01,5.731E+02,8.865E-01,5.269E+01,5.125E+02,8.828E-01,5.551E+01,4.395E+02,8.774E-01,6.044E+01,3.556E+02,8.697E-01,7.049E+01,2.618E+02
alphaass,8.300E-01,5.807E+01,4.737E+02,1.132E+00,3.731E+01,7.430E+02,1.544E+00,2.599E+01,1.050E+03,2.132E+00,1.854E+01,1.397E+03,3.068E+00,1.291E+01,1.779E+03
alphadiss,3.054E+00,1.297E+01,1.774E+03,2.122E+00,1.864E+01,1.392E+03,1.536E+00,2.616E+01,1.044E+03,1.124E+00,3.763E+01,7.367E+02,8.234E-01,5.885E+01,4.672E+02
phi0,8.222E-01,5.924E+01,4.600E+02,1.115E+00,3.775E+01,7.576E+02,1.513E+00,2.624E+01,1.134E+03,2.078E+00,1.873E+01,1.622E+03,2.968E+00,1.310E+01,2.256E+03
f1,8.874E-01,5.215E+01,5.289E+02,8.886E-01,5.204E+01,5.290E+02,8.939E-01,5.156E+01,5.295E+02,9.170E-01,4.955E+01,5.318E+02,1.034E+00,4.119E+01,5.411E+02
f2,8.867E-01,5.221E+01,5.288E+02,8.877E-01,5.213E+01,5.289E+02,8.919E-01,5.174E+01,5.293E+02,9.122E-01,4.996E+01,5.313E+02,1.021E+00,4.195E+01,5.403E+02
f12,8.879E-01,4.857E+01,5.732E+02,8.949E-01,2.976E+01,1.013E+03,9.040E-01,2.020E+01,1.624E+03,9.158E-01,1.442E+01,2.483E+03,9.316E-01,1.061E+01,3.683E+03
kb1,8.644E-01,3.784E+01,5.721E+02,7.395E-01,1.887E+01,6.369E+02,5.416E-01,1.320E+01,6.567E+02,3.371E-01,1.132E+01,6.630E+02,1.869E-01,1.070E+01,6.650E+02
kb2,8.836E-01,4.352E+01,5.573E+02,8.560E-01,2.039E+01,6.507E+02,8.064E-01,1.173E+01,6.938E+02,7.255E-01,7.753E+00,7.146E+02,6.117E-01,5.761E+00,7.249E+02
ku1,1.931E-01,1.071E+01,6.650E+02,3.443E-01,1.136E+01,6.629E+02,5.474E-01,1.329E+01,6.564E+02,7.419E-01,1.901E+01,6.364E+02,8.646E-01,3.792E+01,5.719E+02
ku2,6.479E-02,3.730E+00,7.349E+02,1.665E-01,3.834E+00,7.344E+02,3.831E-01,4.329E+00,7.320E+02,6.740E-01,6.622E+00,7.205E+02,8.469E-01,1.769E+01,6.636E+02
bcoop,8.880E-01,4.878E+01,5.406E+02,9.030E-01,2.252E+01,6.562E+02,9.281E-01,1.200E+01,7.247E+02,9.735E-01,6.821E+00,7.675E+02,1.069E+00,3.901E+00,7.948E+02
ucoop,1.070E+00,3.897E+00,7.948E+02,9.732E-01,6.835E+00,7.673E+02,9.278E-01,1.206E+01,7.242E+02,9.027E-01,2.275E+01,6.549E+02,8.878E-01,4.967E+01,5.374E+02
