,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.972E+00,9.666E+01,2.783E+02,8.084E+00,7.547E+01,3.471E+02,9.476E+00,6.084E+01,4.142E+02,1.132E+01,4.913E+01,4.837E+02,1.409E+01,3.854E+01,5.574E+02
gammam,1.710E+01,3.525E+01,5.315E+02,1.302E+01,4.309E+01,5.163E+02,9.373E+00,5.333E+01,4.910E+02,6.087E+00,6.857E+01,4.493E+02,3.421E+00,9.522E+01,3.789E+02
gammamRNA,1.394E+01,3.899E+01,5.541E+02,1.124E+01,4.956E+01,4.808E+02,9.417E+00,6.133E+01,4.117E+02,8.041E+00,7.606E+01,3.447E+02,6.940E+00,9.756E+01,2.759E+02
gammad,1.441E+01,3.691E+01,5.773E+02,1.184E+01,4.691E+01,4.969E+02,1.012E+01,5.816E+01,4.219E+02,8.802E+00,7.242E+01,3.502E+02,7.738E+00,9.347E+01,2.774E+02
alphaass,2.740E+00,1.095E+02,3.456E+02,4.258E+00,8.383E+01,4.078E+02,6.146E+00,6.820E+01,4.503E+02,8.309E+00,5.734E+01,4.803E+02,1.066E+01,4.921E+01,5.017E+02
alphadiss,1.684E+01,3.566E+01,5.308E+02,1.468E+01,3.957E+01,5.237E+02,1.132E+01,4.733E+01,5.063E+02,7.456E+00,6.109E+01,4.700E+02,3.973E+00,8.722E+01,3.990E+02
phi0,6.918E+00,9.817E+01,2.743E+02,8.024E+00,7.630E+01,3.438E+02,9.407E+00,6.141E+01,4.113E+02,1.124E+01,4.954E+01,4.809E+02,1.398E+01,3.889E+01,5.549E+02
f1,1.225E+01,4.491E+01,5.121E+02,1.226E+01,4.490E+01,5.121E+02,1.228E+01,4.482E+01,5.122E+02,1.238E+01,4.441E+01,5.125E+02,1.299E+01,4.211E+01,5.142E+02
f2,1.204E+01,4.581E+01,5.114E+02,1.205E+01,4.577E+01,5.114E+02,1.208E+01,4.563E+01,5.116E+02,1.224E+01,4.498E+01,5.121E+02,1.299E+01,4.209E+01,5.143E+02
f12,1.105E+01,8.733E+01,2.882E+02,1.142E+01,6.521E+01,3.754E+02,1.192E+01,5.083E+01,4.640E+02,1.264E+01,3.998E+01,5.592E+02,1.384E+01,3.092E+01,6.640E+02
kb1,1.059E+01,1.233E+02,3.854E+02,1.093E+01,8.684E+01,4.409E+02,1.140E+01,6.359E+01,4.796E+02,1.212E+01,4.685E+01,5.087E+02,1.342E+01,3.369E+01,5.314E+02
kb2,1.046E+01,1.385E+02,4.045E+02,1.076E+01,9.696E+01,4.518E+02,1.120E+01,7.015E+01,4.830E+02,1.189E+01,5.088E+01,5.053E+02,1.313E+01,3.593E+01,5.220E+02
ku1,1.333E+01,3.430E+01,5.304E+02,1.209E+01,4.748E+01,5.076E+02,1.138E+01,6.426E+01,4.784E+02,1.092E+01,8.758E+01,4.397E+02,1.059E+01,1.242E+02,3.842E+02
ku2,1.322E+01,3.522E+01,5.227E+02,1.192E+01,5.033E+01,5.059E+02,1.121E+01,6.984E+01,4.833E+02,1.076E+01,9.713E+01,4.516E+02,1.045E+01,1.398E+02,4.030E+02
bcoop,1.054E+01,1.324E+02,3.629E+02,1.079E+01,9.800E+01,4.160E+02,1.111E+01,7.568E+01,4.544E+02,1.153E+01,5.937E+01,4.844E+02,1.214E+01,4.665E+01,5.087E+02
ucoop,1.349E+01,3.328E+01,5.342E+02,1.218E+01,4.605E+01,5.099E+02,1.144E+01,6.221E+01,4.791E+02,1.096E+01,8.461E+01,4.386E+02,1.061E+01,1.198E+02,3.816E+02
