,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.439E-01,2.215E+01,2.300E+02,2.210E-01,1.380E+01,3.977E+02,3.388E-01,9.391E+00,6.238E+02,5.227E-01,6.559E+00,9.322E+02,8.360E-01,4.463E+00,1.351E+03
gammam,8.460E-01,4.520E+00,9.901E+02,5.184E-01,6.700E+00,7.852E+02,3.286E-01,9.678E+00,5.856E+02,2.090E-01,1.438E+01,4.023E+02,1.323E-01,2.352E+01,2.417E+02
gammamRNA,8.301E-01,4.489E+00,1.344E+03,5.194E-01,6.592E+00,9.272E+02,3.367E-01,9.439E+00,6.201E+02,2.197E-01,1.388E+01,3.950E+02,1.430E-01,2.233E+01,2.279E+02
gammad,2.929E-01,1.009E+01,9.508E+02,2.923E-01,1.020E+01,8.353E+02,2.907E-01,1.048E+01,6.501E+02,2.870E-01,1.120E+01,4.246E+02,2.784E-01,1.338E+01,2.194E+02
alphaass,1.203E-01,2.673E+01,2.110E+02,1.720E-01,1.743E+01,3.307E+02,2.451E-01,1.243E+01,4.643E+02,3.485E-01,9.219E+00,6.110E+02,4.972E-01,6.927E+00,7.667E+02
alphadiss,8.431E-01,4.533E+00,9.888E+02,5.175E-01,6.709E+00,7.844E+02,3.284E-01,9.682E+00,5.854E+02,2.091E-01,1.438E+01,4.025E+02,1.325E-01,2.346E+01,2.423E+02
phi0,1.442E-01,2.209E+01,2.306E+02,2.219E-01,1.374E+01,3.995E+02,3.409E-01,9.341E+00,6.277E+02,5.273E-01,6.512E+00,9.393E+02,8.469E-01,4.415E+00,1.363E+03
f1,2.891E-01,1.077E+01,5.317E+02,2.892E-01,1.077E+01,5.317E+02,2.897E-01,1.073E+01,5.317E+02,2.931E-01,1.052E+01,5.320E+02,3.164E-01,9.219E+00,5.336E+02
f2,2.892E-01,1.077E+01,5.317E+02,2.895E-01,1.075E+01,5.317E+02,2.910E-01,1.065E+01,5.318E+02,2.977E-01,1.024E+01,5.323E+02,3.315E-01,8.498E+00,5.345E+02
f12,2.867E-01,2.473E+01,1.998E+02,2.876E-01,1.628E+01,3.230E+02,2.887E-01,1.176E+01,4.774E+02,2.901E-01,8.896E+00,6.749E+02,2.917E-01,6.924E+00,9.280E+02
kb1,2.872E-01,2.511E+01,4.481E+02,2.895E-01,9.816E+00,5.390E+02,2.939E-01,4.687E+00,5.841E+02,3.034E-01,2.442E+00,6.076E+02,3.262E-01,1.291E+00,6.200E+02
kb2,2.470E-01,5.839E+00,5.409E+02,1.392E-01,4.079E+00,5.433E+02,5.346E-02,3.770E+00,5.437E+02,1.712E-02,3.723E+00,5.437E+02,5.104E-03,3.716E+00,5.437E+02
ku1,3.269E-01,1.276E+00,6.202E+02,3.036E-01,2.416E+00,6.079E+02,2.940E-01,4.637E+00,5.846E+02,2.895E-01,9.700E+00,5.399E+02,2.872E-01,2.474E+01,4.498E+02
ku2,2.954E-01,1.397E+01,5.246E+02,2.999E-01,1.909E+01,5.124E+02,3.027E-01,2.725E+01,4.920E+02,3.045E-01,4.128E+01,4.572E+02,3.056E-01,6.934E+01,3.942E+02
bcoop,2.851E-01,5.635E+01,3.386E+02,2.858E-01,3.272E+01,4.140E+02,2.867E-01,2.108E+01,4.666E+02,2.879E-01,1.442E+01,5.057E+02,2.894E-01,1.028E+01,5.355E+02
ucoop,3.464E-01,1.172E+00,6.274E+02,3.168E-01,1.924E+00,6.184E+02,3.027E-01,3.094E+00,6.044E+02,2.949E-01,5.066E+00,5.826E+02,2.903E-01,8.709E+00,5.483E+02
