,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,6.713E-02,2.272E+01,4.785E+02,8.378E-02,1.012E+01,8.298E+02,1.061E-01,5.015E+00,1.285E+03,1.381E-01,2.587E+00,1.886E+03,1.919E-01,1.317E+00,2.683E+03
gammam,1.983E-01,1.625E+00,8.558E+02,1.367E-01,3.425E+00,7.923E+02,1.008E-01,7.028E+00,7.069E+02,7.642E-02,1.473E+01,5.927E+02,5.863E-02,3.347E+01,4.399E+02
gammamRNA,1.926E-01,1.309E+00,2.691E+03,1.379E-01,2.594E+00,1.883E+03,1.056E-01,5.073E+00,1.276E+03,8.321E-02,1.034E+01,8.180E+02,6.651E-02,2.363E+01,4.652E+02
gammad,1.008E-01,4.565E+00,4.066E+03,9.449E-02,5.577E+00,2.681E+03,8.692E-02,7.412E+00,1.684E+03,7.842E-02,1.110E+01,9.862E+02,6.950E-02,2.027E+01,5.032E+02
alphaass,5.661E-02,3.790E+01,4.153E+02,7.131E-02,1.800E+01,5.576E+02,9.052E-02,9.279E+00,6.671E+02,1.167E-01,4.924E+00,7.523E+02,1.551E-01,2.616E+00,8.182E+02
alphadiss,7.321E-02,1.667E+01,5.713E+02,6.910E-02,1.977E+01,5.405E+02,6.396E-02,2.509E+01,4.959E+02,5.801E-02,3.474E+01,4.325E+02,5.158E-02,5.461E+01,3.425E+02
phi0,6.634E-02,2.389E+01,4.615E+02,8.289E-02,1.048E+01,8.112E+02,1.050E-01,5.152E+00,1.264E+03,1.368E-01,2.643E+00,1.864E+03,1.900E-01,1.341E+00,2.660E+03
f1,7.056E-02,1.857E+01,5.520E+02,7.056E-02,1.857E+01,5.520E+02,7.056E-02,1.857E+01,5.520E+02,7.057E-02,1.857E+01,5.520E+02,7.064E-02,1.857E+01,5.520E+02
f2,7.037E-02,1.858E+01,5.519E+02,7.278E-02,1.846E+01,5.520E+02,7.993E-02,1.814E+01,5.522E+02,1.053E-01,1.727E+01,5.528E+02,2.542E-01,1.483E+01,5.544E+02
f12,7.003E-02,2.877E+01,4.024E+02,7.095E-02,1.443E+01,6.564E+02,7.215E-02,8.047E+00,9.620E+02,7.373E-02,4.716E+00,1.339E+03,7.588E-02,2.843E+00,1.809E+03
kb1,7.017E-02,2.483E+01,5.066E+02,7.203E-02,8.612E+00,6.569E+02,7.509E-02,3.426E+00,7.534E+02,8.052E-02,1.442E+00,8.178E+02,9.207E-02,6.066E-01,8.615E+02
kb2,4.484E+00,4.890E+01,5.223E+02,2.904E+00,2.459E+01,5.466E+02,1.271E+00,1.969E+01,5.510E+02,4.621E-01,1.877E+01,5.518E+02,1.582E-01,1.860E+01,5.519E+02
ku1,9.163E-02,6.201E-01,8.606E+02,8.041E-02,1.460E+00,8.170E+02,7.507E-02,3.441E+00,7.530E+02,7.204E-02,8.573E+00,6.574E+02,7.019E-02,2.441E+01,5.094E+02
ku2,2.064E-02,1.856E+01,5.520E+02,7.190E-02,1.857E+01,5.520E+02,2.487E-01,1.864E+01,5.519E+02,8.256E-01,1.910E+01,5.515E+02,2.350E+00,2.225E+01,5.487E+02
bcoop,7.017E-02,2.475E+01,5.071E+02,7.203E-02,8.602E+00,6.570E+02,7.508E-02,3.426E+00,7.534E+02,8.050E-02,1.444E+00,8.177E+02,9.199E-02,6.083E-01,8.614E+02
ucoop,9.197E-02,6.089E-01,8.614E+02,8.047E-02,1.449E+00,8.175E+02,7.506E-02,3.448E+00,7.528E+02,7.201E-02,8.689E+00,6.558E+02,7.015E-02,2.515E+01,5.045E+02
