,log10_var,log10_left_bound,log10_right_bound
beta,-0.8013429130455774,-1.086960422046436,-0.663505331213969
gammam,-0.9430951486635274,-1.0837038787353566,-0.6373260184327745
gammamRNA,-1.537602002101044,-1.6775580604937175,-1.2550955292108887
gammad,-2.3106911408763797,-3.3010299956639813,-1.2380747580107485
alphaass,-0.9208187539523752,-1.5236426531117906,-0.6366598415998844
alphadiss,0.8876173003357362,0.6028797050963024,1.4941021769971559
phi0,-0.6819366650372384,-0.962539992207045,-0.5472503305323033
f1,1.429752280002408,-3.0,1.9420842159377445
f2,-2.580044251510242,-3.0,1.1636052001636568
f12,1.3926969532596658,1.0795457056151778,2.0
kb1,-1.7520267336381934,-2.4881359649687904,-1.3819537843242702
kb2,-1.4685210829577449,-2.787626947050781,-0.6183269503186883
ku1,1.0253058652647702,0.6500970323657216,1.7619593413085766
ku2,0.6893088591236202,-0.16423155026620068,2.0116379690392048
bcoop,0.6821450763738317,-0.10415285257866055,1.3010299956639813
ucoop,-0.7878123955960422,-1.3010299956639813,-0.0004167285781036664
