,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,3.612E+00,8.922E+01,4.356E+02,4.195E+00,6.013E+01,6.056E+02,4.924E+00,4.359E+01,7.759E+02,5.894E+00,3.232E+01,9.551E+02,7.362E+00,2.356E+01,1.147E+03
gammam,7.893E+00,2.697E+01,7.475E+02,5.986E+00,3.768E+01,6.935E+02,4.718E+00,5.164E+01,6.288E+02,3.765E+00,7.216E+01,5.497E+02,3.011E+00,1.075E+02,4.475E+02
gammamRNA,7.311E+00,2.378E+01,1.142E+03,5.897E+00,3.229E+01,9.555E+02,4.950E+00,4.317E+01,7.815E+02,4.235E+00,5.887E+01,6.159E+02,3.660E+00,8.557E+01,4.515E+02
gammad,5.855E+00,2.053E+01,4.366E+03,5.519E+00,2.323E+01,3.087E+03,5.134E+00,2.758E+01,2.091E+03,4.709E+00,3.534E+01,1.325E+03,4.252E+00,5.253E+01,7.379E+02
alphaass,2.949E+00,1.122E+02,4.362E+02,3.590E+00,7.799E+01,5.303E+02,4.370E+00,5.758E+01,6.040E+02,5.353E+00,4.353E+01,6.652E+02,6.670E+00,3.295E+01,7.172E+02
alphadiss,7.898E+00,2.695E+01,7.476E+02,6.003E+00,3.755E+01,6.941E+02,4.740E+00,5.131E+01,6.302E+02,3.789E+00,7.145E+01,5.522E+02,3.035E+00,1.058E+02,4.517E+02
phi0,3.653E+00,8.609E+01,4.492E+02,4.242E+00,5.863E+01,6.179E+02,4.982E+00,4.269E+01,7.879E+02,5.970E+00,3.169E+01,9.671E+02,7.482E+00,2.307E+01,1.159E+03
f1,4.004E+00,6.478E+01,5.810E+02,4.013E+00,6.463E+01,5.811E+02,4.046E+00,6.409E+01,5.816E+02,4.175E+00,6.205E+01,5.833E+02,4.758E+00,5.429E+01,5.897E+02
f2,4.030E+00,6.435E+01,5.814E+02,4.042E+00,6.415E+01,5.815E+02,4.086E+00,6.344E+01,5.821E+02,4.242E+00,6.104E+01,5.841E+02,4.886E+00,5.285E+01,5.908E+02
f12,4.040E+00,8.624E+01,4.457E+02,4.126E+00,5.880E+01,6.178E+02,4.229E+00,4.341E+01,7.915E+02,4.357E+00,3.330E+01,9.750E+02,4.518E+00,2.608E+01,1.172E+03
kb1,4.086E+00,7.358E+01,5.398E+02,4.180E+00,4.267E+01,6.875E+02,4.318E+00,2.756E+01,7.937E+02,4.536E+00,1.862E+01,8.740E+02,4.938E+00,1.263E+01,9.357E+02
kb2,3.388E+00,1.827E+01,8.257E+02,1.606E+00,1.012E+01,8.942E+02,5.635E-01,9.086E+00,9.054E+02,1.985E-01,8.928E+00,9.072E+02,7.898E-02,8.902E+00,9.075E+02
ku1,4.946E+00,1.256E+01,9.364E+02,4.541E+00,1.849E+01,8.752E+02,4.322E+00,2.731E+01,7.958E+02,4.183E+00,4.213E+01,6.908E+02,4.089E+00,7.209E+01,5.455E+02
ku2,3.438E+00,1.897E+01,8.205E+02,3.689E+00,2.419E+01,7.835E+02,3.886E+00,3.260E+01,7.302E+02,4.034E+00,4.726E+01,6.516E+02,4.144E+00,7.745E+01,5.303E+02
bcoop,4.059E+00,7.650E+01,5.265E+02,4.210E+00,4.617E+01,6.726E+02,4.421E+00,3.051E+01,7.871E+02,4.736E+00,2.089E+01,8.812E+02,5.292E+00,1.423E+01,9.600E+02
ucoop,5.308E+00,1.411E+01,9.615E+02,4.745E+00,2.072E+01,8.831E+02,4.426E+00,3.024E+01,7.894E+02,4.215E+00,4.569E+01,6.756E+02,4.062E+00,7.541E+01,5.307E+02
