,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
beta,1.369E-01,6.675E+01,3.989E+02,1.596E-01,4.447E+01,5.918E+02,1.858E-01,3.204E+01,8.103E+02,2.162E-01,2.394E+01,1.067E+03,2.516E-01,1.825E+01,1.373E+03
gammam,6.505E-01,4.316E+00,3.773E+03,4.347E-01,7.638E+00,2.645E+03,3.093E-01,1.297E+01,1.767E+03,2.246E-01,2.241E+01,1.109E+03,1.635E-01,4.209E+01,6.226E+02
gammamRNA,6.325E-01,4.453E+00,4.415E+03,4.278E-01,7.774E+00,2.900E+03,3.067E-01,1.309E+01,1.855E+03,2.239E-01,2.244E+01,1.133E+03,1.640E-01,4.177E+01,6.287E+02
gammad,1.559E-01,4.630E+01,5.927E+02,1.558E-01,4.693E+01,5.660E+02,1.557E-01,4.828E+01,5.176E+02,1.555E-01,5.132E+01,4.368E+02,1.550E-01,5.923E+01,3.168E+02
alphaass,1.417E-01,6.012E+01,4.436E+02,1.704E-01,3.845E+01,6.777E+02,2.046E-01,2.663E+01,9.500E+02,2.456E-01,1.912E+01,1.274E+03,2.954E-01,1.399E+01,1.661E+03
alphadiss,6.430E-01,4.383E+00,3.742E+03,4.308E-01,7.739E+00,2.620E+03,3.069E-01,1.314E+01,1.749E+03,2.229E-01,2.273E+01,1.095E+03,1.623E-01,4.282E+01,6.126E+02
phi0,1.617E-01,4.315E+01,6.093E+02,2.211E-01,2.297E+01,1.109E+03,3.031E-01,1.334E+01,1.823E+03,4.230E-01,7.907E+00,2.860E+03,6.246E-01,4.529E+00,4.365E+03
f1,1.429E-01,4.863E+01,5.585E+02,1.433E-01,4.859E+01,5.586E+02,1.449E-01,4.838E+01,5.588E+02,1.535E-01,4.734E+01,5.598E+02,2.144E-01,4.233E+01,5.647E+02
f2,1.475E-01,4.805E+01,5.591E+02,1.482E-01,4.797E+01,5.592E+02,1.511E-01,4.762E+01,5.595E+02,1.640E-01,4.623E+01,5.609E+02,2.477E-01,4.058E+01,5.663E+02
f12,1.554E-01,6.520E+01,4.068E+02,1.559E-01,4.332E+01,6.077E+02,1.565E-01,3.119E+01,8.377E+02,1.571E-01,2.335E+01,1.110E+03,1.579E-01,1.789E+01,1.437E+03
kb1,1.556E-01,6.465E+01,5.057E+02,1.561E-01,3.361E+01,6.114E+02,1.567E-01,1.964E+01,6.803E+02,1.576E-01,1.237E+01,7.281E+02,1.588E-01,8.277E+00,7.619E+02
kb2,1.823E-01,1.138E+02,3.934E+02,1.761E-01,8.251E+01,4.592E+02,1.693E-01,6.480E+01,5.049E+02,1.619E-01,5.343E+01,5.389E+02,1.541E-01,4.565E+01,5.651E+02
ku1,2.395E-01,8.595E-01,8.518E+02,2.269E-01,9.333E-01,8.509E+02,1.984E-01,1.221E+00,8.468E+02,1.702E-01,2.386E+00,8.293E+02,1.584E-01,9.319E+00,7.526E+02
ku2,9.304E-03,2.198E+01,6.676E+02,1.736E-02,2.206E+01,6.672E+02,3.598E-02,2.245E+01,6.651E+02,7.415E-02,2.432E+01,6.552E+02,1.338E-01,3.463E+01,6.075E+02
bcoop,1.562E-01,3.882E+01,5.906E+02,1.591E-01,1.371E+01,7.216E+02,1.642E-01,5.441E+00,7.993E+02,1.733E-01,2.324E+00,8.479E+02,1.928E-01,1.033E+00,8.789E+02
ucoop,1.940E-01,1.001E+00,8.798E+02,1.737E-01,2.270E+00,8.490E+02,1.643E-01,5.348E+00,8.005E+02,1.592E-01,1.357E+01,7.227E+02,1.562E-01,3.875E+01,5.909E+02
